t_ns,gx,gy,gz,bx,by,bz
30767987929433,-0.014660755,-0.008552107,0.05864302,-0.012334555,1.4908008E-4,0.0055495976
30767990308339,-0.014660755,-0.0036651888,0.05497783,-0.012334555,1.4908008E-4,0.0055495976
30767992687245,-0.015882485,0.0,0.05253437,-0.012334555,1.4908008E-4,0.0055495976
30767995066152,-0.015882485,0.0012217296,0.0537561,-0.012334555,1.4908008E-4,0.0055495976
30767997445058,-0.018325943,0.0,0.05253437,-0.012334555,1.4908008E-4,0.0055495976
30767999824016,-0.017104214,-0.0048869182,0.05497783,-0.012334555,1.4908008E-4,0.0055495976
30768002202922,-0.015882485,-0.008552107,0.05864302,-0.012334555,1.4908008E-4,0.0055495976
30768004581881,-0.014660755,-0.017104214,0.06108648,-0.012334555,1.4908008E-4,0.0055495976
30768006960787,-0.014660755,-0.02565632,0.06597339,-0.012334555,1.4908008E-4,0.0055495976
30768009339693,-0.017104214,-0.032986697,0.07086031,-0.012334555,1.4908008E-4,0.0055495976
30768011718599,-0.018325943,-0.041538805,0.074525505,-0.012334555,1.4908008E-4,0.0055495976
30768014097558,-0.018325943,-0.046425723,0.07941242,-0.012334555,1.4908008E-4,0.0055495976
30768016476464,-0.019547673,-0.05253437,0.080634154,-0.012334555,1.4908008E-4,0.0055495976
30768018855370,-0.015882485,-0.056199558,0.08307761,-0.012334555,1.4908008E-4,0.0055495976
30768021234329,-0.017104214,-0.05742129,0.080634154,-0.012334555,1.4908008E-4,0.0055495976
30768023613235,-0.019547673,-0.056199558,0.080634154,-0.012334555,1.4908008E-4,0.0055495976
30768025992141,-0.018325943,-0.0537561,0.07819069,-0.012334555,1.4908008E-4,0.0055495976
30768028371047,-0.019547673,-0.047647454,0.074525505,-0.012334555,1.4908008E-4,0.0055495976
30768030750006,-0.019547673,-0.041538805,0.07208204,-0.012334555,1.4908008E-4,0.0055495976
30768033128912,-0.018325943,-0.034208428,0.06597339,-0.012334555,1.4908008E-4,0.0055495976
30768035507818,-0.017104214,-0.023212861,0.06108648,-0.012334555,1.4908008E-4,0.0055495976
30768037886777,-0.017104214,-0.018325943,0.05497783,-0.012334555,1.4908008E-4,0.0055495976
30768040265683,-0.017104214,-0.010995566,0.050090913,-0.012334555,1.4908008E-4,0.0055495976
30768042644589,-0.015882485,-0.0036651888,0.046425723,-0.012334555,1.4908008E-4,0.0055495976
30768045023547,-0.017104214,0.0024434591,0.043982264,-0.012334555,1.4908008E-4,0.0055495976
30768047402454,-0.017104214,0.0061086477,0.040317077,-0.012334555,1.4908008E-4,0.0055495976
30768049781360,-0.015882485,0.0097738365,0.035430156,-0.012334555,1.4908008E-4,0.0055495976
30768052160266,-0.015882485,0.008552107,0.034208428,-0.012334555,1.4908008E-4,0.0055495976
30768054539224,-0.017104214,0.008552107,0.034208428,-0.012334555,1.4908008E-4,0.0055495976
30768056918131,-0.015882485,0.0061086477,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30768059297037,-0.015882485,0.0048869182,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30768061675943,-0.017104214,0.0012217296,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
