t_ns,qx,qy,qz,qw,heading_acc_rad
30768010516724,0.45078588,-0.3229922,-0.5054268,0.6610687,-1.0
30768015274589,0.45085937,-0.32274783,-0.5056048,0.66100186,-1.0
30768020032454,0.45004776,-0.32366505,-0.50508344,0.6615048,-1.0
30768024790266,0.44896868,-0.3255136,-0.5040056,0.6621528,-1.0
30768029548131,0.44758022,-0.32782727,-0.50261676,0.6630065,-1.0
30768034305943,0.44595054,-0.33009034,-0.50120914,0.6640466,-1.0
30768039063808,0.4445323,-0.33202553,-0.49997628,0.6649615,-1.0
30768043821672,0.44347474,-0.33365786,-0.49891192,0.66564965,-1.0
30768048579485,0.44281915,-0.3348333,-0.49812636,0.66608405,-1.0
30768053337349,0.44242603,-0.3355558,-0.4976271,0.66635484,-1.0
30768058095162,0.442341,-0.33601007,-0.49731252,0.66641724,-1.0
30768062853027,0.44243848,-0.3362807,-0.49713776,0.6663464,-1.0
30768067610839,0.44247726,-0.33652377,-0.49700445,0.6662974,-1.0
30768072368704,0.44234198,-0.3369433,-0.496779,0.66634333,-1.0
30768077126568,0.44201154,-0.33769,-0.49636197,0.6664953,-1.0
30768081884381,0.44138443,-0.33879715,-0.49570662,0.66683674,-1.0
30768086642245,0.44054645,-0.34009075,-0.49490237,0.66732955,-1.0
30768091400058,0.4396789,-0.341471,-0.49400398,0.6678623,-1.0
30768096157922,0.43894556,-0.34272915,-0.49315104,0.66833043,-1.0
30768100915735,0.43841755,-0.34369797,-0.4924662,0.66868436,-1.0
30768105673599,0.4380854,-0.34434378,-0.49199048,0.66892,-1.0
30768110431464,0.43793547,-0.3446759,-0.4917294,0.6690391,-1.0
30768115189277,0.4379151,-0.34475198,-0.49164993,0.6690716,-1.0
30768119947141,0.43791863,-0.34471154,-0.4916647,0.66907924,-1.0
30768124704954,0.43795416,-0.34458488,-0.4917545,0.6690552,-1.0
30768129462818,0.43794343,-0.34443846,-0.49186817,0.6690541,-1.0
30768134220683,0.4378616,-0.3444056,-0.4919199,0.6690866,-1.0
30768138978495,0.43772414,-0.34444147,-0.49192268,0.669156,-1.0
30768143736360,0.43758726,-0.3445255,-0.49188122,0.6692327,-1.0
30768148494172,0.43748736,-0.3445964,-0.4918353,0.6692953,-1.0
30768153252037,0.4374263,-0.34455806,-0.4918408,0.66935086,-1.0
30768158009849,0.43744388,-0.34437022,-0.49193832,0.6693644,-1.0
30768162767714,0.4375517,-0.34404728,-0.49212262,0.6693245,-1.0
30768167525579,0.43773225,-0.3436219,-0.49237934,0.6692362,-1.0
30768172283391,0.43794912,-0.3431278,-0.49269283,0.6691171,-1.0
30768177041256,0.4382113,-0.3426522,-0.49300674,0.6689579,-1.0
30768181799068,0.43844745,-0.34220973,-0.49330592,0.6688091,-1.0
30768186556933,0.43863186,-0.34179494,-0.49358493,0.66869444,-1.0
30768191314797,0.43877017,-0.34141076,-0.49384227,0.6686099,-1.0
30768196072610,0.43890017,-0.34108955,-0.49405098,0.66853434,-1.0
30768200830474,0.43902096,-0.34078637,-0.49424,0.66846997,-1.0
30768205588287,0.43914816,-0.34048662,-0.49442124,0.6684051,-1.0
30768210346152,0.43928537,-0.34016803,-0.4946047,0.6683414,-1.0
30768215104016,0.43945572,-0.3398463,-0.49478978,0.6682561,-1.0
30768219861829,0.4396379,-0.33947393,-0.49500865,0.6681635,-1.0
30768224619693,0.43984297,-0.3390875,-0.495242,0.6680518,-1.0
30768229377506,0.44006702,-0.3386589,-0.49551097,0.6679222,-1.0
30768234135370,0.4402702,-0.3382343,-0.4957863,0.6677991,-1.0
30768238893183,0.4404655,-0.3378239,-0.4960581,0.6676762,-1.0
30768243651047,0.44062328,-0.33744535,-0.4963129,0.66757417,-1.0
30768248408912,0.44077826,-0.3371086,-0.496542,0.6674716,-1.0
30768253166672,0.4409291,-0.33680385,-0.49674082,0.6673779,-1.0
30768257924589,0.44111097,-0.33651134,-0.49691588,0.66727495,-1.0
30768262682402,0.44136664,-0.33619523,-0.49709666,0.66713053,-1.0
30768267440266,0.44166273,-0.33584604,-0.49729574,0.6669621,-1.0
30768272198131,0.44199696,-0.33545154,-0.4975261,0.66676736,-1.0
30768276955943,0.44236273,-0.33505592,-0.49776915,0.6665423,-1.0
30768281713808,0.44271037,-0.33468232,-0.49800426,0.66632354,-1.0
30768286471620,0.44301364,-0.33436364,-0.4982091,0.6661288,-1.0
30768291229485,0.44330478,-0.3340803,-0.49839357,0.6659392,-1.0
30768295987349,0.44358325,-0.3338663,-0.49853215,0.66575736,-1.0
30768300745162,0.44385713,-0.3336838,-0.49864647,0.6655807,-1.0
30768305503027,0.4441289,-0.3335255,-0.49873763,0.6654104,-1.0
30768310260839,0.4443867,-0.33337882,-0.49880907,0.6652582,-1.0
30768315018704,0.44463906,-0.33320174,-0.49889195,0.6651162,-1.0
30768319776516,0.4448898,-0.33298275,-0.49899733,0.6649791,-1.0
30768324534381,0.44516182,-0.3327182,-0.49912918,0.6648305,-1.0
30768329292245,0.4454535,-0.33241317,-0.49929085,0.66466635,-1.0
30768334050058,0.44575158,-0.33207804,-0.4994775,0.66449374,-1.0
30768338807922,0.44603917,-0.3317422,-0.49967068,0.6643233,-1.0
30768343565787,0.4463058,-0.3314119,-0.49986324,0.6641641,-1.0
30768348323599,0.44654864,-0.3310716,-0.50005585,0.66402566,-1.0
30768353081464,0.4467627,-0.33072057,-0.50025046,0.66391,-1.0
30768357839277,0.44696605,-0.33034983,-0.5004497,0.6638075,-1.0
30768362597141,0.44714394,-0.32996634,-0.5006493,0.663728,-1.0
30768367354954,0.4473162,-0.32957095,-0.5008455,0.6636603,-1.0
30768372112818,0.4474826,-0.32916677,-0.50103706,0.66360414,-1.0
30768376870683,0.4476424,-0.3287485,-0.50123376,0.66355515,-1.0
