t_ns,mx,my,mz,accuracy
30767995840943,-27.300001,6.1125,-5.4,3
30768005840943,-26.550001,4.8187504,-6.3750005,3
30768015840943,-27.6,6.05625,-5.9812503,3
30768025840943,-27.0375,6.9,-4.5375004,3
30768035840943,-24.31875,7.36875,-9.168751,3
30768045840943,-26.75625,4.6687503,-5.4187503,3
30768055840943,-24.675001,7.70625,-6.2250004,3
30768065840943,-25.95,6.6562505,-5.7375,3
30768075840943,-25.5375,7.2187505,-5.9437504,3
30768085840943,-25.125002,5.4,-4.40625,3
30768095840943,-27.618752,6.05625,-5.6625004,3
30768105840943,-24.056252,5.6625004,-6.8437505,3
30768115840943,-23.1,7.18125,-4.8562503,3
30768125840943,-26.812502,5.68125,-3.7687502,3
30768135840943,-25.462502,6.7312503,-6.0937505,3
30768145840943,-26.04375,7.1625004,-5.11875,3
30768155840943,-25.687502,6.58125,-4.8375,3
30768165840943,-27.45,5.9625,-6.6000004,3
30768175840943,-26.23125,5.86875,-6.1312504,3
30768185840943,-26.325,6.1125,-6.43125,3
30768195840943,-24.243752,6.76875,-5.3250003,3
30768205840943,-25.687502,6.3187504,-6.20625,3
30768215840943,-24.7875,7.8187504,-6.8250003,3
30768225840943,-25.500002,5.71875,-5.1375003,3
30768235840943,-26.362501,6.3562503,-4.2937503,3
30768245840943,-26.118752,7.51875,-6.0375004,3
30768255840943,-26.7,6.3187504,-3.7875001,3
30768265840943,-24.50625,5.9812503,-5.8875003,3
30768275840943,-27.2625,5.6062503,-4.1625004,3
30768285840943,-27.656252,4.3125,-3.4687502,3
30768295840943,-25.66875,5.5687504,-5.7375,3
30768305840943,-26.156252,5.5125003,-5.68125,3
30768315840943,-25.931252,5.15625,-4.4625,3
30768325840943,-26.1375,5.5125003,-5.9812503,3
30768335840943,-24.768751,7.2000003,-5.8875003,3
30768345840943,-26.868752,5.15625,-4.5,3
30768355840943,-26.362501,5.3625,-4.425,3
30768365840943,-24.206251,6.76875,-6.0937505,3
30768375840943,-26.6625,5.5687504,-3.91875,3
30768385840943,-27.750002,3.6562502,-4.2000003,3
30768395840943,-28.875002,5.26875,-4.1062503,3
30768405840943,-26.6625,4.3125,-5.26875,3
30768415840943,-25.237501,5.5125003,-4.8562503,3
30768425840943,-25.2,5.25,-7.3125005,3
30768435840943,-27.075,4.6312504,-5.3812504,3
30768445840943,-25.44375,5.3625,-4.36875,3
30768455840943,-24.750002,5.83125,-4.1625004,3
30768465840943,-26.79375,5.4187503,-5.5875,3
30768475840943,-25.25625,6.2625003,-5.49375,3
30768485840943,-24.243752,5.5125003,-6.9750004,3
30768495840943,-25.575,6.20625,-5.45625,3
30768505840943,-22.987501,5.8125,-5.90625,3
30768515840943,-26.306252,4.3500004,-6.6937504,3
30768525840943,-24.0,5.55,-4.55625,3
30768535840943,-24.45,6.3562503,-5.5875,3
30768545840943,-22.743752,5.34375,-5.775,3
30768555840943,-24.6,5.45625,-5.8500004,3
30768565840943,-23.8125,6.0750003,-7.3500004,3
30768575840943,-23.6625,5.08125,-7.5000005,3
30768585840943,-23.1,5.15625,-5.4187503,3
30768595840943,-25.181252,4.7625003,-5.775,3
30768605840943,-24.806252,4.18125,-5.7937503,3
30768615840943,-23.475,4.6125,-6.43125,3
30768625840943,-26.00625,3.525,-5.625,3
30768635840943,-25.781252,4.6687503,-7.0687504,3
30768645840943,-24.525002,4.7250004,-7.0687504,3
30768655840943,-25.406252,3.6000001,-4.9500003,3
30768665840943,-24.581251,5.45625,-6.1687503,3
30768675840943,-24.88125,4.6687503,-5.9625,3
30768685840943,-23.456251,4.8562503,-5.83125,3
30768695840943,-24.656252,4.8187504,-6.9,3
30768705840943,-25.29375,5.625,-7.1625004,3
30768715840943,-22.893751,3.9375002,-8.325001,3
30768725840943,-24.468752,3.9750001,-7.51875,3
30768735840943,-25.593752,3.825,-7.3875003,3
30768745840943,-23.831251,6.0750003,-7.05,3
30768755840943,-23.118752,5.6625004,-7.1062503,3
30768765840943,-25.987501,3.7687502,-5.34375,3
30768775840943,-24.975,3.7687502,-7.2937503,3
30768785840943,-23.400002,4.125,-6.2625003,3
30768795840943,-25.312502,4.3500004,-8.6625,3
30768805840943,-24.581251,3.7125,-5.49375,3
30768815840943,-23.98125,3.2812502,-6.7875004,3
30768825840943,-26.00625,3.1312501,-7.6125,3
30768835840943,-23.6625,5.08125,-7.8,3
30768845840943,-23.5125,4.96875,-7.9687505,3
30768855840943,-25.050001,3.525,-6.675,3
30768865840943,-22.050001,5.8125,-5.86875,3
30768875840943,-24.525002,3.7125,-7.2000003,3
30768885840943,-24.6,3.3187501,-6.8625,3
30768895840943,-23.643751,2.325,-7.8750005,3
30768905840943,-24.225,4.7625003,-6.3375,3
