t_ns,mx,my,mz,bx,by,bz
30767995840943,-22.63125,25.725,3.7687502,4.68,19.619999,9.179999
30768005840943,-21.862501,24.45,2.8125,4.68,19.619999,9.179999
30768015840943,-22.9125,25.687502,3.2062502,4.68,19.619999,9.179999
30768025840943,-22.368752,26.5125,4.65,4.68,19.619999,9.179999
30768035840943,-19.650002,27.000002,0.01875,4.68,19.619999,9.179999
30768045840943,-22.087502,24.300001,3.7500002,4.68,19.619999,9.179999
30768055840943,-19.987501,27.337502,2.9625,4.68,19.619999,9.179999
30768065840943,-21.28125,26.2875,3.45,4.68,19.619999,9.179999
30768075840943,-20.868752,26.85,3.2250001,4.68,19.619999,9.179999
30768085840943,-20.4375,25.0125,4.7625003,4.68,19.619999,9.179999
30768095840943,-22.931252,25.687502,3.5062501,4.68,19.619999,9.179999
30768105840943,-19.3875,25.275002,2.325,4.68,19.619999,9.179999
30768115840943,-18.4125,26.79375,4.3125,4.68,19.619999,9.179999
30768125840943,-22.125,25.29375,5.4187503,4.68,19.619999,9.179999
30768135840943,-20.775002,26.343752,3.075,4.68,19.619999,9.179999
30768145840943,-21.375,26.775002,4.05,4.68,19.619999,9.179999
30768155840943,-21.0,26.19375,4.33125,4.68,19.619999,9.179999
30768165840943,-22.7625,25.575,2.5687501,4.68,19.619999,9.179999
30768175840943,-21.54375,25.500002,3.0375001,4.68,19.619999,9.179999
30768185840943,-21.65625,25.725,2.7375002,4.68,19.619999,9.179999
30768195840943,-19.556252,26.38125,3.8625002,4.68,19.619999,9.179999
30768205840943,-21.0,25.95,2.9625,4.68,19.619999,9.179999
30768215840943,-20.118752,27.45,2.3625002,4.68,19.619999,9.179999
30768225840943,-20.831251,25.331251,4.03125,4.68,19.619999,9.179999
30768235840943,-21.675001,25.987501,4.89375,4.68,19.619999,9.179999
30768245840943,-21.431252,27.150002,3.1312501,4.68,19.619999,9.179999
30768255840943,-22.0125,25.931252,5.3812504,4.68,19.619999,9.179999
30768265840943,-19.81875,25.593752,3.3000002,4.68,19.619999,9.179999
30768275840943,-22.59375,25.237501,5.025,4.68,19.619999,9.179999
30768285840943,-22.987501,23.925001,5.71875,4.68,19.619999,9.179999
30768295840943,-20.98125,25.2,3.45,4.68,19.619999,9.179999
30768305840943,-21.46875,25.125002,3.5062501,4.68,19.619999,9.179999
30768315840943,-21.2625,24.7875,4.7250004,4.68,19.619999,9.179999
30768325840943,-21.45,25.125002,3.1875002,4.68,19.619999,9.179999
30768335840943,-20.1,26.812502,3.3000002,4.68,19.619999,9.179999
30768345840943,-22.181252,24.7875,4.6687503,4.68,19.619999,9.179999
30768355840943,-21.69375,24.975,4.7625003,4.68,19.619999,9.179999
30768365840943,-19.5375,26.400002,3.075,4.68,19.619999,9.179999
30768375840943,-21.975,25.181252,5.25,4.68,19.619999,9.179999
30768385840943,-23.0625,23.2875,4.96875,4.68,19.619999,9.179999
30768395840943,-24.206251,24.88125,5.0625,4.68,19.619999,9.179999
30768405840943,-21.993752,23.925001,3.9,4.68,19.619999,9.179999
30768415840943,-20.56875,25.125002,4.3125,4.68,19.619999,9.179999
30768425840943,-20.5125,24.88125,1.85625,4.68,19.619999,9.179999
30768435840943,-22.40625,24.243752,3.7875001,4.68,19.619999,9.179999
30768445840943,-20.75625,24.975,4.8,4.68,19.619999,9.179999
30768455840943,-20.0625,25.44375,5.025,4.68,19.619999,9.179999
30768465840943,-22.10625,25.050001,3.5812502,4.68,19.619999,9.179999
30768475840943,-20.56875,25.875002,3.6750002,4.68,19.619999,9.179999
30768485840943,-19.556252,25.125002,2.1937501,4.68,19.619999,9.179999
