t_ns,clk_time_ns,full_bias_ns,bias_ns,drift_nps,hw_clock_disc,leap_s,time_unc_ns,bias_unc_ns,drift_unc_nps,constellation,svid,cn0,baseband_cn0,pr_rate_mps,pr_rate_unc,adr_state,adr_m,adr_unc_m,carrier_freq_hz,multipath,received_sv_time_ns,state,agc_db,code_type
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,5,40.2,35.2,-122.20659637451172,0.6230000257492065,16,0.0,0.0,1.57542E9,0,512733837410427,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,11,40.3,35.3,393.2323303222656,0.6350000500679016,16,0.0,0.0,1.57542E9,0,512733829213639,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,13,35.2,30.200000000000003,473.8978576660156,0.8990000486373901,16,0.0,0.0,1.57542E9,0,512733833769591,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,15,27.8,22.8,-617.236572265625,1.215499997138977,16,0.0,0.0,1.57542E9,0,512733822182363,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,18,32.7,27.700000000000003,-390.5397033691406,1.005500078201294,16,0.0,0.0,1.57542E9,0,512733822922531,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,19,34.0,29.0,536.4949340820312,0.9355000257492065,16,0.0,0.0,1.57542E9,0,512733822264569,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,20,38.4,33.4,-497.9700012207031,0.8309999704360962,16,0.0,0.0,1.57542E9,0,512733825948057,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,21,38.3,33.3,340.0928649902344,0.8174999952316284,16,0.0,0.0,1.57542E9,0,512733834747384,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,25,24.9,19.9,53.206111907958984,0.9275000095367432,16,0.0,0.0,1.57542E9,0,512733834615309,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,1,29,35.7,30.700000000000003,-497.8177490234375,0.9049999713897705,16,0.0,0.0,1.57542E9,0,512733829389861,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,4,194,25.6,20.6,-11.7030611038208,0.8704999685287476,16,0.0,0.0,1.57542E9,0,512733776562845,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,4,195,35.3,30.299999999999997,-65.11849975585938,0.909500002861023,16,0.0,0.0,1.57542E9,0,512733766036162,16399,-52.94,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,6,37.1,33.1,-335.3702697753906,0.8659999370574951,16,0.0,0.0,1.59975E9,0,5115835084340,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,22,30.9,26.9,-306.5341491699219,1.0950000286102295,16,0.0,0.0,1.6003124E9,0,5115829627620,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,12,32.7,28.700000000000003,-374.2263488769531,1.0234999656677246,16,0.0,0.0,1.6014374E9,0,5115830356652,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,5,32.1,28.1,283.01922607421875,1.0234999656677246,16,0.0,0.0,1.6025626E9,0,5115830556502,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,20,41.6,37.6,331.354248046875,0.6450000405311584,16,0.0,0.0,1.603125E9,0,5115829925504,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,21,31.0,27.0,73.4227523803711,1.055999994277954,16,0.0,0.0,1.60425E9,0,5115835181226,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,3,7,33.4,29.4,-772.536865234375,0.9880000352859497,16,0.0,0.0,1.6048125E9,0,5115827564885,49359,-55.45,C
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,5,41,44.3,40.0,-403.8398742675781,0.6830000281333923,16,0.0,0.0,1.561098E9,0,512719827284186,16399,-60.3,I
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,5,38,25.1,20.8,350.0879821777344,1.281499981880188,16,0.0,0.0,1.561098E9,0,512719818991415,16399,-60.3,I
30769621838542,30695729000000,-1472565238175921483,0.13895797729492188,0.9765624737812494,36,18,0.0,913.546362426132,17.670073268424762,5,33,35.4,31.099999999999998,102.4626693725586,0.8660000562667847,16,0.0,0.0,1.561098E9,0,512719825530378,16399,-60.3,I
