t_ns,ax,ay,az,accuracy
30768830593704,-1.1485549,8.877372,3.8811584,3
30768832972610,-1.1150553,8.896515,3.9098723,3
30768835351568,-1.038485,8.872586,3.8763726,3
30768837730474,-1.0097711,8.886943,3.8955152,3
30768840109381,-0.89013004,8.886943,3.8907297,3
30768842488339,-0.8327023,8.906086,3.8237305,3
30768844867245,-0.7082755,8.9348,3.804588,3
30768847246152,-0.55513483,8.968299,3.8093736,3
30768849625058,-0.4546363,8.992228,3.8476589,3
30768852004016,-0.37806597,8.963513,3.8380876,3
30768854382922,-0.34456646,8.977871,3.8476589,3
30768856761829,-0.32063824,8.973084,3.8763726,3
30768859140787,-0.3397808,8.973084,3.900301,3
30768861519693,-0.4019942,8.9826565,3.9098723,3
30768863898599,-0.5407779,9.006584,3.9194436,3
30768866277558,-0.72263247,9.01137,3.9577286,3
30768868656464,-0.79920274,8.930014,3.900301,3
30768871035370,-0.9667004,8.949157,3.9146578,3
30768873414329,-0.9762716,8.939586,3.8955152,3
30768875793235,-0.971486,8.906086,3.9290147,3
30768878172141,-0.8853444,8.863015,3.9290147,3
30768880551099,-0.79920274,8.906086,3.9481573,3
30768882930006,-0.5838487,8.877372,3.885944,3
30768885308860,-0.4642076,8.930014,3.8476589,3
30768887687818,-0.35413775,8.997013,3.818945,3
30768890066777,-0.2536392,9.025727,3.7998023,3
30768892445683,-0.2632105,9.040084,3.804588,3
30768894824589,-0.27756742,9.073584,3.8285162,3
30768897203547,-0.32542387,9.083155,3.8476589,3
30768899582454,-0.3493521,9.107083,3.818945,3
30768901961360,-0.3924229,9.097511,3.7854455,3
30768904340318,-0.41635114,9.083155,3.7806597,3
30768906719224,-0.40677986,9.083155,3.790231,3
30768909098131,-0.4019942,9.068798,3.8668015,3
30768911477089,-0.39720857,9.064013,3.9338005,3
30768913855995,-0.4211368,9.068798,3.9625144,3
30768916234902,-0.4642076,9.068798,3.952943,3
30768918613808,-0.5312066,9.078369,3.9338005,3
30768920992766,-0.6556334,9.111869,3.9290147,3
30768923371672,-0.76570326,9.102298,3.9146578,3
30768925750579,-0.91405827,9.131011,3.9050865,3
30768928129537,-0.9906286,9.131011,3.885944,3
30768930508391,-1.1006985,9.145369,3.8811584,3
30768932887349,-1.18684,9.131011,3.842873,3
30768935266308,-1.2155539,9.140582,3.804588,3
30768937645214,-1.2155539,9.145369,3.7806597,3
30768940024120,-1.2251252,9.107083,3.7950168,3
30768942403079,-1.2299109,9.073584,3.8285162,3
30768944781985,-1.1916257,9.068798,3.8333018,3
30768947160891,-1.1533405,9.068798,3.871587,3
30768949539849,-1.119841,9.016156,3.8955152,3
30768951918756,-1.119841,9.016156,3.8907297,3
30768954297662,-1.1246266,8.968299,3.900301,3
30768956676568,-1.1437693,8.963513,3.8955152,3
30768959055527,-1.134198,8.930014,3.9098723,3
30768961434433,-1.1389836,8.920443,3.900301,3
30768963813339,-1.1581261,8.930014,3.8668015,3
30768966192297,-1.1820544,8.915657,3.8380876,3
30768968571204,-1.2011969,8.920443,3.7998023,3
30768970950110,-1.2346965,8.939586,3.7854455,3
30768973329016,-1.2729816,9.006584,3.7854455,3
30768975707974,-1.3160524,9.025727,3.7950168,3
30768978086881,-1.3734802,9.040084,3.804588,3
30768980465839,-1.3926228,9.073584,3.8237305,3
30768982844745,-1.4596218,9.102298,3.8333018,3
30768985223652,-1.4739788,9.102298,3.8333018,3
30768987602558,-1.4931214,9.102298,3.8524444,3
30768989981516,-1.5409778,9.169296,3.8763726,3
30768992360422,-1.5888343,9.174082,3.9146578,3
30768994739329,-1.5744773,9.131011,3.9194436,3
30768997118287,-1.5744773,9.12144,3.9625144,3
30768999497193,-1.430908,9.078369,3.952943,3
30769001876099,-1.3016955,9.040084,3.952943,3
30769004255058,-1.134198,9.0544405,3.938586,3
30769006633964,-0.971486,9.044869,3.938586,3
30769009012870,-0.7369894,9.001799,3.9146578,3
30769011391777,-0.5694918,9.001799,3.900301,3
30769013770735,-0.38285163,9.001799,3.871587,3
30769016149641,-0.2440679,9.035298,3.8380876,3
30769018528547,-0.13878371,9.044869,3.790231,3
30769020907506,-0.148355,9.0544405,3.7758741,3
30769023286412,-0.15314065,9.044869,3.7423747,3
30769025665318,-0.17706887,9.001799,3.723232,3
30769028044277,-0.26799613,9.01137,3.7136607,3
30769030423183,-0.3397808,9.035298,3.7328033,3
30769032802089,-0.4546363,9.001799,3.7471602,3
30769035180995,-0.5694918,8.997013,3.7663028,3
30769037559954,-0.61734825,8.987442,3.804588,3
30769039938860,-0.6795616,8.997013,3.8237305,3
30769042317766,-0.72263247,8.973084,3.8237305,3
30769044696724,-0.76570326,8.963513,3.8524444,3
30769047075631,-0.79441714,8.977871,3.8668015,3
30769049454537,-0.79441714,8.9826565,3.8811584,3
30769051833495,-0.7704889,8.992228,3.8572302,3
30769054212402,-0.72741807,9.006584,3.8333018,3
30769056591308,-0.6939186,9.020942,3.804588,3
30769058970266,-0.6221339,9.020942,3.7758741,3
30769061349172,-0.55513483,9.040084,3.7854455,3
30769063728079,-0.4833502,9.044869,3.7663028,3
30769066107037,-0.4211368,9.0544405,3.7806597,3
30769068485943,-0.34456646,9.059227,3.7998023,3
30769070864849,-0.29671,9.030513,3.8093736,3
30769073243808,-0.26799613,9.020942,3.8141594,3
30769075622714,-0.2632105,9.001799,3.8380876,3
30769078001620,-0.2440679,8.977871,3.8620157,3
30769080380474,-0.28713873,8.958728,3.8955152,3
30769082759485,-0.35413775,8.939586,3.9146578,3
30769085138391,-0.4211368,8.939586,3.9338005,3
30769087517297,-0.55034924,8.930014,3.9194436,3
30769089896256,-0.66999036,8.906086,3.8955152,3
30769092275162,-0.79920274,8.915657,3.8572302,3
30769094654068,-0.93320084,8.9013,3.842873,3
30769097033027,-1.0145568,8.9348,3.8380876,3
30769099411933,-1.0863415,8.949157,3.8380876,3
30769101790839,-1.1485549,8.968299,3.8141594,3
30769104169797,-1.2011969,8.968299,3.790231,3
30769106548704,-1.2107682,8.953942,3.8093736,3
30769108927558,-1.1964114,8.949157,3.8141594,3
30769111306568,-1.1581261,8.949157,3.818945,3
30769113685474,-1.0671989,8.930014,3.8333018,3
30769116064381,-0.971486,8.920443,3.8763726,3
30769118443287,-0.8757731,8.925228,3.8955152,3
30769120822245,-0.7848458,8.877372,3.9050865,3
30769123201152,-0.66999036,8.877372,3.885944,3
30769125580058,-0.57906306,8.891729,3.8955152,3
30769127959016,-0.4642076,8.863015,3.8668015,3
30769130337870,-0.3684947,8.853444,3.8524444,3
30769132716829,-0.2727818,8.886943,3.8476589,3
30769135095787,-0.28713873,8.930014,3.8907297,3
30769137474693,-0.21535404,8.85823,3.818945,3
30769139853599,-0.26799613,8.9108715,3.7615173,3
30769142232558,-0.3493521,8.944371,3.737589,3
30769144611464,-0.47856453,8.920443,3.7758741,3
30769146990370,-0.6029913,8.877372,3.842873,3
30769149369277,-0.8135597,8.915657,3.9242291,3
30769151748235,-0.94755775,8.891729,3.9481573,3
30769154127141,-1.0719845,8.853444,3.9290147,3
30769156506047,-1.1485549,8.839087,3.9050865,3
30769158885006,-1.2011969,8.853444,3.9050865,3
30769161263912,-1.2107682,8.829515,3.9338005,3
30769163642818,-1.1964114,8.829515,3.9577286,3
30769166021724,-1.1772687,8.867801,3.9816568,3
30769168400683,-1.0815558,8.882157,3.9673,3
30769170779589,-0.9810573,8.920443,3.9050865,3
30769173158547,-0.89013004,9.001799,3.8380876,3
30769175537454,-0.79441714,9.025727,3.7854455,3
30769177916360,-0.66041905,9.044869,3.7615173,3
30769180295318,-0.55034924,9.068798,3.7710886,3
30769182674224,-0.44506502,9.097511,3.7998023,3
30769185053131,-0.33499518,9.116654,3.790231,3
30769187432037,-0.23449662,9.126225,3.790231,3
30769189810995,-0.13399807,9.135797,3.7950168,3
30769192189902,-0.07178468,9.15494,3.8333018,3
30769194568808,-0.043070808,9.174082,3.9050865,3
30769196947766,0.0047856453,9.169296,3.9673,3
30769199326672,-0.02871387,9.236296,4.0103707,3
30769201705527,-0.043070808,9.274581,4.0151563,3
30769204084537,-0.15314065,9.312865,4.0151563,3
30769206463391,-0.29671,9.370294,3.9864426,3
30769208842349,-0.5599205,9.466006,4.063013,3
30769211221308,-0.61734825,9.332008,3.9290147,3
30769213600214,-0.8566305,9.41815,3.9960139,3
30769215979120,-0.74177504,9.312865,3.9290147,3
30769218358079,-0.7082755,9.327223,3.991228,3
30769220736985,-0.52163535,9.250652,3.9194436,3
30769223115839,-0.4546363,9.312865,3.952943,3
30769225494849,-0.10049855,9.193225,3.8476589,3
30769227873756,0.019142581,9.260223,3.8380876,3
30769230252662,0.18664017,9.317652,3.7615173,3
30769232631568,0.24885355,9.355937,3.751946,3
30769235010527,0.27756742,9.360723,3.790231,3
30769237389433,0.18664017,9.41815,3.842873,3
30769239768339,0.086141616,9.442079,3.8524444,3
