t_ns,gx,gy,gz
30767996243183,-0.104594216,9.059285,3.753506
30768001001047,-0.18388954,9.046236,3.781822
30768005758912,-0.24366991,9.0432625,3.7855535
30768010516724,-0.28084767,9.046622,3.7749348
30768015274589,-0.28674138,9.045689,3.776731
30768020032454,-0.25900742,9.045392,3.7794428
30768024790266,-0.21070549,9.048529,3.7749333
30768029548131,-0.1492512,9.051932,3.7697005
30768034305943,-0.084712125,9.053034,3.7690587
30768039063808,-0.028859196,9.053534,3.768697
30768043821672,0.016561909,9.054769,3.7658045
30768048579485,0.047998194,9.056326,3.7617898
30768053337349,0.067392066,9.057312,3.7591152
30768058095162,0.07729958,9.059103,3.7546072
30768062853027,0.080935575,9.06125,3.7493467
30768067610839,0.08456748,9.062821,3.7454665
30768072368704,0.093628176,9.064052,3.7422724
30768077126568,0.11122873,9.065563,3.7381234
30768081884381,0.13974822,9.066745,3.734299
30768086642245,0.17505127,9.067255,3.7315693
30768091400058,0.21285295,9.067876,3.7280965
30768096157922,0.24692863,9.068756,3.72385
30768100915735,0.27301002,9.0696335,3.719893
30768105673599,0.29036668,9.070327,3.716888
30768110431464,0.299218,9.070822,3.714976
30768115189277,0.30131575,9.071031,3.714297
30768119947141,0.30067554,9.070853,3.7147832
30768124704954,0.29773787,9.0704975,3.715885
30768129462818,0.2949356,9.069703,3.7180479
30768134220683,0.29506886,9.06894,3.7198982
30768138978495,0.297311,9.068097,3.7217736
30768143736360,0.30060846,9.067491,3.7229884
30768148494172,0.30331975,9.067089,3.7237446
30768153252037,0.303734,9.066433,3.7253106
30768158009849,0.30035323,9.065625,3.7275472
30768162767714,0.29322222,9.064827,3.7300568
30768167525579,0.28309637,9.064063,3.7326944
30768172283391,0.27102175,9.063225,3.7356255
30768177041256,0.25847942,9.062811,3.7375169
30768181799068,0.2468187,9.062359,3.7394
30768186556933,0.2364241,9.061648,3.741792
30768191314797,0.22726643,9.06074,3.7445605
30768196072610,0.21949284,9.060079,3.746622
30768200830474,0.21228944,9.059434,3.7485967
30768205588287,0.20513192,9.058847,3.7504115
30768210346152,0.19761895,9.058232,3.7523003
30768215104016,0.1895857,9.057843,3.753656
30768219861829,0.18043308,9.057276,3.7554758
30768224619693,0.1706221,9.0568,3.7570817
30768229377506,0.15964776,9.05624,3.758912
30768234135370,0.14891668,9.055539,3.761041
30768238893183,0.13847946,9.054845,3.7631087
30768243651047,0.1291101,9.054032,3.7653959
30768248408912,0.12053368,9.0534115,3.7671716
30768253166672,0.11273631,9.052922,3.7685916
30768257924589,0.1049422,9.052717,3.7693083
30768262682402,0.0957955,9.052924,3.7690537
30768267440266,0.08550568,9.0532465,3.7685285
30768272198131,0.07380707,9.053599,3.76793
30768276955943,0.061476797,9.054166,3.7667885
30768281713808,0.049720403,9.054707,3.765661
30768286471620,0.039537158,9.055208,3.7645745
30768291229485,0.03014454,9.055804,3.7632275
30768295987349,0.022230513,9.056675,3.7611878
30768300745162,0.015017906,9.057677,3.75881
30768305503027,0.008386136,9.058789,3.756148
30768310260839,0.0023320592,9.059859,3.753574
30768315018704,-0.004098722,9.060722,3.7514887
30768319776516,-0.0112239225,9.061343,3.7499757
30768324534381,-0.019457232,9.061865,3.7486815
30768329292245,-0.02877292,9.062302,3.7475657
30768334050058,-0.038817007,9.062613,3.746723
30768338807922,-0.04881062,9.062836,3.7460654
30768343565787,-0.05844694,9.062933,3.7456949
30768348323599,-0.06784683,9.062797,3.7458644
30768353081464,-0.076973885,9.06239,3.7466693
30768357839277,-0.08620697,9.061793,3.747912
30768362597141,-0.09521061,9.060941,3.7497594
30768367354954,-0.10420817,9.059975,3.7518518
30768372112818,-0.11314752,9.058914,3.7541542
30768376870683,-0.12220435,9.05772,3.756745
30768381628495,-0.13142465,9.056497,3.7593856
30768386386360,-0.14064738,9.05533,3.76186
30768391144172,-0.1496252,9.054052,3.7645907
30768395902037,-0.15801297,9.052618,3.7676957
30768400659902,-0.1661689,9.051156,3.7708526
30768405417714,-0.17437516,9.049755,3.7738476
30768410175579,-0.18301709,9.048214,3.7771316
30768414933391,-0.19233626,9.046477,3.7808235
30768419691256,-0.20167431,9.044474,3.7851317
30768424449120,-0.20983902,9.04222,3.7900665
30768429206933,-0.21554665,9.039559,3.7960904
30768433964797,-0.21926977,9.036994,3.8019803
30768438722610,-0.22190638,9.034754,3.807147
30768443480474,-0.22553031,9.032745,3.8116977
30768448238339,-0.23099242,9.030752,3.816089
30768452996152,-0.23825145,9.028816,3.820222
30768457754016,-0.24651252,9.026663,3.824785
30768462511829,-0.25457165,9.02412,3.8302531
30768467269693,-0.26248333,9.02137,3.8361928
30768472027558,-0.27038294,9.01852,3.842338
30768476785370,-0.2782019,9.015761,3.848249
30768481543235,-0.2860866,9.013184,3.8537076
30768486301047,-0.2939686,9.010948,3.8583403
30768491058912,-0.30176187,9.008824,3.8626933
30768495816777,-0.30917495,9.006623,3.8672369
30768500574589,-0.31604344,9.00432,3.8720448
30768505332454,-0.32269847,9.001825,3.8772912
30768510090266,-0.32905707,8.999273,3.882676
30768514848131,-0.3357562,8.996972,3.8874328
30768519605995,-0.3437844,8.995278,3.8906524
30768524363808,-0.35359842,8.993739,3.8933291
30768529121672,-0.364243,8.991819,3.8967776
30768533879485,-0.37459245,8.989693,3.9007041
30768538637349,-0.38341713,8.98764,3.904573
30768543395162,-0.39095116,8.98525,3.909323
30768548153027,-0.39793414,8.982674,3.9145367
30768552910891,-0.405247,8.980416,3.9189658
30768557668704,-0.41330972,8.978343,3.9228714
30768562426568,-0.421737,8.976179,3.9269238
30768567184433,-0.42980662,8.973957,3.931125
30768571942245,-0.43715057,8.971678,3.9355164
30768576700110,-0.44420493,8.9689865,3.940854
30768581457922,-0.45070696,8.965813,3.9473333
30768586215787,-0.45699528,8.962498,3.9541323
30768590973652,-0.46308324,8.959264,3.9607484
30768595731464,-0.47009224,8.956131,3.9670053
30768600489329,-0.47873297,8.9530735,3.9728675
30768605247141,-0.48925665,8.950314,3.9778001
30768610005006,-0.50151384,8.947608,3.9823575
30768614762870,-0.51500565,8.944738,3.9870825
30768619520683,-0.52857035,8.941896,3.991679
30768624278547,-0.5413688,8.939384,3.9955857
30768629036412,-0.5520494,8.937216,3.998976
30768633794224,-0.5596043,8.935559,4.0016274
30768638552089,-0.5638833,8.934596,4.0031757
30768643309902,-0.56477857,8.934329,4.003644
30768648067766,-0.5630306,8.934615,4.0032535
30768652825579,-0.5596799,8.935378,4.0020223
30768657583443,-0.55625856,8.93666,3.9996357
30768662341308,-0.55412537,8.938147,3.9966066
30768667099120,-0.5544574,8.939776,3.9929154
30768671856985,-0.5567241,8.94171,3.9882638
30768676614849,-0.56067157,8.94401,3.9825523
30768681372662,-0.5656777,8.946462,3.976332
30768686130527,-0.57129496,8.949126,3.9695265
30768690888339,-0.5774633,8.951904,3.962363
30768695646204,-0.5834965,8.954644,3.9552822
30768700404068,-0.5884705,8.957422,3.9482477
30768705161881,-0.59187007,8.960399,3.9409819
30768709919745,-0.5940804,8.963509,3.93357
30768714677558,-0.59550726,8.966744,3.9259737
30768719435422,-0.5966708,8.969989,3.9183736
