t_ns,ax,ay,az
30767996243183,0.0,0.0,0.0
30768001001047,-0.08252974,0.0048103333,0.035800457
30768005758912,-0.12724638,0.014368057,0.015806913
30768010516724,-0.1232574,0.005408287,-0.035012722
30768015274589,-0.040658474,0.006257057,0.009992361
30768020032454,0.118026584,0.0071840286,0.016087532
30768024790266,0.26778775,0.004132271,-0.035738707
30768029548131,0.40899336,-0.031921387,-0.06299114
30768034305943,0.49697128,-0.03683281,-0.02644062
30768039063808,0.4861141,-0.024474144,-0.017527819
30768043821672,0.44034445,-0.02436161,-0.046552658
30768048579485,0.33449605,0.021608353,-0.045032978
30768053337349,0.22161543,0.04873562,-0.019649267
30768058095162,0.1158926,0.063097954,-0.045053482
30768062853027,0.033230864,0.08354664,-0.055641413
30768067610839,0.029539347,0.071707726,-0.043428183
30768072368704,0.11129613,0.06760502,-0.03660202
30768077126568,0.26100767,0.061717987,-0.06194043
30768081884381,0.4786729,0.033662796,-0.0702672
30768086642245,0.6512301,-0.006590843,-0.062338352
30768091400058,0.7590426,0.009750366,-0.07549405
30768096157922,0.7414123,0.009345055,-0.09733033
30768100915735,0.6169451,0.0478611,-0.079503775
30768105673599,0.4510454,0.034423828,-0.06721592
30768110431464,0.26739863,0.03763485,-0.039405107
30768115189277,0.10257062,0.003979683,-0.021947384
30768119947141,0.02906105,-0.021510124,0.0017576218
30768124704954,-0.037326276,-0.041502953,0.013093948
30768129462818,-0.0368374,-0.0677824,0.037900925
30768134220683,0.049218565,-0.06551266,0.031862974
30768138978495,0.123585284,-0.07961655,0.03070736
30768143736360,0.17537212,-0.093382835,0.0041339397
30768148494172,0.17986912,-0.06507015,-7.619858E-4
30768153252037,0.12685892,-0.072496414,0.02698183
30768158009849,0.013065815,-0.07745838,0.051624537
30768162767714,-0.11369479,-0.082325935,0.05928564
30768167525579,-0.2278734,-0.07782173,0.06914425
30768172283391,-0.31378052,-0.07118893,0.09053159
30768177041256,-0.3489776,-0.04611492,0.057819366
30768181799068,-0.3324132,-0.06132984,0.05158162
30768186556933,-0.29317886,-0.10423279,0.061897278
30768191314797,-0.245622,-0.11817646,0.08142567
30768196072610,-0.182725,-0.08980465,0.06317282
30768200830474,-0.15150459,-0.10184765,0.052301407
30768205588287,-0.14188316,-0.073924065,0.060465097
30768210346152,-0.1534341,-0.09112167,0.05911374
30768215104016,-0.1716394,-0.08927059,0.03442526
30768219861829,-0.21983603,-0.08047962,0.06652498
30768224619693,-0.25540525,-0.085977554,0.055836678
30768229377506,-0.31852227,-0.08669472,0.0688138
30768234135370,-0.3172763,-0.10855484,0.08159566
30768238893183,-0.31872904,-0.087815285,0.09424591
30768243651047,-0.27579868,-0.07924652,0.11611223
30768248408912,-0.2336731,-0.04501629,0.10001373
30768253166672,-0.17558494,-0.023171425,0.088938475
30768257924589,-0.1533887,-0.02524662,0.04758644
30768262682402,-0.20879722,0.008002281,-0.0072100163
30768267440266,-0.27980593,0.014807701,-0.021059275
30768272198131,-0.3733275,0.026190758,-0.018158913
30768276955943,-0.43750033,0.04917431,-0.04827404
30768281713808,-0.43046632,0.06947994,-0.045032024
30768286471620,-0.34605187,0.09652424,-0.027673721
30768291229485,-0.30550158,0.11611462,-0.04123521
30768295987349,-0.2114016,0.14249611,-0.08285856
30768300745162,-0.16107611,0.16616726,-0.10268283
30768305503027,-0.10893985,0.17773819,-0.122229576
30768310260839,-0.057382543,0.12315941,-0.13674498
30768315018704,-0.06287275,0.08593845,-0.12047863
30768319776516,-0.101163216,0.042193413,-0.09265542
30768324534381,-0.17183807,0.017944336,-0.08408952
30768329292245,-0.25099567,-0.0012264252,-0.08040357
30768334050058,-0.31506371,-0.0059690475,-0.060265303
30768338807922,-0.3289345,-0.017724037,-0.049852848
30768343565787,-0.3096655,-0.017515182,-0.025424957
30768348323599,-0.29302794,-0.03382492,0.012814999
30768353081464,-0.27188027,-0.05700493,0.060002327
30768357839277,-0.26976818,-0.065737724,0.10192013
30768362597141,-0.24635208,-0.08617592,0.1504085
30768367354954,-0.24208662,-0.10637665,0.16998863
30768372112818,-0.22592261,-0.15469074,0.17281675
30768376870683,-0.23835763,-0.1764307,0.19454694
30768381628495,-0.26019996,-0.17431545,0.20900726
30768386386360,-0.2676819,-0.15568924,0.20202446
30768391144172,-0.25387183,-0.14439583,0.23535109
30768395902037,-0.20237295,-0.16872025,0.2659576
30768400659902,-0.1582778,-0.13129807,0.29391336
30768405417714,-0.13088197,-0.12742901,0.28375006
30768410175579,-0.1461144,-0.12124634,0.32106113
30768414933391,-0.21330115,-0.11276817,0.36980224
30768419691256,-0.29244518,-0.18957901,0.4038117
30768424449120,-0.28424382,-0.24423313,0.43973708
30768429206933,-0.099061534,-0.3148737,0.52496743
30768433964797,0.12958154,-0.33511448,0.5195086
30768438722610,0.32841444,-0.31967258,0.4597938
30768443480474,0.33920574,-0.3044443,0.41506553
30768448238339,0.20828272,-0.27758884,0.4253974
30768452996152,0.016964212,-0.22734928,0.4214282
30768457754016,-0.13745941,-0.26527786,0.46015882
30768462511829,-0.16766429,-0.3170328,0.53871965
30768467269693,-0.18127695,-0.3683014,0.57863903
30768472027558,-0.17338061,-0.42384052,0.58981705
30768476785370,-0.15839368,-0.43147087,0.563009
30768481543235,-0.16964167,-0.34189987,0.5507057
30768486301047,-0.1928299,-0.22003269,0.50536513
30768491058912,-0.21607599,-0.11356735,0.5221193
30768495816777,-0.21336964,-0.08154392,0.5481062
30768500574589,-0.17053252,-0.09960556,0.5786369
30768505332454,-0.15662563,-0.1293354,0.62073493
30768510090266,-0.090399,-0.20854568,0.6007843
30768514848131,-0.03578317,-0.15907288,0.5741668
30768519605995,-0.10426983,-0.12662601,0.3937049
30768524363808,-0.30256885,-0.113399506,0.32149887
30768529121672,-0.49521908,-0.08372402,0.4444325
30768533879485,-0.60443306,-0.15868855,0.47375345
30768538637349,-0.50940144,-0.16181946,0.45054317
30768543395162,-0.35106257,-0.2028513,0.5461085
30768548153027,-0.21721038,-0.24358273,0.617326
30768552910891,-0.18592247,-0.21752357,0.524277
30768557668704,-0.26154065,-0.15372753,0.48663116
30768562426568,-0.34632975,-0.08336258,0.5442436
30768567184433,-0.35726574,-0.006447792,0.5894387
30768571942245,-0.31389022,0.0010643005,0.5985184
30768576700110,-0.31388086,-0.060258865,0.6904552
30768581457922,-0.28334668,-0.18751907,0.79585075
30768586215787,-0.2674173,-0.28524494,0.7983303
30768590973652,-0.22541079,-0.37504196,0.7367537
30768595731464,-0.26864943,-0.43325996,0.6757941
30768600489329,-0.39162776,-0.48152447,0.6202221
30768605247141,-0.5701513,-0.46769905,0.50823736
30768610005006,-0.80195546,-0.43025208,0.47309065
30768614762870,-1.0277267,-0.43347168,0.49752855
30768619520683,-1.1624752,-0.3773241,0.48601532
30768624278547,-1.2022545,-0.27892113,0.41037464
30768629036412,-1.0718603,-0.19077015,0.3351035
30768633794224,-0.8129801,-0.08916378,0.2651868
30768638552089,-0.48321503,-2.4604797E-4,0.11979771
30768643309902,-0.07791859,0.033382416,-0.041054726
30768648067766,0.30316222,0.059612274,-0.1530366
30768652825579,0.63237023,0.097509384,-0.2497344
30768657583443,0.8250978,0.12800789,-0.38820553
30768662341308,0.8420658,0.18440628,-0.4447701
30768667099120,0.64137197,0.1928339,-0.5006566
30768671856985,0.4210968,0.2486744,-0.6130676
30768676614849,0.20251197,0.29218102,-0.74116373
30768681372662,0.056778014,0.3067875,-0.7850144
30768686130527,-0.04527229,0.32837963,-0.8569815
30768690888339,-0.15393066,0.37113667,-0.8880248
30768695646204,-0.21247101,0.37317753,-0.8785074
30768700404068,-0.18592668,0.38941383,-0.87387586
30768705161881,-0.034126103,0.45061684,-0.8954642
30768709919745,0.11170328,0.48521328,-0.90500736
30768714677558,0.24000841,0.52426815,-0.9120586
30768719435422,0.36088684,0.5630665,-0.9048555
30768724193287,0.38489968,0.7177439,-0.8285141
30768728951099,0.21308017,0.76681614,-0.91180086
30768733708964,-0.13482958,0.70400524,-0.8354471
30768738466777,-0.5563081,0.6226616,-0.5413277
30768743224641,-0.9064035,0.43276596,-0.5224936
30768747982506,-1.1333928,0.31331825,-0.594224
30768752740318,-1.245137,0.16162014,-0.4636755
30768757498183,-1.3467944,0.09172344,-0.4098611
30768762256047,-1.3980579,0.11024952,-0.5678127
30768767013860,-1.4923007,0.08118057,-0.5798557
30768771771724,-1.5252466,0.052248,-0.38531518
30768776529537,-1.4627048,-2.1743774E-4,-0.299963
30768781287402,-1.220429,-0.035687447,-0.29618263
30768786045266,-1.0248917,-0.042380333,-0.13313961
30768790803027,-0.8565775,-0.06336498,-0.058916092
30768795560943,-0.75089914,-0.017606735,-0.10406184
30768800318756,-0.7171827,0.025520325,-0.1347053
30768805076620,-0.7384685,0.025559425,-0.105674505
30768809834485,-0.74576724,0.006494522,-0.095751286
30768814592297,-0.7248748,-0.031492233,-0.08596277
30768819350162,-0.6807395,-0.07167339,0.007025957
30768824107974,-0.6182568,-0.12120342,0.0709877
30768828865839,-0.5040082,-0.12767601,0.034729958
30768833623704,-0.33594376,-0.16030693,0.012945414
30768838381516,-0.22859877,-0.1666193,0.0031971931
30768843139381,-0.0674808,-0.149127,-0.025554657
30768847897193,0.15954262,-0.093670845,-0.075511456
30768852655058,0.37191004,-0.06707287,-0.0393641
30768857412922,0.45350677,-0.06911087,-0.019976139
30768862170735,0.41441387,-0.066352844,0.023262978
30768866928599,0.15440965,-0.035061836,0.056801796
30768871686464,-0.09592074,-0.1039114,0.025687456
30768876444277,-0.18703157,-0.12004948,0.030154467
30768881202141,-0.057136536,-0.15757751,0.055974722
30768885959954,0.2580759,-0.13778782,-0.015851974
30768890717818,0.475024,-0.029957771,-0.073009014
30768895475683,0.5060263,0.01544857,-0.06550598
30768900233495,0.4369864,0.053451538,-0.048444986
30768904991360,0.36813852,0.048425674,-0.098196745
30768909749224,0.3663578,0.033929825,-0.05252409
30768914507037,0.36036205,0.024274826,0.06680107
30768919264902,0.27168158,0.031347275,0.06181979
30768924022714,0.06003493,0.064626694,0.040138483
30768928780527,-0.17880446,0.08791733,0.013730764
30768933538443,-0.36659044,0.09435463,-0.019613743
30768938296256,-0.4349386,0.09835911,-0.08841205
30768943054120,-0.44395405,0.045358658,-0.068900585
30768947811985,-0.3866397,0.02361393,-0.028155327
30768952569797,-0.3322245,-0.028783798,0.012209654
30768957327662,-0.34477407,-0.07837105,0.01662612
30768962085474,-0.34535444,-0.11804962,0.023367882
30768966843339,-0.37668407,-0.119457245,-0.029186487
30768971601152,-0.42184448,-0.11132908,-0.08847046
30768976359016,-0.49497992,-0.024964333,-0.09028578
30768981116881,-0.5794149,0.015589714,-0.065977335
30768985874693,-0.65857565,0.060516357,-0.046573877
30768990632558,-0.70426613,0.09322357,-0.015597105
30768995390422,-0.764901,0.10897732,0.036412716
30769000148235,-0.68406606,0.055731773,0.07595658
30769004906099,-0.4008993,0.0028867722,0.062839985
