t_ns,qx,qy,qz,qw
30768001001047,0.38634858,0.39738584,0.5848799,0.59222865
30768005758912,0.38440153,0.39903122,0.5837603,0.59349257
30768010516724,0.38361558,0.40046346,0.5827702,0.5940092
30768015274589,0.3833928,0.40056247,0.5826659,0.59418863
30768020032454,0.38417652,0.39963794,0.5832514,0.5937304
30768024790266,0.38581923,0.3983409,0.58409655,0.5927051
30768029548131,0.3878716,0.39667925,0.5852,0.59139
30768034305943,0.38984913,0.39477733,0.58647686,0.5900962
30768039063808,0.3915388,0.39312503,0.587595,0.588967
30768043821672,0.3929809,0.3918717,0.58846325,0.58797413
30768048579485,0.3940318,0.39107677,0.58903444,0.58722764
30768053337349,0.394679,0.39059815,0.5893918,0.5867528
30768058095162,0.3951045,0.39046225,0.58951646,0.5864316
30768062853027,0.39537483,0.390532,0.58948797,0.5862315
30768067610839,0.3956123,0.39054486,0.5894713,0.58607954
30768072368704,0.3959994,0.39036098,0.5895623,0.58584905
30768077126568,0.39667794,0.3899427,0.58979267,0.58543646
30768081884381,0.39766842,0.38918322,0.5902489,0.58480984
30768086642245,0.39881414,0.38818833,0.5908755,0.5840576
30768091400058,0.40004045,0.38715318,0.5915563,0.5832162
30768096157922,0.40116417,0.38626906,0.592168,0.5824093
30768100915735,0.40203357,0.38562578,0.592638,0.5817576
30768105673599,0.40261498,0.38521764,0.5929551,0.58130264
30768110431464,0.4029159,0.38502946,0.5931199,0.58105063
30768115189277,0.40298578,0.38500133,0.59316736,0.58097243
30768119947141,0.4029466,0.38501015,0.59317225,0.5809887
30768124704954,0.40282843,0.38506085,0.59313256,0.58107764
30768129462818,0.40268612,0.38506642,0.593109,0.5811965
30768134220683,0.40264493,0.38498703,0.5931295,0.5812567
30768138978495,0.4026635,0.38484338,0.59319425,0.58127296
30768143736360,0.4027282,0.38469517,0.59327483,0.581244
30768148494172,0.40278423,0.38458642,0.5933433,0.58120716
30768153252037,0.4027396,0.3845294,0.5933949,0.5812233
30768158009849,0.40256003,0.38456914,0.59338856,0.58132786
30768162767714,0.4022607,0.38471597,0.59331524,0.5815127
30768167525579,0.4018712,0.3849482,0.59318227,0.5817639
30768172283391,0.40142003,0.3852247,0.5930089,0.58206904
30768177041256,0.40099183,0.38554537,0.5927985,0.5823661
30768181799068,0.4005925,0.38583586,0.59260076,0.58264977
30768186556933,0.4002141,0.3860704,0.59243834,0.5829194
30768191314797,0.39986005,0.38625443,0.59230816,0.58317274
30768196072610,0.3995655,0.38642317,0.5921963,0.58337647
30768200830474,0.39928696,0.38658077,0.592099,0.5835615
30768205588287,0.39901236,0.38674456,0.59200275,0.5837383
30768210346152,0.39872083,0.38692078,0.59190714,0.5839178
30768215104016,0.3984299,0.38713107,0.5917912,0.58409446
30768219861829,0.39809176,0.38735902,0.5916614,0.5843054
30768224619693,0.39774272,0.3876118,0.5915109,0.58452773
30768229377506,0.3973554,0.38788858,0.59133667,0.5847839
30768234135370,0.39696965,0.38814348,0.59116685,0.58504826
30768238893183,0.39659694,0.38838857,0.5909977,0.5853092
30768243651047,0.39625067,0.38859183,0.59085137,0.5855565
30768248408912,0.3959442,0.3887877,0.5907099,0.58577645
30768253166672,0.39566773,0.38897604,0.5905832,0.58596605
30768257924589,0.39540637,0.38919473,0.5904527,0.5861287
30768262682402,0.39513034,0.38949168,0.590283,0.5862886
30768267440266,0.3948272,0.38983333,0.59008694,0.586463
30768272198131,0.394485,0.39021868,0.5898599,0.58666533
