t_ns,gx,gy,gz,bx,by,bz
31767130050941,-0.0097738365,0.0024434591,0.0073303776,-0.01282271,-2.5179988E-4,0.0061659147
31767132429744,-0.0061086477,-0.0048869182,0.017104214,-0.01282271,-2.5179988E-4,0.0061659147
31767134808650,-0.008552107,-0.010995566,0.05497783,-0.01282271,-2.5179988E-4,0.0061659147
31767137187504,-0.0097738365,-0.11484258,0.068416856,-0.01282271,-2.5179988E-4,0.0061659147
31767139566410,-0.017104214,-0.19914192,0.092851445,-0.01282271,-2.5179988E-4,0.0061659147
31767141945264,-0.028099779,-0.19181155,0.13194679,-0.01282271,-2.5179988E-4,0.0061659147
31767144324119,-0.02443459,-0.2480111,0.14294235,-0.01282271,-2.5179988E-4,0.0061659147
31767146703025,-0.015882485,-0.2932151,0.14172062,-0.01282271,-2.5179988E-4,0.0061659147
31767149081879,-0.010995566,-0.2602284,0.15515965,-0.01282271,-2.5179988E-4,0.0061659147
31767151460733,-0.010995566,-0.24190246,0.14905101,-0.01282271,-2.5179988E-4,0.0061659147
31767153839587,-0.012217295,-0.24312419,0.12339468,-0.01282271,-2.5179988E-4,0.0061659147
31767156218441,-0.020769402,-0.18448116,0.10506874,-0.01282271,-2.5179988E-4,0.0061659147
31767158597348,-0.02443459,-0.118507765,0.08307761,-0.01282271,-2.5179988E-4,0.0061659147
31767160976202,-0.019547673,-0.08307761,0.046425723,-0.01282271,-2.5179988E-4,0.0061659147
31767163355056,-0.013439025,-0.019547673,0.017104214,-0.01282271,-2.5179988E-4,0.0061659147
31767165733910,-0.0073303776,0.056199558,-0.0073303776,-0.01282271,-2.5179988E-4,0.0061659147
31767168112816,-0.0024434591,0.09529491,-0.039095346,-0.01282271,-2.5179988E-4,0.0061659147
31767170491671,-0.0048869182,0.13805544,-0.06475167,-0.01282271,-2.5179988E-4,0.0061659147
31767172870473,-0.010995566,0.18570289,-0.07941242,-0.01282271,-2.5179988E-4,0.0061659147
31767175249379,-0.014660755,0.20158538,-0.091629714,-0.01282271,-2.5179988E-4,0.0061659147
31767177628285,-0.013439025,0.20525056,-0.100181825,-0.01282271,-2.5179988E-4,0.0061659147
31767180007139,-0.0097738365,0.20891576,-0.092851445,-0.01282271,-2.5179988E-4,0.0061659147
31767182385994,-0.0061086477,0.19058982,-0.08429934,-0.01282271,-2.5179988E-4,0.0061659147
31767184764848,-0.0036651888,0.15393792,-0.07086031,-0.01282271,-2.5179988E-4,0.0061659147
31767187143754,-0.0061086477,0.12217296,-0.050090913,-0.01282271,-2.5179988E-4,0.0061659147
31767189522608,-0.010995566,0.07819069,-0.028099779,-0.01282271,-2.5179988E-4,0.0061659147
31767191901462,-0.018325943,0.02443459,-0.0048869182,-0.01282271,-2.5179988E-4,0.0061659147
31767194280316,-0.018325943,-0.023212861,0.018325943,-0.01282271,-2.5179988E-4,0.0061659147
31767196659223,-0.017104214,-0.062308207,0.042760536,-0.01282271,-2.5179988E-4,0.0061659147
31767199038077,-0.020769402,-0.09773836,0.06108648,-0.01282271,-2.5179988E-4,0.0061659147
31767201416931,-0.028099779,-0.086742796,0.05742129,-0.01282271,-2.5179988E-4,0.0061659147
31767203795785,-0.032986697,-0.046425723,0.032986697,-0.01282271,-2.5179988E-4,0.0061659147
31767206174691,-0.018325943,-0.021991132,0.010995566,-0.01282271,-2.5179988E-4,0.0061659147
31767208553546,-0.010995566,0.010995566,0.010995566,-0.01282271,-2.5179988E-4,0.0061659147
31767210932400,0.0,-0.018325943,0.015882485,-0.01282271,-2.5179988E-4,0.0061659147
31767213311254,0.015882485,-0.06963859,0.017104214,-0.01282271,-2.5179988E-4,0.0061659147
31767215690108,0.010995566,-0.041538805,0.041538805,-0.01282271,-2.5179988E-4,0.0061659147
31767218069014,-0.014660755,-0.05986475,0.050090913,-0.01282271,-2.5179988E-4,0.0061659147
31767220447869,-0.032986697,-0.1075122,0.041538805,-0.01282271,-2.5179988E-4,0.0061659147
31767222826723,-0.040317077,-0.09040799,0.05253437,-0.01282271,-2.5179988E-4,0.0061659147
31767225205629,-0.032986697,-0.07696896,0.05742129,-0.01282271,-2.5179988E-4,0.0061659147
31767227584483,-0.008552107,-0.09651663,0.046425723,-0.01282271,-2.5179988E-4,0.0061659147
31767229963285,0.0061086477,-0.07819069,0.043982264,-0.01282271,-2.5179988E-4,0.0061659147
31767232342191,0.0024434591,-0.045203995,0.041538805,-0.01282271,-2.5179988E-4,0.0061659147
31767234721046,-0.012217295,-0.045203995,0.02565632,-0.01282271,-2.5179988E-4,0.0061659147
31767237099952,-0.02687805,-0.028099779,0.013439025,-0.01282271,-2.5179988E-4,0.0061659147
31767239478806,-0.034208428,0.010995566,0.0073303776,-0.01282271,-2.5179988E-4,0.0061659147
