t_ns,hPa
31767281933494,981.688
31767321932452,981.6841
31767361932244,981.68994
31767401930889,981.67993
31767441933494,981.67944
31767481933233,981.67114
31767521933025,981.67505
31767561934431,981.67773
31767601932244,981.6736
31767641931254,981.6765
31767681933285,981.67285
31767721932139,981.67725
31767761931775,981.67554
31767801989483,981.6741
31767841931098,981.6763
31767881941046,981.67944
31767921935212,981.67944
31767961933337,981.6736
31768001934014,981.678
31768041930264,981.67944
31768081930316,981.6865
31768121932556,981.687
31768161932869,981.68506
31768201931254,981.6824
31768242037921,981.68066
31768281930004,981.6741
31768321933598,981.6782
31768361932400,981.67163
31768401932921,981.6792
31768441937452,981.67993
31768481930994,981.6824
31768521930681,981.68896
31768561935837,981.6797
31768601931775,981.67773
31768641933494,981.67114
31768681932973,981.6692
31768721930681,981.6692
31768761934639,981.67017
31768801932921,981.67114
31768841931983,981.6675
31768881980056,981.6743
31768921930733,981.66797
31768961930941,981.6719
31769001931983,981.678
31769041931150,981.6753
31769081932139,981.67285
31769121930056,981.6709
31769161930473,981.6748
31769201932400,981.6802
31769241933233,981.67896
31769281931098,981.67993
31769322092244,981.6731
31769361930421,981.6704
31769401931827,981.6709
31769441960421,981.6675
31769481933077,981.66284
31769521932816,981.6709
31769561931254,981.6653
31769601930473,981.6741
31769641932660,981.6814
31769681932608,981.6843
31769721932452,981.6824
31769761934327,981.67896
31769801930733,981.6787
31769841932296,981.67065
31769881931983,981.67505
31769921931619,981.6709
31769961985160,981.66943
31770001931306,981.6741
31770041930212,981.677
31770081932556,981.66895
31770121932296,981.66284
31770161930837,981.6633
31770201930733,981.6653
31770241930889,981.6738
31770281935004,981.6775
31770321936775,981.67944
31770361937608,981.6787
31770401937035,981.68066
31770441935004,981.69214
31770481941462,981.688
31770521938181,981.6887
31770561937816,981.69116
31770601996410,981.68604
31770641934639,981.6831
31770681934119,981.6809
31770721936098,981.6802
31770761936827,981.6841
31770801937712,981.6853
31770841935316,981.6863
31770881934223,981.68286
31770921937087,981.67944
31770961937764,981.6804
31771001940056,981.678
31771042114483,981.6748
31771081934483,981.6748
31771121935837,981.6787
31771162004119,981.6763
31771201934691,981.6758
31771241948337,981.67676
31771281937191,981.6809
31771321935941,981.68286
31771361936723,981.67993
31771401938129,981.6792
31771441937087,981.67847
31771481938181,981.678
31771521934848,981.6809
31771561939900,981.6841
31771601936098,981.6863
31771641936775,981.6809
31771682054275,981.6819
31771721933858,981.68066
31771761934900,981.6782
31771801939952,981.67896
31771841936150,981.6804
31771881938181,981.68604
31771921935160,981.6836
31771961934066,981.6814
31772001940160,981.6875
31772041936931,981.68774
31772081937660,981.6919
31772122125056,981.68677
31772161933910,981.6748
31772201935316,981.6743
31772241937608,981.6763
31772281936306,981.68066
31772321936649,981.6782
31772361934253,981.67725
31772401938315,981.6887
31772441937430,981.68286
31772481936076,981.676
31772521936232,981.6797
31772561938680,981.6775
31772601937795,981.6763
31772641940190,981.67017
31772681936232,981.66846
31772721937274,981.6665
31772762051545,981.6763
31772801933888,981.678
31772841936336,981.6787
31772881936493,981.6775
31772921937118,981.6721
31772961944253,981.68335
31773001940399,981.6846
31773041934513,981.68506
31773081937690,981.68286
31773121939461,981.6843
31773161939305,981.6826
31773202136805,981.6843
31773241934305,981.68335
31773281939097,981.68286
31773321939565,981.6792
31773361937482,981.6809
31773402059722,981.67505
31773441934670,981.6738
31773481937899,981.6753
31773521938055,981.6741
31773561937065,981.6809
31773601935711,981.68066
31773641937326,981.6792
31773681934409,981.68555
31773721939670,981.6858
31773761937274,981.6814
31773801937118,981.6804
31773842039930,981.68555
31773881934826,981.6792
31773921934305,981.67505
31773962021024,981.676
31774001939618,981.67285
31774041936961,981.6677
31774081934409,981.67847
31774121934930,981.68115
31774161938993,981.6824
31774201938993,981.6814
31774241937430,981.68774
31774282150763,981.6802
31774321934149,981.6853
31774361937326,981.6809
31774401940920,981.6748
31774441939670,981.678
31774481958159,981.6831
31774521934149,981.6853
31774561938940,981.6843
31774601936232,981.6797
31774641936388,981.676
31774681935503,981.67554
31774721937065,981.6748
31774761933836,981.6809
31774801939670,981.677
31774841939409,981.68115
31774881938263,981.6782
31774922010399,981.68164
31774961935451,981.67114
31775001936597,981.6719
31775042007743,981.6824
31775081940034,981.67944
31775121936909,981.6741
31775161935920,981.6738
31775201934045,981.6726
31775241936909,981.6748
31775281939409,981.68164
31775321936388,981.6802
31775362134409,981.6843
31775401934982,981.68896
31775441935920,981.6865
31775481936753,981.6892
31775521935920,981.6831
31775561953940,981.6824
31775601934305,981.6819
31775641934982,981.68384
31775681936440,981.6824
31775721937170,981.68823
31775761936336,981.68335
31775801937847,981.6802
31775841934461,981.6843
31775881940920,981.6846
31775921939201,981.687
31775961937065,981.68555
31776002054253,981.68384
31776041934045,981.6819
31776081934930,981.67993
31776121936128,981.67773
31776161936857,981.6841
31776201936440,981.6826
31776241935243,981.68335
31776281934878,981.68677
31776321936493,981.6865
31776361935972,981.6836
31776401935243,981.67676
31776442139565,981.678
31776481934670,981.676
31776521934513,981.67896
31776561937430,981.68604
31776601938368,981.68384
31776641976753,981.68726
31776681934201,981.6848
31776721934565,981.6858
31776761937795,981.6802
31776801937013,981.6787
31776841939149,981.687
31776881940711,981.68726
31776921934201,981.68994
31776961936701,981.687
31777001937638,981.6826
31777041936180,981.6809
31777082064618,981.6782
31777121934357,981.6885
31777161934201,981.6919
31777202022378,981.6897
31777241937065,981.6904
31777281939930,981.68384
31777321934670,981.69214
31777361936388,981.6968
31777401936857,981.69434
31777441937951,981.6887
31777481937795,981.6885
31777522146753,981.68286
31777561933680,981.68823
31777601940920,981.6885
31777641937326,981.687
31777681940034,981.6848
31777721987638,981.68555
31777761934722,981.68384
31777801935190,981.6865
31777841937170,981.68945
31777881937013,981.68677
31777921937378,981.6836
31777961934930,981.6885
31778001935086,981.68726
31778041936232,981.68335
31778081936753,981.6902
31778121936753,981.68823
31778162070190,981.6858
31778201933784,981.6892
31778241936597,981.6907
31778281940347,981.68726
31778321937534,981.688
31778361937847,981.69214
31778401934826,981.69556
31778441934722,981.68994
31778481936232,981.6843
31778521939565,981.68164
31778561936597,981.6936
31778602148732,981.69556
31778641934305,981.6885
31778681937482,981.6904
31778721939982,981.68384
31778761936805,981.6809
31778801966961,981.67847
31778841934461,981.6804
31778881935451,981.6787
