t_ns,qx,qy,qz,qw,heading_acc_rad
31767150258858,0.32284018,0.45216283,0.5935314,0.5822744,-1.0
31767155016566,0.3427302,0.43842107,0.6059798,0.56842893,-1.0
31767159774327,0.35945356,0.4269019,0.61640817,0.5555078,-1.0
31767164532035,0.3711391,0.41522026,0.624891,0.54713726,-1.0
31767169289796,0.379101,0.40754455,0.63063174,0.5408266,-1.0
31767174047504,0.3825373,0.4063018,0.6327272,0.5368802,-1.0
31767178805264,0.38138375,0.40709358,0.63234884,0.53754646,-1.0
31767183562973,0.37711748,0.40965456,0.6300985,0.5412406,-1.0
31767188320733,0.37185174,0.41443762,0.6266542,0.54522675,-1.0
31767193078441,0.36675858,0.41904196,0.62315816,0.54915017,-1.0
31767197836202,0.3625293,0.42208123,0.62036544,0.55278087,-1.0
31767202593910,0.36349142,0.42219675,0.6206353,0.551757,-1.0
31767207351671,0.3656025,0.41939065,0.6223777,0.5505382,-1.0
31767212109379,0.36452395,0.4180787,0.6222568,0.5523848,-1.0
31767216867139,0.36312136,0.42022628,0.62093216,0.5531691,-1.0
31767221624848,0.36343503,0.42196167,0.620369,0.5522731,-1.0
31767226382608,0.3631505,0.42104045,0.62042505,0.5530998,-1.0
31767231140316,0.3633926,0.41953394,0.6208929,0.5535604,-1.0
31767235898077,0.36500686,0.41951218,0.6214961,0.55183524,-1.0
31767240655785,0.36614063,0.4192854,0.6220697,0.5506088,-1.0
31767245413546,0.3663867,0.4177421,0.6227222,0.55088055,-1.0
31767250171254,0.36660612,0.41752866,0.6229733,0.5506124,-1.0
31767254929014,0.3665778,0.41860688,0.6227502,0.55006474,-1.0
31767259686723,0.36573178,0.41887408,0.6224089,0.5508102,-1.0
31767264444483,0.36454588,0.41911155,0.6218809,0.55201083,-1.0
31767269202191,0.36376292,0.4201757,0.621206,0.5524781,-1.0
31767273959952,0.36319384,0.42081538,0.6207018,0.5529321,-1.0
31767278717660,0.36270213,0.4205778,0.6204706,0.5536946,-1.0
31767283475421,0.36278862,0.42036608,0.62046397,0.5538061,-1.0
31767288233129,0.36334938,0.4203305,0.62063015,0.55327904,-1.0
31767292990837,0.36386383,0.4197443,0.6209991,0.5529719,-1.0
31767297748598,0.36426696,0.41894004,0.6214242,0.55283886,-1.0
31767302506306,0.36469838,0.4187111,0.6217276,0.5523866,-1.0
31767307264066,0.36485922,0.4187597,0.6218651,0.5520887,-1.0
31767312021775,0.36459222,0.41872963,0.6218483,0.5523067,-1.0
31767316779535,0.3641536,0.41898343,0.6216452,0.55263215,-1.0
31767321537244,0.36371607,0.4195633,0.6213055,0.5528623,-1.0
31767326295004,0.36322963,0.41994902,0.6209624,0.55327463,-1.0
31767331052712,0.3628322,0.42009822,0.6206878,0.5537301,-1.0
31767335810473,0.3627303,0.42025468,0.6205137,0.55387324,-1.0
31767340568181,0.36284706,0.42029995,0.6204658,0.553816,-1.0
31767345325941,0.3630774,0.42003566,0.62058043,0.5537371,-1.0
31767350083650,0.36339527,0.41974816,0.6207742,0.5535293,-1.0
31767354841410,0.36372635,0.41961965,0.6209667,0.5531934,-1.0
31767359599119,0.36390638,0.41950506,0.6211307,0.5529776,-1.0
31767364356879,0.3638843,0.41941333,0.621223,0.55295813,-1.0
31767369114587,0.36372116,0.41955447,0.62118435,0.55300176,-1.0
31767373872348,0.3634391,0.4198254,0.6210373,0.5531467,-1.0
31767378630056,0.36306173,0.4200531,0.6208268,0.553458,-1.0
31767383387816,0.36272663,0.42022747,0.62060493,0.553794,-1.0
31767388145525,0.3625367,0.42037597,0.62041754,0.5540156,-1.0
31767392903285,0.36248899,0.4203523,0.62032306,0.5541705,-1.0
31767397660994,0.36256948,0.42016077,0.6203327,0.55425227,-1.0
31767402418754,0.36279202,0.41992456,0.6204359,0.5541702,-1.0
31767407176462,0.36306787,0.41969362,0.62059397,0.5539875,-1.0
31767411934223,0.36329874,0.41945243,0.6207744,0.5538166,-1.0
31767416691931,0.36345074,0.4192724,0.6209349,0.55367327,-1.0
31767421449691,0.3634969,0.41924232,0.6210277,0.5535616,-1.0
31767426207400,0.3634046,0.41931438,0.62103206,0.55356276,-1.0
31767430965108,0.36321566,0.41944465,0.6209618,0.5536669,-1.0
31767435722869,0.3629894,0.419637,0.62083006,0.5538172,-1.0
31767440480577,0.36278757,0.4198237,0.6206763,0.55398035,-1.0
31767445238337,0.36264613,0.41995132,0.6205384,0.5541307,-1.0
31767449996046,0.36259088,0.4199843,0.62044907,0.5542418,-1.0
31767454753806,0.36264828,0.4199585,0.62042665,0.55424887,-1.0
31767459511514,0.36276388,0.41985443,0.6204679,0.55420595,-1.0
31767464269275,0.36290827,0.41971067,0.62055534,0.5541224,-1.0
31767469026983,0.36304018,0.41959086,0.62066066,0.5540088,-1.0
31767473784744,0.3631322,0.41952184,0.6207503,0.55390024,-1.0
31767478542452,0.36314344,0.4194957,0.6208061,0.5538501,-1.0
31767483300212,0.36308035,0.41952768,0.6208135,0.553859,-1.0
31767488057921,0.3629792,0.4196002,0.62078047,0.5539074,-1.0
31767492815681,0.36287522,0.41966152,0.6207277,0.55398816,-1.0
31767497573389,0.36278766,0.41970253,0.6206649,0.55408484,-1.0
31767502331150,0.36275887,0.4196977,0.6206248,0.5541523,-1.0
31767507088858,0.3627936,0.41965413,0.6206155,0.55417293,-1.0
31767511846619,0.36287314,0.41957965,0.6206396,0.5541502,-1.0
31767516604327,0.3629819,0.41948083,0.62069774,0.5540887,-1.0
31767521362087,0.36309078,0.41939673,0.6207688,0.5540014,-1.0
31767526119796,0.36317596,0.41934556,0.6208369,0.55390793,-1.0
31767530877556,0.36321497,0.41933143,0.62088853,0.5538352,-1.0
31767535635264,0.36320284,0.41935548,0.620908,0.55380315,-1.0
31767540393025,0.36315203,0.41940886,0.6208983,0.55380696,-1.0
31767545150733,0.36308348,0.4194812,0.62085855,0.5538417,-1.0
31767549908494,0.3630344,0.4195424,0.620817,0.553874,-1.0
