t_ns,wall_ms,type,text
31767178219150,1788561713352,SESSION_START,"20260905_041153_SNU_AJB_BA_run10"
31767178297015,1788561713352,CALIB_START,"stand still 15s"
31782179378468,1788561728353,CALIB_END,"n_fixes=14"
31782179722426,1788561728354,RIDE_START,""
32017699031242,1788561963873,STOP_CALIB_START,"stand still 15s"
32032699035455,1788561978873,STOP_CALIB_END,"n_fixes=15"
32032703892643,1788561978878,SESSION_END,""
