t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
31772192320555,1788561718366,32,false,29.4,0,0,6104457216
31777208616699,1788561723382,32,false,29.4,0,0,6100692992
31782226236957,1788561728400,31,false,29.8,0,0,6096867328
31787243714403,1788561733418,31,false,29.8,0,0,6124584960
31792261516068,1788561738435,31,false,29.8,0,0,6120902656
31797285355754,1788561743459,31,false,29.8,0,0,6117367808
31802368432054,1788561748542,31,false,29.8,0,0,6113980416
31807412410802,1788561753586,31,false,29.8,0,0,6111948800
31812430724862,1788561758605,31,false,29.8,0,0,6110965760
31817445180381,1788561763619,31,false,29.8,0,0,6108815360
31822464375223,1788561768638,31,false,29.8,0,0,6105522176
31827483511888,1788561773657,31,false,29.8,0,0,6104551424
31832532285115,1788561778706,31,false,29.8,0,0,6103601152
31837577046259,1788561783751,31,false,29.8,0,0,6102638592
31842656705736,1788561788831,31,false,29.8,0,0,6101680128
31847702415005,1788561793876,31,false,29.8,0,0,6100746240
31852780178076,1788561798954,31,false,29.8,0,0,6099689472
31857825448074,1788561803999,31,false,29.8,0,0,6098497536
31862906062447,1788561809080,31,false,29.8,0,0,6095659008
31867950821977,1788561814125,31,false,29.8,0,0,6094721024
31873030276037,1788561819204,31,false,29.8,0,0,6089449472
31878074737233,1788561824249,31,false,29.8,0,0,6084706304
31883154130825,1788561829328,31,false,29.8,0,0,6079631360
31888197900354,1788561834372,31,false,29.8,0,0,6102859776
31893242045873,1788561839416,31,false,29.8,0,0,6096723968
31898322397850,1788561844496,31,false,29.8,0,0,6090620928
31903367326703,1788561849541,31,false,29.8,0,0,6082670592
31908407194305,1788561854581,31,false,29.8,0,0,6076141568
31913425158990,1788561859599,31,false,29.8,0,0,6075170816
31918446319822,1788561864620,31,false,29.8,0,0,6071021568
31923461739195,1788561869636,31,false,29.8,0,0,6070050816
31928478519193,1788561874652,31,false,29.8,0,0,6069100544
31933531157629,1788561879705,31,false,29.8,0,0,6068142080
31938580884398,1788561884755,31,false,29.8,0,0,6063468544
31943657078823,1788561889831,31,false,29.8,0,0,6092075008
31948697400644,1788561894871,31,false,29.8,0,0,6090530816
31953703383767,1788561899877,31,false,29.8,0,0,6090211328
31958745692411,1788561904920,31,false,29.8,0,0,6089232384
31963754485221,1788561909928,31,false,29.8,0,0,6088269824
31968761719959,1788561914936,31,false,29.8,0,0,6087303168
31973772777457,1788561919947,31,false,29.8,0,0,6086340608
31978787301361,1788561924961,31,false,29.8,0,0,6081904640
31983820799016,1788561929995,31,false,29.8,0,0,6080876544
31988865377191,1788561935039,31,false,29.8,0,0,6079877120
31993945841251,1788561940120,31,false,29.8,0,0,6078476288
31998989416666,1788561945163,31,false,29.8,0,0,6074478592
32004071727289,1788561950246,31,false,29.8,0,0,6071697408
32009117122704,1788561955291,31,false,29.8,0,0,6070706176
32014159233796,1788561960333,31,false,29.8,0,0,6066917376
32019174769940,1788561965349,31,false,29.8,0,0,6063996928
32024195491032,1788561970369,30,false,29.8,0,0,6062096384
32029218392644,1788561975392,30,false,29.8,0,0,6058303488
