t_ns,value
31952458002101,1.0
31953417998559,0.0
31954698000070,10.0
31954858003247,0.0
31955177999132,5.0
31955338001372,2.0
31955498001684,1.0
31955658005486,0.0
31957737999653,10.0
31957898048767,11.0
31958058001215,10.0
31958218005174,7.0
31958377999288,0.0
31958698001580,5.0
31958858001267,2.0
31959017999965,5.0
31959178003195,4.0
31959338002049,0.0
31960458000695,1.0
31960777999757,0.0
31961578140174,1.0
31961738002465,2.0
31962858039392,1.0
31963178002361,2.0
31963338000590,0.0
31963498003455,1.0
31963817999601,0.0
31963977999705,1.0
31964138001892,0.0
31964778004028,4.0
31964938001320,7.0
31965097999184,0.0
31965737999809,8.0
31965898002622,7.0
31966058002153,6.0
31966218002622,1.0
31966378000070,0.0
31966858002101,4.0
31967178125226,2.0
31967818157517,1.0
31968618001840,0.0
31969577998976,3.0
31969898002257,0.0
31971658001997,1.0
31971818005278,3.0
31972138065851,2.0
31972458002257,0.0
31974218001372,2.0
31974377999497,1.0
31974538001424,0.0
31974698000382,1.0
31974858002361,0.0
31975498004705,1.0
31975657999028,0.0
31975818000851,5.0
31975978002153,0.0
31976138004028,2.0
31976297999809,6.0
31976618001788,7.0
31976778005903,3.0
31977258003299,1.0
31977418001945,0.0
31978378004445,5.0
31978538003872,7.0
31978698004549,6.0
31978858000538,5.0
31979018004288,4.0
31979337998247,3.0
31979818003351,2.0
31980458002361,1.0
31981258005955,7.0
31981418116372,10.0
31981578001372,9.0
31981738004392,8.0
31981897999913,7.0
31982058053403,5.0
31982378006424,4.0
31982538002049,3.0
31982698002622,2.0
31983018002674,1.0
31984138002622,0.0
31986858005695,16.0
31987178002570,14.0
31987338001840,12.0
31987498000070,9.0
31987658003559,7.0
31987818004965,5.0
31987978000070,4.0
31988137999705,3.0
31988298002205,2.0
31988458002153,1.0
31988617999809,0.0
31988777998924,1.0
31988938002205,0.0
31989098001945,1.0
31989257999861,0.0
31991497999705,3.0
31991658002986,13.0
31991817999080,7.0
31991978000330,2.0
31992138002622,7.0
31992298007882,8.0
31992458001007,1.0
31992778002257,0.0
31996137999705,1.0
31996457999497,0.0
31996777999445,1.0
31996938005330,0.0
32000138001111,9.0
32000298005330,8.0
32000457999913,6.0
32000618094028,5.0
32000778001997,4.0
32000938001945,3.0
32001098001424,2.0
32001418003403,1.0
32001738000174,3.0
32002058002570,0.0
32006377999809,0.0
32006697999913,1.0
32006858000382,0.0
32008138002413,1.0
32008298002049,0.0
32009418001788,1.0
32009578000226,3.0
32009737999236,2.0
32010058001840,1.0
32010698002309,0.0
32015018003796,0.0
32019338000202,0.0
32023018001921,2.0
32023338000567,3.0
32027338002858,1.0
32027498004942,0.0
32031818000931,0.0
32032138004108,1.0
32032298003171,3.0
