t_ns,wall_ms,sentence
31768975533004,1788561715148,"$GPGSV,1,1,04,05,86,087,41,15,17,171,38,18,17,272,37,20,24,136,40,1*67  "
31768977776285,1788561715148,"$GPGSV,2,1,05,11,28,052,27,18,17,272,30,20,24,136,41,21,47,045,37,8*68  "
31768978172223,1788561715148,"$GPGSV,2,2,05,25,52,256,34,8*5E  "
31768978376494,1788561715148,"$GLGSV,1,1,03,22,24,303,44,12,26,308,40,21,41,020,39,1*4B  "
31768978766129,1788561715148,"$GAGSV,2,1,06,08,05,166,32,13,30,267,33,15,61,337,42,27,60,283,46,7*73  "
31768979143629,1788561715148,"$GAGSV,2,2,06,30,50,181,40,34,29,044,39,7*79  "
31768979330973,1788561715148,"$GAGSV,2,1,06,03,17,118,24,13,30,267,30,15,61,337,36,27,60,283,34,1*76  "
31768979637952,1788561715148,"$GAGSV,2,2,06,30,50,181,38,34,29,044,25,1*7D  "
31768980537744,1788561715148,"$GQGSV,1,1,02,02,10,131,24,03,27,066,24,8*68  "
31768980863629,1788561715148,"$GBGSV,3,1,12,41,51,131,45,33,36,061,38,30,08,293,34,28,51,052,38,1*7B  "
31768980899046,1788561715148,"$GBGSV,3,2,12,27,51,333,44,13,29,078,33,09,78,138,37,08,36,098,39,1*7E  "
31768980912327,1788561715148,"$GBGSV,3,3,12,06,64,057,31,03,41,126,40,02,56,175,31,01,16,104,37,1*71  "
31768980923994,1788561715148,"$GBGSV,2,1,05,27,51,333,39,28,51,052,32,30,08,293,26,38,09,093,26,5*7F  "
31768981359671,1788561715148,"$GBGSV,2,2,05,41,51,131,28,5*4F  "
31768984323212,1788561715158,"$GNGSA,A,3,05,11,12,15,18,20,21,25,29,,,,0.6,0.4,0.5,1*30  "
31768984698316,1788561715158,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
31768984707171,1788561715158,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
31768984836806,1788561715158,"$GNGSA,A,3,03,13,15,27,30,34,,,,,,,0.6,0.4,0.5,3*30  "
31768985123577,1788561715158,"$PSSGR,GSA,A,3,303,313,315,327,330,334,,,,,,,0.6,0.4,0.5,3,1*4D  "
31768985387744,1788561715158,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,38,41,,0.6,0.4,0.5,4*37  "
31768985657744,1788561715158,"$PSSGR,GSA,A,3,227,228,230,238,241,,,,,,,,0.6,0.4,0.5,4,5*7A  "
31768986814671,1788561715158,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
31768986832223,1788561715158,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
31768986839775,1788561715158,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
31768986846129,1788561715158,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
31768987691910,1788561715158,"$GNRMC,224154.71,A,2831.626770,N,07734.633831,E,0.0,,040926,1.3,E,A,V*77  "
31768987833681,1788561715158,"$GNGNS,224154.71,2831.626770,N,07734.633831,E,AAAAAN,34,0.4,206.8,-54.0,,,V*0D  "
31768987912535,1788561715158,"$GNGGA,224154.71,2831.626770,N,07734.633831,E,1,12,0.4,206.8,M,-54.0,M,,*56  "
31768987925869,1788561715161,"$PSMSG,magcal=FAIL,bluesky=0*00 "
31769730560504,1788561715904,"$GNGSA,A,3,05,11,12,15,18,20,21,25,29,,,,0.6,0.4,0.5,1*30  "
31769730851024,1788561715904,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
31769731947327,1788561715904,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
31769732370243,1788561715904,"$GNGSA,A,3,03,13,15,21,27,30,34,,,,,,0.6,0.4,0.5,3*33  "
31769732615035,1788561715904,"$PSSGR,GSA,A,3,303,313,315,327,330,334,,,,,,,0.6,0.4,0.5,3,1*4D  "
31769732836285,1788561715904,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,37,38,41,0.6,0.4,0.5,4*33  "
31769733069774,1788561715904,"$PSSGR,GSA,A,3,227,228,230,237,238,241,,,,,,,0.6,0.4,0.5,4,5*4C  "
31769733535243,1788561715904,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
31769733888524,1788561715904,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
31769735562952,1788561715904,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
31769736320295,1788561715904,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
31769736334983,1788561715904,"$GNRMC,224156.00,A,2831.626770,N,07734.633834,E,0.0,,040926,1.3,E,A,V*76  "
31769736348681,1788561715904,"$GNGNS,224156.00,2831.626770,N,07734.633834,E,AAAAAN,36,0.4,206.9,-54.0,,,V*0F  "
31769736354514,1788561715904,"$GNGGA,224156.00,2831.626770,N,07734.633834,E,1,12,0.4,206.9,M,-54.0,M,,*56  "
31769736404306,1788561715910,"$PSMSG,magcal=PASS,bluesky=0*00 "
31770730875399,1788561716904,"$GPGSV,3,1,11,05,86,087,42,11,28,052,33,12,48,196,35,13,40,197,23,1*66  "
31770730981597,1788561716904,"$GPGSV,3,2,11,15,17,171,38,18,17,272,36,20,24,136,41,21,47,045,41,1*67  "
31770731693524,1788561716904,"$GPGSV,3,3,11,25,52,256,36,29,39,323,38,49,00,000,42,1*53  "
31770731718003,1788561716904,"$GPGSV,2,1,06,11,28,052,27,13,40,197,21,18,17,272,29,20,24,136,40,8*6D  "
31770732014930,1788561716904,"$GPGSV,2,2,06,21,47,045,36,25,52,256,33,8*6E  "
31770733062951,1788561716904,"$GLGSV,2,1,06,06,44,092,29,22,24,303,45,12,26,308,40,11,39,242,31,1*78  "
31770733103472,1788561716904,"$GLGSV,2,2,06,05,19,039,32,21,41,020,38,1*77  "
31770733911910,1788561716904,"$GAGSV,2,1,08,03,17,118,22,08,05,166,32,13,30,267,33,15,61,337,43,7*79  "
31770733939045,1788561716904,"$GAGSV,2,2,08,21,14,320,23,27,60,283,46,30,50,181,40,34,29,044,38,7*78  "
