t_ns,mx,my,mz,accuracy
31767140010733,32.4375,0.50625,4.0875,3
31767150010733,33.3375,3.0,3.1312501,3
31767160010733,35.193752,2.86875,2.9250002,3
31767170010733,34.443752,2.025,2.8875,3
31767180010733,32.4375,0.50625,4.0875,3
31767190010733,34.612503,2.9250002,2.0625,3
31767200010733,34.21875,1.6125001,2.775,3
31767210010733,33.300003,1.6125001,2.2687502,3
31767220010733,33.61875,1.6500001,2.2125,3
31767230010733,33.300003,3.0,4.51875,3
31767240010733,31.7625,1.4250001,5.3625,3
31767250010733,31.462502,1.2375001,4.4812503,3
31767260010733,31.81875,1.1625,2.7562501,3
31767270010733,33.24375,2.3625002,3.16875,3
31767280010733,32.081253,0.20625001,3.6750002,3
31767290010733,32.943752,1.575,3.6937501,3
31767300010733,33.525,2.15625,3.15,3
31767310010733,34.3125,1.5,3.99375,3
31767320010733,34.256252,-0.90000004,3.3000002,3
31767330010733,34.65,2.5500002,4.0687504,3
31767340010733,35.1375,1.6125001,3.1125002,3
31767350010733,33.75,3.5625002,3.3750002,3
31767360010733,32.175003,0.46875003,2.2687502,3
31767370010733,33.15,1.35,5.5125003,3
31767380010733,32.943752,0.82500005,4.33125,3
31767390010733,32.8875,0.5625,4.65,3
31767400010733,33.9375,1.06875,4.05,3
31767410010733,32.662502,2.04375,4.6312504,3
31767420010733,32.925003,0.5625,3.5625002,3
31767430010733,33.206253,1.35,3.6562502,3
31767440010733,32.4,1.25625,4.21875,3
31767450010733,33.412502,1.7625,4.55625,3
31767460010733,34.068752,1.9687501,4.3125,3
31767470010733,32.30625,0.35625002,2.41875,3
31767480010733,33.3375,1.8750001,2.25,3
31767490010733,33.393753,1.25625,2.1000001,3
31767500010733,34.350002,1.5,2.90625,3
31767510010733,34.65,2.8125,5.1375003,3
31767520010733,33.91875,1.06875,4.6687503,3
31767530010733,32.4,1.25625,4.21875,3
31767540010733,31.893751,1.0500001,4.125,3
31767550010733,33.675003,2.30625,3.5812502,3
31767560010733,33.018753,2.4562502,5.7937503,3
31767570010733,34.050003,1.4625001,2.4750001,3
31767580010733,33.375,1.8750001,1.1625,3
31767590010733,34.18125,1.8750001,4.9125004,3
31767600010733,33.600002,2.6625001,3.1125002,3
31767610010733,32.325,0.8625,4.2375,3
31767620010733,33.037502,0.45000002,4.1625004,3
31767630010733,34.350002,1.7625,3.9750001,3
31767640010733,32.925003,0.5625,3.5625002,3
31767650010733,36.393753,1.6500001,2.8125,3
31767660010733,32.9625,1.2,5.68125,3
31767670010733,33.206253,2.3625002,4.2375,3
31767680010733,33.0,0.45000002,5.25,3
31767690010733,32.90625,1.575,4.7625003,3
31767700010733,32.23125,1.10625,3.6375,3
31767710010733,33.15,0.975,3.3750002,3
31767720010733,32.925003,1.575,4.14375,3
31767730010733,33.487503,1.3875,5.15625,3
31767740010733,32.475002,2.25,2.49375,3
31767750010733,32.25,1.6125001,5.7562504,3
31767760010733,31.556252,0.26250002,5.7375,3
31767770010733,33.09375,1.4625001,2.90625,3
31767780010733,31.10625,0.1875,5.025,3
31767790010733,31.706251,0.76875,3.8625002,3
31767800010733,33.05625,1.4625001,3.9750001,3
31767810010733,33.16875,2.1000001,4.2562504,3
31767820010733,32.2125,1.35,5.775,3
31767830010733,33.525,2.4,4.2000003,3
31767840010733,33.1875,2.3625002,4.55625,3
31767850010733,33.393753,0.50625,3.05625,3
31767860010733,32.756252,0.91875005,5.5687504,3
31767870010733,33.037502,1.2,3.525,3
31767880010733,33.525,1.9125,6.2250004,3
31767890010733,34.55625,1.9125,3.3375,3
31767900010733,32.775,2.5500002,3.9750001,3
31767910010733,33.318752,0.24375,4.4437504,3
31767920010733,33.075,2.71875,5.4750004,3
31767930010733,32.7,0.41250002,4.8187504,3
31767940010733,32.53125,1.1437501,4.36875,3
31767950010733,32.49375,1.1437501,5.4375,3
31767960010733,35.11875,1.8750001,4.9500003,3
31767970010733,33.825,1.3125,3.43125,3
31767980010733,35.175003,1.8750001,3.4125001,3
31767990010733,33.9,1.575,2.8125,3
31768000010733,31.462502,0.99375004,3.1125002,3
31768010010733,34.4625,1.40625,3.825,3
31768020010733,32.362503,1.2375001,5.30625,3
31768030010733,32.456253,2.5125,4.33125,3
31768040010733,33.675003,3.05625,2.79375,3
31768050010733,33.318752,0.35625002,-0.0,3
31768060010733,34.162502,1.35,3.0937502,3
31768070010733,34.18125,0.6,3.2625,3
31768080010733,34.0125,2.4750001,3.8437502,3
31768090010733,32.34375,1.2375001,5.6062503,3
31768100010733,32.34375,1.2375001,5.6062503,3
31768110010733,33.43125,1.0125,4.7250004,3
31768120010733,35.456253,0.65625,2.6437502,3
31768130010733,32.4,2.0062501,3.2812502,3
31768140010733,34.5,3.15,2.23125,3
31768150010733,32.7,2.04375,3.54375,3
31768160010733,35.081253,1.9875001,2.1937501,3
31768170010733,33.525,2.15625,3.15,3
31768180010733,32.79375,-0.3375,3.3000002,3
31768190010733,32.550003,1.3875,5.11875,3
31768200010733,34.96875,1.0875001,1.1625,3
31768210010733,32.0625,1.95,3.61875,3
31768220010733,35.737503,1.3125,2.2875001,3
31768230010733,33.412502,1.0125,5.175,3
31768240010733,34.331253,1.125,1.85625,3
31768250010733,33.65625,1.9125,2.5125,3
31768260010733,32.643753,1.1437501,1.125,3
31768270010733,35.23125,2.8875,2.15625,3
31768280010733,34.143753,1.725,0.76875,3
31768290010733,34.7625,2.0625,2.8500001,3
31768300010733,35.662502,1.0500001,3.075,3
31768310010733,32.643753,2.6625001,3.6937501,3
