t_ns,qx,qy,qz,qw
31767150258858,0.34845716,0.4327293,0.55885285,0.61563504
31767155016566,0.36849973,0.41699517,0.57066387,0.6038755
31767159774327,0.38548142,0.40355447,0.5804115,0.593018
31767164532035,0.3967331,0.3908388,0.58892184,0.5856782
31767169289796,0.404503,0.3823447,0.5945798,0.58022815
31767174047504,0.40826982,0.38043618,0.596292,0.57707876
31767178805264,0.40710324,0.38137344,0.5959728,0.5776138
31767183562973,0.40265736,0.3845797,0.5940239,0.58060414
31767188320733,0.39747375,0.38993186,0.5906843,0.5840033
31767193078441,0.39246488,0.39506876,0.58727145,0.58737063
31767197836202,0.38815886,0.39863867,0.5846657,0.5904117
31767202593910,0.38929072,0.39853328,0.5847556,0.589648
31767207351671,0.39119068,0.39563057,0.5866169,0.5884955
31767212109379,0.389689,0.39472777,0.5868933,0.5898209
31767216867139,0.38846853,0.39691237,0.58545333,0.5905905
31767221624848,0.3891597,0.39836082,0.5845463,0.5900584
31767226382608,0.38865328,0.39762038,0.5847953,0.59064466
31767231140316,0.3886358,0.3962639,0.58548015,0.5908892
31767235898077,0.39049086,0.3959007,0.58582395,0.5895675
31767240655785,0.3917624,0.3954509,0.58624375,0.5886078
31767245413546,0.39175537,0.39405,0.58711046,0.5886881
31767250171254,0.3919701,0.3938143,0.5873644,0.5884496
31767254929014,0.3921515,0.39475083,0.58696383,0.5881007
31767259686723,0.39123315,0.3951606,0.58671165,0.5886885
31767264444483,0.3899092,0.39562485,0.586341,0.58962363
31767269202191,0.38920757,0.3967223,0.5856181,0.59006804
31767273959952,0.38867277,0.3974026,0.5850965,0.5904801
31767278717660,0.38805458,0.39730614,0.584986,0.5910609
31767283475421,0.38810676,0.39711004,0.5850037,0.5911408
31767288233129,0.38874456,0.39696124,0.58508277,0.59074336
31767292990837,0.38922665,0.39633924,0.5854625,0.59046715
31767297748598,0.3895432,0.3955468,0.5859485,0.59030765
31767302506306,0.3899995,0.39525214,0.58621985,0.58993423
31767307264066,0.39020002,0.39525416,0.58632034,0.58970034
31767312021775,0.38989052,0.39528143,0.5863516,0.5898558
31767316779535,0.38943386,0.39559603,0.5861804,0.5901167
31767321537244,0.38904124,0.39619386,0.5858147,0.59033746
31767326295004,0.38855362,0.3966346,0.58548564,0.5906891
31767331052712,0.38811937,0.39685404,0.5852532,0.5910576
31767335810473,0.38802743,0.39701635,0.5850704,0.59118986
31767340568181,0.38816765,0.39703384,0.584995,0.5911606
31767345325941,0.38837993,0.39675704,0.5851161,0.5910871
31767350083650,0.3886895,0.39644057,0.58530736,0.59090656
31767354841410,0.38905576,0.39624882,0.58545506,0.5906479
31767359599119,0.38924474,0.39610717,0.5856077,0.590467
31767364356879,0.38920492,0.39602885,0.585719,0.5904354
31767369114587,0.3890471,0.39618355,0.58568347,0.5904709
31767373872348,0.38877693,0.39647678,0.58553565,0.5905985
31767378630056,0.38839197,0.39674938,0.58533967,0.590863
31767383387816,0.3880369,0.39697492,0.5851443,0.5911383
31767388145525,0.38784352,0.39714757,0.58496284,0.59132874
31767392903285,0.38778076,0.3971403,0.58487946,0.5914573
31767397660994,0.38783276,0.3969602,0.5849085,0.5915153
31767402418754,0.388041,0.39671,0.5850155,0.5914408
31767407176462,0.38831416,0.3964506,0.5851665,0.59128606
31767411934223,0.38853997,0.3961855,0.5853417,0.59114194
31767416691931,0.3886823,0.3959948,0.5855083,0.5910112
31767421449691,0.3887328,0.3959557,0.5855984,0.59091485
31767426207400,0.38864276,0.39603573,0.58560634,0.59091264
31767430965108,0.38845116,0.39618826,0.5855462,0.59099597
31767435722869,0.38822708,0.39640412,0.5854205,0.591123
31767440480577,0.3880233,0.3966166,0.58527774,0.59125566
31767445238337,0.3878821,0.39676028,0.58514243,0.59138566
31767449996046,0.38782132,0.39680418,0.5850579,0.5914797
31767454753806,0.38787928,0.3967727,0.58503187,0.59148866
31767459511514,0.38799065,0.39665934,0.585072,0.59145194
31767464269275,0.38812798,0.39650482,0.5851612,0.59137714
31767469026983,0.38826442,0.39636528,0.5852553,0.59128803
31767473784744,0.38835806,0.3962847,0.5853424,0.59119433
31767478542452,0.3883675,0.3962581,0.5854014,0.5911475
31767483300212,0.38830185,0.3962984,0.5854152,0.59115
31767488057921,0.38819957,0.39638278,0.5853879,0.5911876
31767492815681,0.38809562,0.3964543,0.5853362,0.59125906
31767497573389,0.3879953,0.39651585,0.5852907,0.5913288
31767502331150,0.38795927,0.39651957,0.5852568,0.5913834
31767507088858,0.3879883,0.3964768,0.5852506,0.59139913
31767511846619,0.38806346,0.39639726,0.58527565,0.5913784
31767516604327,0.38816163,0.39629602,0.5853438,0.5913144
31767521362087,0.3882715,0.39619917,0.5854106,0.591241
31767526119796,0.38835979,0.39613652,0.5854748,0.59116143
31767530877556,0.38840234,0.3961156,0.585524,0.59109867
31767535635264,0.38839388,0.39613825,0.58554226,0.591071
31767540393025,0.3883466,0.39619455,0.58553207,0.5910744
31767545150733,0.38828662,0.39626706,0.5854843,0.5911125
31767549908494,0.38824043,0.3963321,0.5854423,0.59114087
31767554666202,0.38821402,0.3963809,0.5853901,0.5911772
31767559423910,0.38822493,0.39638692,0.5853561,0.59119964
31767564181671,0.38826647,0.39634776,0.5853521,0.5912026
31767568939431,0.38833436,0.3962812,0.58537036,0.5911845
31767573697087,0.38840517,0.39620346,0.5854223,0.5911388
31767578454848,0.38848153,0.39613277,0.5854706,0.5910881
31767583212608,0.3885396,0.39607877,0.5855101,0.591047
31767587970316,0.3885787,0.39604345,0.5855463,0.591009
31767592728077,0.38857687,0.39604202,0.58556545,0.5909923
31767597485785,0.3885413,0.39607006,0.5855605,0.5910017
31767602243546,0.38848314,0.39611045,0.58553696,0.5910362
31767607001254,0.38842344,0.3961578,0.5855007,0.59107965
31767611759014,0.38836738,0.3962127,0.58546346,0.5911166
31767616516723,0.3883239,0.3962569,0.58543366,0.59114504
31767621274483,0.3883021,0.39628223,0.5854169,0.591159
31767626032191,0.38830987,0.396298,0.5854087,0.5911515
31767630789952,0.38831523,0.39629805,0.58540916,0.59114736
31767635547660,0.38831383,0.39629933,0.5854101,0.5911465
31767640305421,0.38830444,0.39631397,0.5854122,0.59114075
31767645063129,0.3882665,0.39636096,0.585402,0.5911443
31767649820889,0.38820451,0.39641684,0.5853862,0.5911632
31767654578598,0.38812575,0.3964993,0.58534753,0.5911979
31767659336358,0.3880446,0.39659467,0.58529973,0.59123456
31767664094066,0.3879642,0.39667392,0.58524597,0.5912874
31767668851827,0.38787976,0.39674747,0.5851951,0.59134376
31767673609535,0.3878115,0.39681035,0.5851519,0.591389
31767678367296,0.3877627,0.39686236,0.58511704,0.59142065
31767683125004,0.38772085,0.39689156,0.58509606,0.5914493
31767687882764,0.38767785,0.39691994,0.5850753,0.59147894
31767692640473,0.38763687,0.39695036,0.5850536,0.59150684
31767697398233,0.38758862,0.39699233,0.5850246,0.591539
31767702155941,0.38753518,0.39703363,0.5849954,0.5915752
31767706913650,0.38748124,0.3970763,0.5849652,0.5916116
31767711671410,0.38742435,0.3971196,0.5849345,0.5916502
31767716429171,0.38738275,0.39715573,0.58490956,0.59167796
31767721186879,0.38735965,0.39718074,0.5848927,0.59169286
31767725944587,0.38735813,0.39718953,0.58488756,0.5916931
31767730702348,0.38738096,0.39717805,0.5848877,0.5916858
31767735460056,0.38741565,0.39716905,0.5848963,0.5916605
