t_ns,gx,gy,gz
20405937977343,0.6710952,8.940031,3.9744012
20405942735520,0.7233917,8.934863,3.9768462
20405947493645,0.7708503,8.924166,3.9919221
20405952251822,0.82715774,8.913089,4.0053773
20405957010000,0.86865455,8.90859,4.0065994
20405961768177,0.8934816,8.904373,4.010513
20405966526354,0.8994648,8.899339,4.020339
20405971284531,0.89023405,8.895248,4.0314307
20405976042708,0.87562585,8.892555,4.04056
20405980800833,0.8620274,8.889312,4.050609
20405985559010,0.853031,8.884476,4.063105
20405990317187,0.8518218,8.88017,4.0727606
20405995075364,0.85601807,8.87552,4.0820026
20405999833541,0.861867,8.8707075,4.091225
20406004591718,0.8667154,8.8661585,4.100051
20406009349843,0.8679249,8.862354,4.1080146
20406014108020,0.86461097,8.858746,4.116486
20406018866197,0.85613203,8.855031,4.1262393
20406023624375,0.84579515,8.851317,4.136326
20406028382552,0.83553076,8.847871,4.1457767
20406033140729,0.82817036,8.844175,4.155126
20406037898854,0.82446456,8.8398485,4.1650586
20406042657031,0.8247634,8.835535,4.174142
20406047415208,0.8279252,8.830873,4.1833735
20406052173385,0.8324872,8.8257,4.1933722
20406056931562,0.8346517,8.8212805,4.2022305
20406061689739,0.83348274,8.817859,4.2096395
20406066447916,0.82896274,8.81463,4.2172885
20406071206041,0.8216804,8.812006,4.2241893
20406075964218,0.8133905,8.809676,4.230647
20406080722395,0.806401,8.807477,4.236562
20406085480572,0.80104613,8.805368,4.241958
20406090238750,0.798162,8.803585,4.246201
20406094996927,0.7969177,8.801849,4.250029
20406099755104,0.7968867,8.800106,4.253643
20406104513229,0.79812807,8.798673,4.256377
20406109271406,0.79800063,8.7976055,4.2586055
20406114029583,0.7961265,8.797266,4.2596564
20406118787760,0.79229206,8.796862,4.261209
20406123545937,0.7874164,8.796811,4.262215
20406128304062,0.78185433,8.7971,4.262642
20406133062239,0.7775657,8.79745,4.262705
20406137820416,0.7745071,8.797709,4.2627263
20406142578593,0.7792687,8.798013,4.261232
20406147336770,0.7797065,8.797761,4.261672
20406152094947,0.7786081,8.797972,4.2614374
20406156853125,0.7755929,8.799056,4.2597494
20406161611250,0.77268803,8.799626,4.259097
20406166369427,0.7725049,8.799741,4.2588944
20406171127604,0.7744927,8.800456,4.2570558
20406175885781,0.7781831,8.8011055,4.255041
20406180643958,0.7813888,8.801396,4.2538495
20406185402135,0.7836589,8.801957,4.2522726
20406190160312,0.7846524,8.802992,4.2499456
20406194918437,0.7834252,8.804122,4.247832
20406199676614,0.78143024,8.804968,4.246445
20406204434791,0.7794662,8.805792,4.245096
20406209192968,0.77906173,8.806722,4.2432427
20406213951145,0.77983737,8.807244,4.242015
20406218709322,0.7820027,8.807775,4.240514
20406223467447,0.7850667,8.808276,4.238906
20406228225625,0.78862816,8.808666,4.2374353
20406232983802,0.7914074,8.809,4.2362213
20406237741979,0.79298425,8.809195,4.2355247
20406242500156,0.79310936,8.809505,4.234855
20406247258333,0.79197377,8.809694,4.2346697
20406252016458,0.79020333,8.809824,4.234733
20406256774635,0.7881065,8.810053,4.234647
20406261532812,0.78613424,8.810288,4.234525
20406266290989,0.78473985,8.810283,4.234795
20406271049166,0.7841231,8.809968,4.2355657
20406275807343,0.78381324,8.809676,4.236228
20406280565468,0.7832887,8.809313,4.2370796
20406285323645,0.7823667,8.808787,4.238345
20406290081822,0.7809938,8.808354,4.2394967
20406294840000,0.77929276,8.8079815,4.2405834
20406299598177,0.7775395,8.807466,4.2419777
20406304356354,0.7760662,8.806954,4.2433076
20406309114479,0.7750912,8.806472,4.2444887
20406313872656,0.77453,8.806177,4.2452025
20406318630833,0.7743302,8.805839,4.2459397
20406323389010,0.77439284,8.805616,4.246389
20406328147187,0.77440584,8.805425,4.2467856
20406332905364,0.7741454,8.805361,4.2469645
20406337663489,0.7740449,8.805341,4.2470245
20406342421666,0.7739572,8.805237,4.247256
20406347179843,0.77427083,8.805087,4.2475104
20406351938020,0.7755299,8.804966,4.2475305
20406356696197,0.7775368,8.804951,4.2471957
20406361454375,0.78005344,8.805024,4.2465816
20406366212500,0.7826852,8.805099,4.2459426
20406370970677,0.7848901,8.805236,4.24525
20406375728854,0.786758,8.80554,4.244276
20406380487031,0.78794014,8.805921,4.243264
20406385245208,0.7887551,8.806315,4.2422943
20406390003385,0.7891185,8.806874,4.2410684
20406394761510,0.7895359,8.807638,4.2394023
20406399519687,0.79019916,8.808326,4.2378483
20406404277864,0.79142153,8.8090315,4.2361536
20406409036041,0.7933888,8.809781,4.234228
20406413794218,0.79592294,8.810588,4.232071
20406418552395,0.79888755,8.811379,4.2298656
20406423310520,0.8013923,8.812213,4.227655
20406428068697,0.8032518,8.813158,4.2253284
20406432826875,0.80431724,8.814143,4.223071
20406437585052,0.8042927,8.8150835,4.221115
20406442343229,0.8037701,8.816157,4.218968
20406447101406,0.8029776,8.817357,4.2166114
20406451859531,0.80250084,8.818488,4.2143373
20406456617708,0.8027098,8.819409,4.2123713
20406461375885,0.80381155,8.82036,4.210167
20406466134062,0.8055194,8.821351,4.207765
20406470892239,0.80764806,8.822247,4.205481
20406475650416,0.80995727,8.823055,4.203337
20406480408489,0.81181014,8.823872,4.2012663
20406485166718,0.8131804,8.824727,4.1992044
20406489924895,0.81425405,8.825509,4.1973524
20406494683072,0.81483835,8.826291,4.195594
20406499441250,0.81538814,8.826995,4.1940055
20406504199427,0.8158148,8.827753,4.1923275
20406508957552,0.81638324,8.8284,4.190855
20406513715729,0.81682694,8.829047,4.189407
20406518473906,0.8171183,8.829685,4.188002
20406523232083,0.8167795,8.830381,4.1866
20406527990260,0.8153849,8.831184,4.185178
20406532748385,0.8134864,8.831994,4.1838374
20406537506562,0.8110218,8.832921,4.182359
20406542264739,0.8082798,8.833808,4.181018
20406547022916,0.8057866,8.834613,4.1797986
20406551781093,0.8040094,8.835345,4.178592
20406556539270,0.80292845,8.836015,4.1773834
20406561297447,0.8028474,8.836635,4.17609
20406566055572,0.8035092,8.8371315,4.17491
20406570813750,0.80471724,8.837498,4.173902
20406575571927,0.80604357,8.837759,4.173092
20406580330104,0.8071196,8.83799,4.1723943
20406585088281,0.8077081,8.838252,4.1717267
20406589846406,0.80769575,8.838537,4.1711235
20406594604583,0.80724704,8.838791,4.170672
20406599362760,0.8068296,8.838956,4.170403
20406604120937,0.8064017,8.839044,4.1702995
20406608879114,0.8062704,8.839045,4.1703234
20406613637291,0.8064206,8.839006,4.170375
20406618395416,0.8065284,8.838968,4.1704354
20406623153593,0.8061227,8.83889,4.17068
20406627911770,0.8051393,8.838813,4.171035
20406632669947,0.80313456,8.838774,4.1715035
20406637428125,0.8003487,8.838826,4.171928
20406642186302,0.7972151,8.838933,4.1723013
20406646944427,0.7938846,8.838993,4.1728077
20406651702604,0.79115015,8.839019,4.173273
20406656460781,0.7891511,8.838964,4.1737666
20406661218958,0.7881419,8.838791,4.174326
20406665977135,0.7879233,8.838574,4.174825
20406670735208,0.7882662,8.838353,4.1752295
20406675493437,0.78859085,8.83811,4.175684
20406680251614,0.7888247,8.837841,4.176209
20406685009791,0.78848404,8.837621,4.176738
20406689767968,0.78773814,8.837374,4.1774015
20406694526093,0.7868921,8.837124,4.1780877
20406699284270,0.7859998,8.83686,4.178817
20406704042447,0.78530264,8.836539,4.179624
20406708800625,0.7846205,8.836154,4.1805663
20406713558802,0.78429973,8.835779,4.181419
20406718316979,0.7841678,8.835312,4.182431
20406723075104,0.78403646,8.834868,4.183394
20406727833281,0.7839783,8.834444,4.184299
20406732591458,0.7835585,8.834116,4.185072
20406737349583,0.78280824,8.8338785,4.185713
20406742107812,0.78150654,8.833686,4.1863613
20406746865937,0.7799524,8.833569,4.186899
20406751624114,0.778192,8.833522,4.1873264
20406756382291,0.7766542,8.833498,4.187659
20406761140468,0.77520406,8.833383,4.1881733
20406765898645,0.77380085,8.833254,4.1887054
