t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
20410993819055,1788550357168,44,false,31.5,0,0,5739819008
20416006772699,1788550362181,44,false,31.5,0,0,5736546304
20421023205874,1788550367197,44,false,31.5,0,0,5735112704
20426037576758,1788550372211,44,false,31.5,0,0,5731155968
20431071957225,1788550377246,44,false,31.5,0,0,5730205696
20436150594827,1788550382324,44,false,31.5,0,0,5729247232
20441195355554,1788550387369,44,false,31.5,0,0,5725958144
20446276716490,1788550392451,44,false,31.5,0,0,5724229632
20451321709040,1788550397496,44,false,31.5,0,0,5723148288
20456398455340,1788550402572,44,false,31.5,0,0,5722181632
20461445445599,1788550407619,44,false,31.5,0,0,5721231360
20466524781847,1788550412699,44,false,31.5,0,0,5717061632
20471572923876,1788550417747,44,false,31.5,0,0,5716103168
20476650144864,1788550422824,44,false,31.5,0,0,5715795968
20481696292153,1788550427870,44,false,31.5,0,0,5712011264
20486773720120,1788550432948,44,false,31.5,0,0,5710737408
20491820265847,1788550437994,44,false,31.5,0,0,5709766656
20496876252564,1788550443050,44,false,31.5,0,0,5705502720
20501917648708,1788550448091,44,false,31.5,0,0,5701386240
20506961440321,1788550453135,44,false,31.5,0,0,5697060864
