t_ns,mx,my,mz,accuracy
20405937023645,-5.15625,-43.10625,39.28125,3
20405947023645,-2.5125,-44.381252,37.3125,3
20405957023645,-3.3937502,-42.99375,38.15625,3
20405967023645,-3.6000001,-45.16875,38.381252,3
20405977023645,-2.6437502,-44.53125,36.112503,3
20405987023645,-2.53125,-43.631252,37.143753,3
20405997023645,-1.85625,-44.68125,34.95,3
20406007023645,-3.61875,-46.29375,37.96875,3
20406017023645,-4.70625,-45.05625,39.28125,3
20406027023645,-4.6125,-44.15625,40.631252,3
20406037023645,-3.9,-45.206253,37.65,3
20406047023645,-3.54375,-45.65625,38.550003,3
20406057023645,-4.9500003,-44.850002,38.550003,3
20406067023645,-3.9375002,-44.5875,37.5,3
20406077023645,-4.2000003,-44.362503,37.050003,3
20406087023645,-5.08125,-45.73125,37.818752,3
20406097023645,-6.1312504,-47.268753,38.4375,3
20406107023645,-4.7625003,-45.05625,40.66875,3
20406117023645,-4.6125,-44.79375,37.725002,3
20406127023645,-3.7500002,-45.43125,36.881252,3
20406137023645,-2.5687501,-44.643753,37.800003,3
20406147023645,-4.9125004,-44.193752,40.350002,3
20406157023645,-5.4750004,-46.800003,39.881252,3
20406167023645,-2.68125,-44.662502,41.025,3
20406177023645,-4.9125004,-45.956253,40.725002,3
20406187023645,-3.2812502,-43.10625,39.05625,3
20406197023645,-3.9375002,-44.943752,40.275,3
20406207023645,-4.74375,-45.318752,38.831253,3
20406217023645,-3.3750002,-46.3875,39.16875,3
20406227023645,-4.14375,-45.73125,37.55625,3
20406237023645,-3.2812502,-44.49375,36.80625,3
20406247023645,-3.6937501,-44.79375,38.23125,3
20406257023645,-5.1937504,-45.24375,39.1875,3
20406267023645,-5.6062503,-46.068752,37.893753,3
20406277023645,-5.1000004,-44.98125,37.65,3
20406287023645,-4.74375,-44.04375,40.48125,3
20406297023645,-4.6875,-44.04375,39.09375,3
20406307023645,-3.05625,-44.831253,37.55625,3
20406317023645,-3.0375001,-44.5875,38.30625,3
20406327023645,-4.5,-45.15,36.956253,3
20406337023645,-3.825,-45.956253,36.45,3
20406347023645,-3.8812501,-44.943752,38.41875,3
20406357023645,-6.9187503,-46.10625,39.73125,3
20406367023645,-3.61875,-44.15625,39.28125,3
20406377023645,-4.65,-45.05625,37.443752,3
20406387023645,-3.7500002,-46.068752,38.11875,3
20406397023645,-2.90625,-44.7,38.4375,3
20406407023645,-3.5062501,-44.643753,38.0625,3
20406417023645,-3.3375,-44.49375,38.49375,3
20406427023645,-3.45,-44.756252,40.350002,3
20406437023645,-4.78125,-46.443752,39.487503,3
20406447023645,-3.7125,-45.80625,38.41875,3
20406457023645,-5.83125,-45.206253,39.43125,3
20406467023645,-4.8,-45.693752,38.850002,3
20406477023645,-6.3375,-46.40625,39.525,3
20406487023645,-5.6625004,-45.05625,39.862503,3
20406497023645,-4.33125,-45.018753,37.706253,3
20406507023645,-4.875,-45.206253,38.7,3
20406517023645,-4.6312504,-45.80625,38.0625,3
20406527023645,-4.65,-45.80625,38.381252,3
20406537023645,-1.575,-44.756252,40.125,3
20406547023645,-3.6750002,-44.79375,37.4625,3
20406557023645,-4.0687504,-46.10625,38.15625,3
20406567023645,-4.55625,-44.41875,38.175003,3
20406577023645,-1.5187501,-44.756252,38.737503,3
20406587023645,-3.7125,-43.050003,37.875,3
20406597023645,-1.81875,-43.800003,38.4375,3
20406607023645,-4.5,-45.28125,41.41875,3
20406617023645,-4.78125,-44.943752,37.29375,3
20406627023645,-6.7125,-47.831253,38.68125,3
20406637023645,-3.9750001,-45.581253,38.1375,3
20406647023645,-2.9250002,-45.318752,36.018753,3
20406657023645,-4.8,-44.7,39.43125,3
20406667023645,-4.0125003,-44.5875,39.65625,3
20406677023645,-4.5750003,-46.162502,39.300003,3
20406687023645,-5.0062504,-45.84375,39.506252,3
20406697023645,-4.8,-46.706253,38.737503,3
20406707023645,-5.08125,-44.737503,38.100002,3
20406717023645,-3.3000002,-43.36875,38.30625,3
20406727023645,-3.6562502,-45.16875,39.768753,3
20406737023645,-2.86875,-45.43125,38.30625,3
20406747023645,-1.5562501,-44.006252,38.41875,3
20406757023645,-2.9437501,-44.193752,37.2,3
