t_ns,clk_time_ns,full_bias_ns,bias_ns,drift_nps,hw_clock_disc,leap_s,time_unc_ns,bias_unc_ns,drift_unc_nps,constellation,svid,cn0,baseband_cn0,pr_rate_mps,pr_rate_unc,adr_state,adr_m,adr_unc_m,carrier_freq_hz,multipath,received_sv_time_ns,state,agc_db,code_type
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,6,38.3,33.3,298.76104736328125,0.6705000400543213,16,0.0,0.0,1.57542E9,0,502371732936626,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,11,39.7,34.7,-176.67816162109375,0.7990000247955322,16,0.0,0.0,1.57542E9,0,502371733670189,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,14,34.5,29.5,589.187255859375,0.9340000152587891,16,0.0,0.0,1.57542E9,0,502371723518963,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,17,38.6,33.6,351.0727844238281,0.6855000257492065,16,0.0,0.0,1.57542E9,0,502371722370232,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,19,34.4,29.4,187.65811157226562,0.9220000505447388,16,0.0,0.0,1.57542E9,0,502371731362931,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,21,35.0,30.0,-607.5220947265625,0.9125000238418579,16,0.0,0.0,1.57542E9,0,502371724262799,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,22,41.2,36.2,391.8337097167969,0.6180000305175781,16,0.0,0.0,1.57542E9,0,502371727517398,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,1,24,42.6,37.6,298.42803955078125,0.6080000400543213,16,0.0,0.0,1.57542E9,0,502371727599493,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,4,194,29.9,24.9,-185.4126434326172,1.1150000095367432,16,0.0,0.0,1.57542E9,0,502371669926889,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,4,195,30.7,25.7,69.0290298461914,0.9240000247955322,16,0.0,0.0,1.57542E9,0,502371663717329,16399,-52.8,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,3,9,28.9,24.9,205.8916778564453,1.1565001010894775,16,0.0,0.0,1.600875E9,0,81153738335341,49359,-55.31,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,3,16,34.7,30.700000000000003,745.6259765625,0.4255000054836273,16,0.0,0.0,1.6014374E9,0,81153726429606,49359,-55.31,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,3,20,43.8,39.8,19.579429626464844,0.7395000457763672,16,0.0,0.0,1.603125E9,0,81153736808718,49359,-55.31,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,3,19,36.2,32.2,560.033203125,0.8870000243186951,16,0.0,0.0,1.6036876E9,0,81153731436898,49359,-55.31,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,3,21,38.1,34.1,-440.6486511230469,0.8415000438690186,16,0.0,0.0,1.60425E9,0,81153728952187,49359,-55.31,C
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,42,26.5,22.2,-308.165771484375,1.2290000915527344,16,0.0,0.0,1.561098E9,0,502357713485863,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,38,40.2,35.900000000000006,275.7398986816406,0.7430000305175781,16,0.0,0.0,1.561098E9,0,502357727359514,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,37,43.7,39.400000000000006,-397.16650390625,0.7605000138282776,16,0.0,0.0,1.561098E9,0,502357722884640,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,33,34.5,30.2,-423.8695373535156,0.9355000257492065,16,0.0,0.0,1.561098E9,0,502357712595760,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,28,39.3,35.0,-168.81231689453125,0.7630000114440918,16,0.0,0.0,1.561098E9,0,502357727313706,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,27,35.4,31.099999999999998,-417.81072998046875,0.8630000352859497,16,0.0,0.0,1.561098E9,0,502357717036446,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,25,32.1,27.8,577.2706909179688,1.0204999446868896,16,0.0,0.0,1.561098E9,0,502357722439437,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,23,39.9,35.6,167.28561401367188,0.7599999904632568,16,0.0,0.0,1.561098E9,0,502357729124012,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,14,29.1,24.8,-174.41026306152344,1.125499963760376,16,0.0,0.0,1.561098E9,0,502357712761269,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,13,39.9,35.6,85.03508758544922,0.7615000009536743,16,0.0,0.0,1.561098E9,0,502357728105147,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,10,30.0,25.7,290.59417724609375,1.0815000534057617,16,0.0,0.0,1.561098E9,0,502357668923864,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,9,35.7,31.400000000000002,-377.0695495605469,0.9170000553131104,16,0.0,0.0,1.561098E9,0,502357671064189,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,8,39.7,35.400000000000006,37.639739990234375,0.7510000467300415,16,0.0,0.0,1.561098E9,0,502357675118622,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,7,27.2,22.9,278.0251770019531,1.2259999513626099,16,0.0,0.0,1.561098E9,0,502357665178145,16399,-59.83,I
20407549277911,20332824000000,-1472565238978208241,-0.507411003112793,-3.9062498951249975,16,18,0.0,789.8260373622179,21.709750662581357,5,6,29.6,25.3,-350.06878662109375,1.0775001049041748,16,0.0,0.0,1.561098E9,0,502357674422010,16399,-59.83,I
