t_ns,qx,qy,qz,qw,heading_acc_rad
20405947493645,0.050536264,0.542139,0.83874846,0.0056900275,-1.0
20405952251822,0.052041296,0.54136336,0.83917207,0.0027676334,-1.0
20405957010000,0.053155173,0.54119754,0.83921355,5.9032644E-4,-1.0
20405961768177,-0.05380518,-0.5409489,-0.8393323,7.2919694E-4,-1.0
20405966526354,-0.053936347,-0.5404726,-0.83963037,0.0010608232,-1.0
20405971284531,-0.05366547,-0.5399762,-0.8399675,5.778997E-4,-1.0
20405976042708,0.053263053,0.5395849,0.8402447,2.0294369E-4,-1.0
20405980800833,0.052897587,0.5391459,0.84054905,9.493752E-4,-1.0
20405985559010,0.052658517,0.5385781,0.8409272,0.0014659044,-1.0
20405990317187,0.052633077,0.53812337,0.84121966,0.0015705673,-1.0
20405995075364,0.052749507,0.53767395,0.84150004,0.0013836152,-1.0
20405999833541,0.052899268,0.5372218,0.8417798,0.0010918179,-1.0
20406004591718,0.053011447,0.53679174,0.84204733,8.3451584E-4,-1.0
20406009349843,0.053017747,0.5364128,0.8422885,7.538673E-4,-1.0
20406014108020,0.05289816,0.5360218,0.8425447,9.070023E-4,-1.0
20406018866197,0.052645694,0.53558266,0.8428392,0.0013466992,-1.0
20406023624375,0.052356727,0.5351307,0.8431431,0.0019073128,-1.0
20406028382552,0.052081384,0.5347072,0.8434273,0.0024810785,-1.0
20406033140729,0.051893916,0.53427947,0.84370846,0.0029168217,-1.0
20406037898854,0.051802885,0.5338142,0.8440077,0.0031584718,-1.0
20406042657031,0.05181672,0.53337884,0.8442819,0.00318101,-1.0
20406047415208,0.05189738,0.5329296,0.8445611,0.0030361814,-1.0
20406052173385,0.052000027,0.5324411,0.8448637,0.0027944888,-1.0
20406056931562,0.05203041,0.53201383,0.8451314,0.0026637209,-1.0
20406061689739,0.05196836,0.5316647,0.84535474,0.0027007682,-1.0
20406066447916,0.05181705,0.53131264,0.84558463,0.0029179906,-1.0
20406071206041,0.051603306,0.5310022,0.8457912,0.0032986326,-1.0
20406075964218,0.051373366,0.5307144,0.845984,0.0037490388,-1.0
20406080722395,0.051189303,0.530448,0.84616035,0.004146212,-1.0
20406085480572,0.051053286,0.53020173,0.8463213,0.0044615082,-1.0
20406090238750,0.050984614,0.5300043,0.8464481,0.004643165,-1.0
20406094996927,0.050954424,0.52982306,0.846563,0.004727302,-1.0
