t_ns,wall_ms,type,text
20405979725359,1788550352154,SESSION_START,"20260905_010232_SNU_AJB_AB_run10"
20405979780880,1788550352154,CALIB_START,"stand still 15s"
20420980795041,1788550367155,CALIB_END,"n_fixes=14"
20420981142437,1788550367155,RIDE_START,""
20492211202670,1788550438385,STOP_CALIB_START,"stand still 15s"
20507211450477,1788550453385,STOP_CALIB_END,"n_fixes=15"
20507220951519,1788550453395,SESSION_END,""
