t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.474189,8.844221,4.128843,-0.002098,0.009142,-0.015263,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.010000,-0.587237,8.852648,4.152614,-0.001841,0.014511,-0.018238,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.020000,-0.704448,8.888959,4.202567,-0.001819,0.011875,-0.018911,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.030000,-0.776073,8.930737,4.243475,-0.000975,0.007045,-0.018307,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.040000,-0.800025,8.928689,4.287532,-0.000004,0.002925,-0.018036,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.050000,-0.764478,8.908383,4.299219,0.000983,0.004894,-0.019052,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.060000,-0.786425,8.915579,4.233533,0.002521,0.014314,-0.020805,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.070000,-0.909293,8.916941,4.155047,0.002693,0.021079,-0.019553,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.080000,-1.000582,8.907931,4.115838,0.002019,0.015014,-0.013629,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.090000,-0.937680,8.939047,4.113231,0.000762,0.001572,-0.006377,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.100000,-0.728607,8.945974,4.157301,-0.000483,-0.010542,-0.001432,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.110000,-0.475974,8.891451,4.234506,-0.000329,-0.008743,-0.004682,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.120000,-0.379998,8.842152,4.278515,0.001251,0.008723,-0.014543,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.130000,-0.563944,8.847430,4.258372,0.002145,0.021948,-0.021633,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.140000,-0.847502,8.908396,4.220899,0.003228,0.019639,-0.021038,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.150000,-1.000256,8.958179,4.179951,0.003508,0.006987,-0.014464,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.160000,-0.949403,8.984760,4.152722,0.003251,-0.004977,-0.007717,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.170000,-0.802525,8.956221,4.138112,0.002635,-0.004805,-0.007876,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.180000,-0.761847,8.883274,4.122956,0.002058,0.006943,-0.012246,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.190000,-0.834118,8.835787,4.110085,0.001503,0.014527,-0.013421,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.200000,-0.886482,8.857069,4.133689,0.000567,0.008043,-0.009080,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.210000,-0.810824,8.903111,4.157277,0.001049,-0.004106,-0.001915,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.220000,-0.612214,8.909121,4.181128,0.000759,-0.007618,-0.001014,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.230000,-0.474422,8.888367,4.197769,0.000389,0.001728,-0.007715,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
0.240000,-0.545630,8.905532,4.160457,0.000658,0.013651,-0.014164,0.035197,-0.285741,28.52267370,77.57399306,0.000000,,,CALIB
