t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5679732,21726927724282,28.5226737,77.5739931,154.6909180,3.7900925,0.0000000,,55,0.0353509,-0.2859334
2.3829733,21727742724439,28.5226743,77.5739926,154.6511841,3.7900925,0.0000000,,55,-0.0067069,-0.2191414
3.3937658,21728753516885,28.5226748,77.5739927,154.4938354,3.7900925,0.0000000,,57,-0.0037726,-0.1657078
4.3856261,21729745377251,28.5226752,77.5739927,154.4331055,3.7900925,0.0000000,,57,-0.0037726,-0.1178402
5.3848868,21730744637927,28.5226756,77.5739927,154.3939819,3.7900925,0.0000000,,64,0.0020959,-0.0699726
6.3951203,21731754871416,28.5226761,77.5739928,154.4155273,3.7900925,0.0000000,,62,0.0089425,-0.0131994
7.3938806,21732753631729,28.5226766,77.5739927,154.3955688,3.7900925,0.0000000,,63,0.0040521,0.0335550
8.3899284,21733749679540,28.5226769,77.5739927,154.4019165,3.7900925,0.0000000,,63,0.0001397,0.0669510
9.3942480,21734753999071,28.5226771,77.5739926,154.3903809,3.7900925,0.0000000,,59,-0.0047507,0.0947810
10.3924578,21735752208862,28.5226773,77.5739926,154.4014893,3.7900925,0.0000000,,59,-0.0067069,0.1114790
11.3938464,21736753597508,28.5226774,77.5739926,154.3989868,3.7900925,0.0000000,,60,-0.0076850,0.1292902
12.3864644,21737746215529,28.5226775,77.5739926,154.3981934,3.7900925,0.0000000,,59,-0.0057288,0.1359694
13.3889352,21738748686309,28.5226776,77.5739926,154.3834839,3.7900925,0.0000000,,59,-0.0076850,0.1471014
14.3952804,21739755031517,28.5226776,77.5739927,154.3590088,3.7900925,0.0000000,,60,-0.0037726,0.1526674
15.3927756,21740752526724,28.5226777,77.5739927,154.3526001,3.7900925,0.0000000,,61,-0.0027945,0.1582334
16.3899978,21741749748912,28.5226777,77.5739927,154.3524170,3.7900925,0.0000000,,62,-0.0008384,0.1615730
17.3877908,21742747541932,28.5226728,77.5739894,154.2666016,3.7900925,0.5200000,121.0000000,61,-0.3196953,-0.3894610
18.3909677,21743750718807,28.5226624,77.5739839,154.3848877,3.7900925,1.2900000,207.5000000,64,-0.8586223,-1.5438494
19.3912567,21744751007765,28.5226446,77.5739770,154.3002319,3.7900925,2.2000000,197.8000000,65,-1.5374160,-3.5297982
20.3878555,21745747606620,28.5226203,77.5739683,154.1910400,3.7900925,2.9800000,198.9000000,65,-2.3873753,-6.2326478
21.3892816,21746749032660,28.5225910,77.5739531,154.1589966,3.7900925,3.8100000,206.4000000,65,-3.8770047,-9.4954370
22.3895908,21747749341879,28.5225599,77.5739358,153.9952393,3.7900925,3.8100000,205.0000000,65,-5.5602957,-12.9519230
23.3947596,21748754510733,28.5225274,77.5739169,154.0897827,3.7900925,4.1400000,208.4000000,65,-7.4098618,-16.5753890
24.3942136,21749753964691,28.5224958,77.5738917,154.0494995,3.7900925,4.4200000,216.2000000,65,-9.8795363,-20.0853086
25.3930505,21750752801618,28.5224641,77.5738604,154.0569458,3.7900925,4.8400000,221.3000000,64,-12.9389984,-23.6141526
26.3849151,21751744666200,28.5224376,77.5738195,154.1364136,3.7900925,5.0000000,234.3000000,65,-16.9393821,-26.5652458
27.3919487,21752751699846,28.5224138,77.5737777,154.2089233,3.7900925,5.0100000,238.8000000,65,-21.0277937,-29.2191146
28.3824609,21753742211980,28.5223866,77.5737357,154.2168579,3.7900925,5.1600000,236.6000000,65,-25.1357671,-32.2470186
29.3917754,21754751526459,28.5223652,77.5736881,154.2277832,3.7900925,5.2500000,244.3000000,65,-29.7885361,-34.6326062
30.3938780,21755753629063,28.5223435,77.5736393,154.1691284,3.7900925,5.3000000,246.3000000,65,-34.5694346,-37.0426842
31.3959267,21756755677813,28.5223268,77.5735867,154.2226562,3.7900925,5.3400000,254.6000000,64,-39.7092918,-38.8995018
32.3826951,21757742446250,28.5223147,77.5735300,154.5271606,3.7900925,5.4400000,259.8000000,64,-45.2560340,-40.2453606
33.3918794,21758751630521,28.5223065,77.5734748,154.5950317,3.7900925,5.3200000,257.8000000,66,-50.6501944,-41.1581846
34.3873119,21759747063020,28.5223003,77.5734200,154.6265869,3.7900925,5.2000000,266.7000000,65,-56.0130559,-41.8583874
35.3844242,21760744175259,28.5223070,77.5733675,154.6514282,3.7900925,5.1600000,284.1000000,67,-61.1499788,-41.1092038
36.3845960,21761744347081,28.5223276,77.5733229,155.0427856,3.7900925,4.9100000,314.0000000,66,-65.5112772,-38.8160118
37.3933000,21762753051092,28.5223612,77.5732898,154.9158936,3.7900925,4.6500000,312.9000000,66,-68.7467953,-35.0712070
38.3904547,21763750205831,28.5223730,77.5732473,154.8715210,3.7900925,4.4300000,274.4000000,66,-72.9066075,-33.7598574
39.3859115,21764745662601,28.5223542,77.5732079,154.5278320,3.7900925,5.0900000,230.5000000,67,-76.7612559,-35.8504470
40.3890556,21765748806716,28.5223198,77.5731858,154.2493896,3.7900925,5.0600000,200.1000000,67,-78.9218542,-39.6865342
41.3847359,21766744486975,28.5222877,77.5731516,154.2485962,3.7900925,4.9500000,220.6000000,68,-82.2659402,-43.2554534
42.3856925,21767745443590,28.5222653,77.5731095,154.2598267,3.7900925,4.9100000,247.3000000,66,-86.3836945,-45.7501346
43.3850655,21768744816558,28.5222544,77.5730633,154.4399414,3.7900925,4.9500000,267.7000000,66,-90.9005091,-46.9601830
44.3873663,21769747117444,28.5222558,77.5730140,154.4313354,3.7900925,4.8900000,278.4000000,66,-95.7244436,-46.8110142
45.3943762,21770754127339,28.5222684,77.5729684,154.6793213,3.7900925,4.8500000,292.7000000,65,-100.1855071,-45.3994766
46.3872667,21771747017807,28.5222900,77.5729274,154.7478027,3.7900925,4.6700000,306.3000000,65,-104.1986059,-42.9938514
47.3944259,21772754176973,28.5223156,77.5728878,154.4581299,3.7900925,4.8800000,307.6000000,66,-108.0718380,-40.1518518
48.3829459,21773742696973,28.5223420,77.5728515,154.2844849,3.7900925,4.5500000,308.6000000,66,-111.6144760,-37.2107774
49.3874957,21774747246817,28.5223616,77.5728140,154.3643799,3.7900925,4.3300000,300.0000000,62,-115.2871998,-35.0266790
50.3946031,21775754354213,28.5223752,77.5727709,154.4050293,3.7900925,4.5200000,288.1000000,64,-119.5047192,-33.5194062
51.3895137,21776749264784,28.5223836,77.5727269,154.4888916,3.7900925,4.3400000,283.1000000,63,-123.8034200,-32.5776390
52.3827393,21777742490409,28.5223950,77.5726844,154.5595703,3.7900925,4.3100000,290.2000000,63,-127.9583416,-31.3085910
53.3823822,21778742133325,28.5224058,77.5726398,154.6184692,3.7900925,4.5400000,283.5000000,63,-132.3235524,-30.1096746
