t_s,x_m,y_m,v,k
13.791,0.006,-0.005,0.000,1.000
13.991,0.006,-0.005,0.000,1.000
14.091,0.006,-0.005,0.000,1.000
17.591,0.173,-0.252,1.612,1.000
17.691,0.173,-0.252,1.518,1.000
17.791,0.173,-0.252,1.517,1.000
17.891,0.304,-0.839,1.509,1.000
17.991,0.304,-0.839,1.511,1.000
18.091,0.304,-0.839,1.507,1.000
18.191,0.304,-0.839,1.505,1.000
18.291,0.304,-0.839,1.507,1.000
18.391,0.304,-0.839,1.510,1.000
18.491,0.304,-0.839,1.525,1.000
18.591,0.304,-0.839,1.561,1.000
18.691,0.304,-0.839,1.603,1.000
18.791,0.304,-0.839,1.750,1.000
18.891,0.336,-1.648,2.398,1.000
18.991,0.246,-1.872,2.419,1.000
19.091,0.153,-2.103,2.471,1.000
19.191,0.057,-2.343,2.528,1.000
19.291,-0.044,-2.594,2.602,1.000
19.391,-0.148,-2.854,2.673,1.000
19.491,-0.255,-3.120,2.734,1.000
19.591,-0.365,-3.393,2.796,1.000
19.691,-0.478,-3.675,2.860,1.000
19.791,-0.594,-3.963,2.924,1.000
19.891,-0.825,-5.330,3.470,1.000
19.991,-0.954,-5.650,3.463,1.000
20.091,-1.081,-5.965,3.446,1.000
20.191,-1.208,-6.281,3.434,1.000
20.291,-1.337,-6.604,3.447,1.000
20.391,-1.469,-6.932,3.469,1.000
20.491,-1.606,-7.273,3.518,1.000
20.591,-1.743,-7.613,3.554,1.000
20.691,-1.881,-7.957,3.589,1.000
20.791,-2.019,-8.302,3.616,1.000
20.891,-2.185,-9.507,3.880,1.000
20.991,-2.329,-9.865,3.876,1.000
21.091,-2.474,-10.224,3.873,1.000
21.191,-2.618,-10.583,3.871,1.000
21.291,-2.762,-10.942,3.872,1.000
21.391,-3.000,-11.504,3.876,1.000
21.491,-3.159,-11.860,3.882,1.000
21.591,-3.317,-12.217,3.886,1.000
21.691,-3.476,-12.573,3.890,1.000
21.791,-3.634,-12.930,3.894,1.000
21.891,-4.012,-13.917,4.054,1.000
21.991,-4.176,-14.286,4.050,1.001
22.091,-4.340,-14.654,4.046,1.002
22.191,-4.503,-15.022,4.040,1.003
22.291,-4.667,-15.391,4.038,1.003
22.391,-4.832,-15.761,4.043,1.002
22.491,-4.996,-16.131,4.045,1.002
22.591,-5.162,-16.504,4.052,1.002
22.691,-5.328,-16.878,4.063,1.001
22.791,-5.492,-17.248,4.059,1.001
22.891,-6.234,-18.100,4.328,1.021
22.991,-6.410,-18.496,4.333,1.020
23.091,-6.588,-18.897,4.353,1.019
23.191,-6.768,-19.300,4.376,1.017
23.291,-6.949,-19.708,4.404,1.016
23.391,-7.132,-20.120,4.440,1.015
23.491,-7.311,-20.524,4.433,1.015
23.591,-8.169,-22.068,4.439,1.015
23.691,-8.445,-22.434,4.478,1.014
23.791,-8.723,-22.804,4.517,1.013
23.891,-9.555,-23.399,4.742,1.031
23.991,-9.841,-23.779,4.761,1.029
24.091,-10.128,-24.161,4.775,1.029
24.191,-10.418,-24.546,4.798,1.027
24.291,-10.714,-24.939,4.852,1.025
24.391,-11.012,-25.335,4.893,1.024
24.491,-11.308,-25.729,4.903,1.024
24.591,-11.603,-26.121,4.904,1.024
24.691,-11.901,-26.516,4.918,1.023
24.791,-12.194,-26.907,4.908,1.024
24.891,-13.096,-27.166,4.887,1.023
24.991,-14.319,-28.378,4.903,1.022
25.091,-14.702,-28.685,4.909,1.022
25.191,-15.083,-28.991,4.891,1.022
25.291,-15.470,-29.302,4.928,1.021
25.391,-15.861,-29.616,4.964,1.020
25.491,-16.252,-29.930,4.984,1.020
25.591,-16.643,-30.244,4.993,1.020
25.691,-17.033,-30.557,4.997,1.020
25.791,-17.422,-30.869,4.992,1.020
25.891,-17.895,-31.228,4.934,1.018
25.991,-18.281,-31.538,4.916,1.019
26.091,-18.663,-31.845,4.895,1.019
26.191,-19.043,-32.150,4.881,1.020
26.291,-19.427,-32.458,4.899,1.019
26.391,-19.810,-32.766,4.908,1.019
26.491,-20.194,-33.073,4.911,1.019
26.591,-20.582,-33.385,4.933,1.019
26.691,-21.730,-34.147,4.922,1.019
26.791,-22.157,-34.379,4.905,1.019
26.891,-22.855,-34.283,4.851,1.018
26.991,-23.282,-34.514,4.852,1.018
27.091,-23.707,-34.745,4.813,1.019
27.191,-24.129,-34.974,4.804,1.019
27.291,-24.551,-35.202,4.800,1.019
27.391,-24.972,-35.430,4.795,1.020
27.491,-25.377,-35.650,4.727,1.020
27.591,-25.782,-35.869,4.688,1.021
27.691,-26.185,-36.088,4.658,1.021
27.791,-26.592,-36.308,4.652,1.021
27.891,-27.139,-36.513,4.728,1.023
27.991,-27.555,-36.739,4.714,1.024
28.091,-27.970,-36.963,4.718,1.024
28.191,-28.386,-37.189,4.736,1.023
28.291,-28.805,-37.416,4.752,1.023
28.391,-29.223,-37.642,4.753,1.023
28.491,-29.637,-37.867,4.735,1.023
28.591,-30.053,-38.092,4.735,1.023
28.691,-30.468,-38.317,4.729,1.023
28.791,-30.889,-38.546,4.748,1.023
28.891,-31.890,-38.269,4.934,1.031
28.991,-32.325,-38.505,4.919,1.031
29.091,-33.253,-38.927,4.905,1.032
29.191,-33.713,-39.098,4.900,1.032
29.291,-34.175,-39.269,4.920,1.031
29.391,-34.637,-39.440,4.924,1.031
29.491,-35.103,-39.613,4.945,1.031
29.591,-35.569,-39.786,4.952,1.031
29.691,-36.034,-39.958,4.954,1.031
29.791,-36.499,-40.131,4.956,1.031
29.891,-37.202,-39.974,5.019,1.034
29.991,-37.672,-40.149,5.019,1.034
30.091,-38.143,-40.323,5.014,1.034
30.191,-38.612,-40.497,5.000,1.034
30.291,-39.080,-40.671,4.995,1.034
30.391,-39.545,-40.843,4.977,1.034
30.491,-40.016,-41.018,4.996,1.034
30.591,-40.476,-41.189,4.966,1.034
30.691,-40.931,-41.357,4.931,1.035
30.791,-41.386,-41.526,4.910,1.035
30.891,-42.067,-41.435,4.978,1.037
30.991,-42.534,-41.609,4.963,1.037
31.091,-43.000,-41.781,4.947,1.038
31.191,-43.462,-41.953,4.936,1.038
31.291,-43.926,-42.125,4.940,1.038
31.391,-44.388,-42.296,4.937,1.038
31.491,-44.851,-42.468,4.935,1.038
31.591,-45.319,-42.641,4.953,1.038
