t_s,x_m,y_m,v,k
13.087,-0.103,-0.108,0.000,1.000
13.387,-0.103,-0.108,0.000,1.000
13.487,-0.103,-0.108,0.000,1.000
13.987,-0.103,-0.108,0.000,1.000
14.187,-0.103,-0.108,0.000,1.000
14.287,-0.103,-0.108,0.000,1.000
14.387,-0.103,-0.108,0.000,1.000
17.587,0.106,0.067,1.076,1.000
17.687,0.451,0.373,1.830,1.000
17.787,0.623,0.367,1.749,1.000
17.887,0.782,0.357,1.670,1.000
17.987,0.930,0.341,1.591,1.000
18.087,1.076,0.320,1.552,1.000
18.187,1.229,0.294,1.549,1.000
18.287,1.382,0.268,1.550,1.000
18.387,1.534,0.240,1.550,1.000
18.487,1.687,0.211,1.551,1.000
18.587,1.841,0.182,1.557,1.000
18.687,2.173,0.782,1.844,1.000
18.787,2.272,0.931,1.823,1.000
18.887,2.377,1.081,1.823,1.000
18.987,2.491,1.238,1.862,1.000
19.087,2.612,1.403,1.921,1.000
19.187,2.733,1.572,1.967,1.000
19.287,2.861,1.750,2.028,1.000
19.387,2.987,1.924,2.059,1.000
19.487,3.124,2.108,2.117,1.000
19.587,3.271,2.301,2.190,1.000
19.687,3.696,3.122,2.646,1.000
19.787,3.861,3.325,2.636,1.000
19.887,4.026,3.526,2.627,1.000
19.987,4.198,3.738,2.654,1.000
20.087,4.372,3.951,2.680,1.000
20.187,4.544,4.163,2.692,1.000
20.287,4.714,4.376,2.699,1.000
20.387,4.887,4.597,2.725,1.000
20.487,5.068,4.837,2.789,1.000
20.587,5.248,5.082,2.842,1.000
20.687,5.674,5.791,3.073,1.000
20.787,5.853,6.031,3.054,1.000
20.887,6.035,6.274,3.049,1.000
20.987,6.219,6.518,3.050,1.000
21.087,6.404,6.765,3.060,1.000
21.187,6.589,7.015,3.072,1.000
21.287,6.773,7.262,3.075,1.000
21.387,6.957,7.508,3.074,1.000
21.487,7.147,7.759,3.091,1.000
21.587,7.334,8.007,3.093,1.000
21.687,7.808,8.603,3.262,1.000
21.787,8.027,8.843,3.258,1.000
21.887,8.247,9.093,3.277,1.000
21.987,8.464,9.346,3.290,1.000
22.087,8.684,9.607,3.321,1.000
22.187,8.909,9.868,3.352,1.000
22.287,9.139,10.127,3.378,1.000
22.387,9.372,10.385,3.401,1.000
22.487,9.610,10.645,3.428,1.000
22.587,9.849,10.906,3.454,1.000
22.687,10.336,11.468,3.606,1.000
22.787,10.584,11.729,3.603,1.000
22.887,10.829,11.992,3.602,1.000
22.987,11.071,12.258,3.599,1.000
23.087,11.311,12.525,3.597,1.000
23.187,11.551,12.792,3.596,1.000
23.287,11.794,13.058,3.598,1.000
23.387,12.039,13.322,3.598,1.000
23.487,12.284,13.584,3.596,1.000
23.587,12.530,13.845,3.593,1.000
23.687,12.969,14.338,3.637,1.000
23.787,13.216,14.601,3.632,1.000
23.887,13.463,14.870,3.635,1.000
23.987,13.707,15.138,3.633,1.000
24.087,13.954,15.406,3.636,1.000
24.187,14.202,15.673,3.639,1.000
24.287,14.456,15.944,3.656,1.000
24.387,14.706,16.209,3.652,1.000
24.487,14.954,16.474,3.648,1.000
24.587,15.202,16.740,3.646,1.000
24.687,15.604,17.200,3.661,1.000
24.787,15.845,17.465,3.643,1.000
24.887,16.092,17.732,3.640,1.000
24.987,16.341,17.997,3.639,1.000
25.087,16.589,18.262,3.637,1.000
25.187,16.835,18.528,3.634,1.000
25.287,17.078,18.798,3.634,1.000
25.387,17.320,19.069,3.634,1.000
25.487,17.563,19.339,3.633,1.000
25.587,17.809,19.606,3.632,1.000
