t_s,x_m,y_m,v,k
13.389,-0.194,-0.040,0.000,1.000
13.489,-0.194,-0.040,0.000,1.000
14.189,-0.194,-0.040,0.000,1.000
14.389,-0.194,-0.040,0.000,1.000
17.589,0.096,-0.079,1.042,1.000
17.689,0.265,-0.308,2.035,1.000
17.789,0.442,-0.267,1.893,1.000
17.889,0.607,-0.233,1.796,1.000
17.989,0.770,-0.201,1.745,1.000
18.089,0.927,-0.171,1.698,1.000
18.189,1.082,-0.141,1.662,1.000
18.289,1.234,-0.111,1.634,1.000
18.389,1.386,-0.080,1.612,1.000
18.489,1.551,-0.046,1.629,1.000
18.589,1.719,-0.008,1.651,1.000
18.689,1.409,-0.624,1.592,1.000
18.789,1.372,-0.779,1.604,1.000
18.889,1.331,-0.936,1.615,1.000
18.989,1.287,-1.092,1.624,1.000
19.089,1.240,-1.251,1.636,1.000
19.189,1.189,-1.407,1.639,1.000
19.289,1.136,-1.560,1.633,1.000
19.389,1.082,-1.711,1.624,1.000
19.489,1.027,-1.867,1.634,1.000
19.589,0.972,-2.023,1.638,1.000
19.689,0.578,-2.731,1.837,1.000
19.789,0.521,-2.903,1.830,1.000
19.889,0.465,-3.076,1.824,1.000
19.989,0.410,-3.249,1.822,1.000
20.089,0.354,-3.422,1.822,1.000
20.189,0.299,-3.590,1.808,1.000
20.289,0.245,-3.746,1.768,1.000
20.389,0.189,-3.904,1.748,1.000
20.489,0.129,-4.063,1.737,1.000
20.589,0.068,-4.219,1.723,1.000
20.689,-0.304,-4.891,1.942,1.000
20.789,-0.379,-5.057,1.912,1.000
20.889,-0.452,-5.222,1.883,1.000
20.989,-0.522,-5.382,1.847,1.000
21.089,-0.590,-5.538,1.813,1.000
21.189,-0.659,-5.696,1.791,1.000
21.289,-0.727,-5.850,1.764,1.000
21.389,-0.796,-6.004,1.746,1.000
21.489,-0.871,-6.171,1.766,1.000
21.589,-0.954,-6.353,1.818,1.000
21.689,-1.335,-7.067,2.163,1.000
21.789,-1.424,-7.258,2.147,1.000
21.889,-1.510,-7.446,2.129,1.000
21.989,-1.600,-7.645,2.141,1.000
