run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
12,BA,turn,plain,473.14,153.51,8.45,1.79,4.47,8.48,8.44,15.0,1.0,,,
12,BA,turn,gen_k1,473.14,153.51,3.05,0.64,6.12,9.47,3.07,15.0,1.0,,,
12,BA,turn,gen,473.14,153.51,19.98,4.22,13.17,21.35,19.97,15.0,0.952,,,
12,BA,turn,cor_k1,473.14,153.51,5.38,1.14,4.28,10.87,5.41,15.0,1.0,,,
12,BA,turn,cor,473.14,153.51,22.33,4.72,18.29,23.78,22.33,15.0,0.961,,,
12,BA,turn,cor_lm,473.14,153.51,22.06,4.66,18.02,23.51,22.06,15.0,0.961,,,
12,BA,c30r,gen_k1,,,,,,,,,,2.3231352419668787,2.6668653580808854,0.35503811611940206
12,BA,c30r,gen,,,,,,,,,,5.023450984057197,5.688937126761273,0.36315121546703855
12,BA,c30r,cor_k1,,,,,,,,,,3.6152951790504337,2.291088322453366,1.022659885291118
12,BA,c30r,cor,,,,,,,,,,3.40470901251893,1.7162466017543603,1.0231822270662434
12,BA,c30r,cor_lm,,,,,,,,,,3.40470901251893,1.7162466017543603,1.0231822270662434
