run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
15,BA,c30,cor,168.34,46.35,7.2,4.28,6.36,9.38,7.05,15.03,1.011,,,
15,BA,c30,cor_lm,168.34,46.35,7.2,4.28,6.35,9.4,7.05,15.03,1.011,,,
15,BA,c60,plain,41.22,16.35,3.28,7.96,1.77,3.43,3.91,15.03,1.0,,,
15,BA,c60,gen_k1,41.22,16.35,4.31,10.46,3.51,4.31,4.47,15.03,1.0,,,
15,BA,c60,gen,41.22,16.35,4.34,10.53,3.55,4.35,4.5,15.03,0.998,,,
15,BA,c60,cor_k1,41.22,16.35,1.58,3.83,2.64,4.13,1.42,15.03,1.0,,,
15,BA,c60,cor,41.22,16.35,3.87,9.39,3.72,4.89,3.88,15.03,1.015,,,
15,BA,c60,cor_lm,41.22,16.35,3.88,9.42,3.73,4.9,3.89,15.03,1.016,,,
15,BA,turn,plain,98.36,30.54,5.26,5.35,3.19,5.34,5.7,15.03,1.0,,,
15,BA,turn,gen_k1,98.36,30.54,5.79,5.89,4.04,5.79,5.95,15.03,1.0,,,
15,BA,turn,gen,98.36,30.54,6.33,6.44,4.56,6.33,6.5,15.03,1.003,,,
15,BA,turn,cor_k1,98.36,30.54,2.97,3.02,6.49,11.01,2.83,15.03,1.0,,,
15,BA,turn,cor,98.36,30.54,1.66,1.68,5.36,10.04,1.49,15.03,1.008,,,
15,BA,turn,cor_lm,98.36,30.54,1.64,1.66,5.33,10.02,1.47,15.03,1.008,,,
15,BA,c30r,gen_k1,,,,,,,,,,3.236368046016908,3.3173818782129705,0.4117192562812784
15,BA,c30r,gen,,,,,,,,,,3.7265519851912132,3.8350046896414964,0.40602234020849653
15,BA,c30r,cor_k1,,,,,,,,,,8.146848093217189,5.482066518135942,2.758787681138704
15,BA,c30r,cor,,,,,,,,,,6.179202270320798,2.7945391060132674,2.770629918370966
15,BA,c30r,cor_lm,,,,,,,,,,6.151922268914165,2.763986967558616,2.769073733853251
16,AB,c10,plain,277.69,79.42,16.3,5.87,7.69,16.3,16.47,15.0,1.0,,,
16,AB,c10,gen_k1,277.69,79.42,14.4,5.18,7.45,14.4,14.6,15.0,1.0,,,
16,AB,c10,gen,277.69,79.42,15.62,5.63,7.26,15.62,15.76,15.0,1.026,,,
16,AB,c10,cor_k1,277.69,79.42,6.89,2.48,9.64,13.99,6.87,15.0,1.0,,,
16,AB,c10,cor,277.69,79.42,2.38,0.86,6.96,12.02,2.27,15.0,1.018,,,
16,AB,c10,cor_lm,277.69,79.42,2.22,0.8,7.14,12.13,2.09,15.0,1.017,,,
16,AB,c30,plain,197.62,59.42,12.87,6.51,5.83,12.87,13.01,15.0,1.0,,,
16,AB,c30,gen_k1,197.62,59.42,11.47,5.81,6.02,11.47,11.65,15.0,1.0,,,
16,AB,c30,gen,197.62,59.42,16.76,8.48,9.17,16.76,16.81,15.0,1.047,,,
16,AB,c30,cor_k1,197.62,59.42,7.0,3.54,9.07,10.98,6.86,15.0,1.0,,,
16,AB,c30,cor,197.62,59.42,5.64,2.85,4.46,7.05,5.44,15.0,1.052,,,
16,AB,c30,cor_lm,197.62,59.42,5.64,2.85,4.44,6.78,5.44,15.0,1.05,,,
16,AB,c60,plain,84.59,29.42,8.18,9.67,3.71,8.18,8.34,15.0,1.0,,,
16,AB,c60,gen_k1,84.59,29.42,10.6,12.54,6.76,10.6,10.77,15.0,1.0,,,
16,AB,c60,gen,84.59,29.42,10.86,12.83,6.95,10.86,10.99,15.0,1.005,,,
16,AB,c60,cor_k1,84.59,29.42,1.86,2.2,3.62,5.18,1.63,15.0,1.0,,,
16,AB,c60,cor,84.59,29.42,3.57,4.22,4.36,6.36,3.45,15.0,1.037,,,
16,AB,c60,cor_lm,84.59,29.42,3.57,4.22,4.34,6.35,3.45,15.0,1.037,,,
16,AB,turn,plain,230.39,67.45,13.74,5.96,6.22,13.74,13.88,15.0,1.0,,,
16,AB,turn,gen_k1,230.39,67.45,11.79,5.12,6.04,11.79,11.97,15.0,1.0,,,
16,AB,turn,gen,230.39,67.45,16.13,7.0,8.16,16.13,16.2,15.0,1.043,,,
16,AB,turn,cor_k1,230.39,67.45,7.72,3.35,10.11,12.18,7.63,15.0,1.0,,,
16,AB,turn,cor,230.39,67.45,4.11,1.78,6.96,10.02,3.89,15.0,1.021,,,
16,AB,turn,cor_lm,230.39,67.45,4.42,1.92,7.49,10.4,4.22,15.0,1.018,,,
16,AB,c30r,gen_k1,,,,,,,,,,5.161355948834122,5.582356117908326,0.3582478253229106
16,AB,c30r,gen,,,,,,,,,,8.958707357811244,9.269441290648508,0.3753435705627998
16,AB,c30r,cor_k1,,,,,,,,,,8.67303200554733,8.94185695725534,0.8817129705778102
16,AB,c30r,cor,,,,,,,,,,2.906699475757361,1.6142233958382608,1.0011258869983957
16,AB,c30r,cor_lm,,,,,,,,,,2.934702928346515,1.8403293047530513,1.0015108868023255
17,BA,c10,plain,276.1,71.88,21.5,7.79,11.5,21.5,21.74,15.0,1.0,,,
17,BA,c10,gen_k1,276.1,71.88,21.32,7.72,12.45,21.32,21.55,15.0,1.0,,,
17,BA,c10,gen,276.1,71.88,21.06,7.63,12.18,21.06,21.31,15.0,1.009,,,
17,BA,c10,cor_k1,276.1,71.88,12.6,4.57,11.48,21.0,12.36,15.0,1.0,,,
17,BA,c10,cor,276.1,71.88,9.67,3.5,9.91,18.99,9.43,15.0,1.01,,,
17,BA,c10,cor_lm,276.1,71.88,9.52,3.45,9.83,18.76,9.29,15.0,1.01,,,
17,BA,c30,plain,197.54,51.88,14.44,7.31,7.79,14.44,14.7,15.0,1.0,,,
17,BA,c30,gen_k1,197.54,51.88,15.59,7.89,10.23,15.59,15.82,15.0,1.0,,,
17,BA,c30,gen,197.54,51.88,15.57,7.88,9.9,15.57,15.85,15.0,1.027,,,
17,BA,c30,cor_k1,197.54,51.88,11.04,5.59,11.19,16.86,10.84,15.0,1.0,,,
17,BA,c30,cor,197.54,51.88,4.35,2.2,6.26,10.77,4.4,15.0,1.035,,,
17,BA,c30,cor_lm,197.54,51.88,4.33,2.19,6.23,10.73,4.38,15.0,1.035,,,
17,BA,c60,plain,68.6,21.88,6.82,9.94,3.31,6.82,7.08,15.0,1.0,,,
17,BA,c60,gen_k1,68.6,21.88,11.67,17.02,9.2,11.67,11.92,15.0,1.0,,,
17,BA,c60,gen,68.6,21.88,12.88,18.78,9.78,12.88,13.16,15.0,1.049,,,
17,BA,c60,cor_k1,68.6,21.88,5.9,8.61,9.48,11.21,5.71,15.0,1.0,,,
17,BA,c60,cor,68.6,21.88,6.43,9.37,3.69,6.43,6.71,15.0,1.056,,,
17,BA,c60,cor_lm,68.6,21.88,6.43,9.37,3.69,6.43,6.71,15.0,1.056,,,
17,BA,turn,plain,99.24,29.26,8.04,8.1,3.58,8.04,8.31,15.0,1.0,,,
17,BA,turn,gen_k1,99.24,29.26,12.68,12.78,9.38,12.68,12.93,15.0,1.0,,,
17,BA,turn,gen,99.24,29.26,13.86,13.96,9.85,13.86,14.14,15.0,1.049,,,
17,BA,turn,cor_k1,99.24,29.26,7.86,7.92,12.27,16.98,7.61,15.0,1.0,,,
17,BA,turn,cor,99.24,29.26,1.66,1.67,6.01,11.9,1.95,15.0,1.045,,,
17,BA,turn,cor_lm,99.24,29.26,1.7,1.71,5.99,11.89,1.98,15.0,1.045,,,
17,BA,c30r,gen_k1,,,,,,,,,,10.413961197779502,11.232814656346402,0.4062041270838591
17,BA,c30r,gen,,,,,,,,,,10.192437252284982,10.942894215284488,0.4148722411476186
17,BA,c30r,cor_k1,,,,,,,,,,16.577938441216393,15.673361934455807,1.317976320904039
17,BA,c30r,cor,,,,,,,,,,9.234451787191688,8.11873545703927,0.8988833378175268
17,BA,c30r,cor_lm,,,,,,,,,,9.1800532542851,8.066189223185225,0.8991091373792326
18,AB,c10,plain,271.17,65.54,3.65,1.35,6.3,8.81,2.73,15.0,1.0,,,
18,AB,c10,gen_k1,271.17,65.54,6.43,2.37,6.46,8.69,5.56,15.0,1.0,,,
18,AB,c10,gen,271.17,65.54,4.79,1.77,5.03,7.12,4.23,15.0,1.028,,,
18,AB,c10,cor_k1,271.17,65.54,12.23,4.51,12.24,16.75,11.43,15.0,1.0,,,
18,AB,c10,cor,271.17,65.54,5.5,2.03,8.08,11.12,4.63,15.0,1.026,,,
18,AB,c10,cor_lm,271.17,65.54,5.71,2.11,8.23,11.31,4.84,15.0,1.025,,,
18,AB,c30,plain,171.71,45.54,1.45,0.84,2.98,4.2,2.36,15.0,1.0,,,
18,AB,c30,gen_k1,171.71,45.54,2.87,1.67,4.22,5.21,2.22,15.0,1.0,,,
18,AB,c30,gen,171.71,45.54,3.1,1.8,3.5,4.6,3.34,15.0,1.028,,,
18,AB,c30,cor_k1,171.71,45.54,12.15,7.07,12.26,15.68,11.19,15.0,1.0,,,
18,AB,c30,cor,171.71,45.54,7.81,4.55,8.27,11.67,7.11,15.0,1.029,,,
18,AB,c30,cor_lm,171.71,45.54,8.02,4.67,8.49,11.91,7.27,15.0,1.027,,,
18,AB,c60,plain,41.97,15.54,5.37,12.78,2.07,5.37,6.28,15.0,1.0,,,
18,AB,c60,gen_k1,41.97,15.54,1.49,3.55,1.96,2.33,2.11,15.0,1.0,,,
18,AB,c60,gen,41.97,15.54,4.13,9.85,2.54,4.13,4.96,15.0,1.032,,,
18,AB,c60,cor_k1,41.97,15.54,2.78,6.62,4.59,6.22,2.15,15.0,1.0,,,
