run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
10,BA,c10,cor,850.28,206.99,36.03,4.24,25.95,36.91,36.24,15.0,0.998,,,
10,BA,c10,cor_lm,850.28,206.99,34.49,4.06,24.87,35.36,34.69,15.0,0.998,,,
10,BA,c30,plain,762.25,186.99,10.92,1.43,9.79,15.2,11.15,15.0,1.0,,,
10,BA,c30,gen_k1,762.25,186.99,16.83,2.21,12.23,17.85,17.06,15.0,1.0,,,
10,BA,c30,gen,762.25,186.99,21.8,2.86,13.99,22.39,21.59,15.0,1.064,,,
10,BA,c30,cor_k1,762.25,186.99,30.89,4.05,23.02,32.0,31.09,15.0,1.0,,,
10,BA,c30,cor,762.25,186.99,13.0,1.71,10.57,21.32,12.76,15.0,1.065,,,
10,BA,c30,cor_lm,762.25,186.99,13.0,1.71,10.87,21.88,12.76,15.0,1.065,,,
10,BA,c60,plain,634.67,156.99,15.61,2.46,9.2,15.69,15.72,15.0,1.0,,,
10,BA,c60,gen_k1,634.67,156.99,17.81,2.81,10.36,17.92,17.97,15.0,1.0,,,
10,BA,c60,gen,634.67,156.99,18.86,2.97,11.98,19.53,18.67,15.0,1.055,,,
10,BA,c60,cor_k1,634.67,156.99,24.95,3.93,19.55,26.08,25.15,15.0,1.0,,,
10,BA,c60,cor,634.67,156.99,13.74,2.16,12.76,22.87,13.5,15.0,1.065,,,
10,BA,c60,cor_lm,634.67,156.99,13.74,2.16,12.95,23.21,13.5,15.0,1.065,,,
10,BA,turn,plain,470.15,118.44,9.67,2.06,8.04,11.43,9.87,15.0,1.0,,,
10,BA,turn,gen_k1,470.15,118.44,12.53,2.66,8.48,12.83,12.74,15.0,1.0,,,
10,BA,turn,gen,470.15,118.44,6.88,1.46,4.52,6.9,6.99,15.0,1.017,,,
10,BA,turn,cor_k1,470.15,118.44,19.7,4.19,17.21,20.82,19.9,15.0,1.0,,,
10,BA,turn,cor,470.15,118.44,6.69,1.42,9.1,11.63,6.81,15.0,1.024,,,
10,BA,turn,cor_lm,470.15,118.44,6.43,1.37,8.86,11.37,6.54,15.0,1.024,,,
10,BA,c30r,gen_k1,,,,,,,,,,6.54014299982873,5.184783456310948,0.9668931219444198
10,BA,c30r,gen,,,,,,,,,,5.121404855846874,6.773393411488849,0.5355844653301481
10,BA,c30r,cor_k1,,,,,,,,,,9.583679186808514,7.4792961254110715,1.4952924640114456
10,BA,c30r,cor,,,,,,,,,,2.5030546922440746,3.6822919492807613,0.8361161699210085
10,BA,c30r,cor_lm,,,,,,,,,,2.5030546922440746,3.6822919492807613,0.8361161699210085
11,AB,c10,plain,842.08,191.29,31.27,3.71,31.44,46.38,31.42,15.0,1.0,,,
11,AB,c10,gen_k1,842.08,191.29,33.39,3.96,33.58,48.27,26.31,15.0,1.0,,,
11,AB,c10,gen,842.08,191.29,25.1,2.98,12.45,25.1,34.07,15.0,1.069,,,
11,AB,c10,cor_k1,842.08,191.29,49.21,5.84,43.12,66.54,38.46,15.0,1.0,,,
11,AB,c10,cor,842.08,191.29,8.21,0.98,11.45,19.79,19.67,15.0,1.069,,,
11,AB,c10,cor_lm,842.08,191.29,8.15,0.97,11.48,19.85,19.6,15.0,1.069,,,
11,AB,c30,plain,734.6,171.29,15.95,2.17,20.57,33.03,16.08,15.0,1.0,,,
11,AB,c30,gen_k1,734.6,171.29,24.76,3.37,29.21,41.48,16.3,15.0,1.0,,,
11,AB,c30,gen,734.6,171.29,49.92,6.8,17.99,49.92,61.87,15.0,1.121,,,
11,AB,c30,cor_k1,734.6,171.29,42.93,5.84,39.99,60.42,32.23,15.0,1.0,,,
11,AB,c30,cor,734.6,171.29,21.01,2.86,18.17,36.74,20.9,15.0,1.123,,,
11,AB,c30,cor_lm,734.6,171.29,21.01,2.86,17.88,36.38,20.9,15.0,1.123,,,
11,AB,c60,plain,597.72,141.29,10.5,1.76,16.21,27.06,10.65,15.0,1.0,,,
11,AB,c60,gen_k1,597.72,141.29,18.65,3.12,23.6,34.32,12.62,15.0,1.0,,,
11,AB,c60,gen,597.72,141.29,40.51,6.78,15.17,40.51,51.85,15.0,1.098,,,
11,AB,c60,cor_k1,597.72,141.29,33.28,5.57,35.01,50.96,22.51,15.0,1.0,,,
11,AB,c60,cor,597.72,141.29,21.06,3.52,13.18,25.33,20.96,15.0,1.098,,,
11,AB,c60,cor_lm,597.72,141.29,21.06,3.52,13.03,25.07,20.96,15.0,1.098,,,
11,AB,turn,plain,416.94,100.76,8.05,1.93,11.19,17.87,7.9,15.0,1.0,,,
11,AB,turn,gen_k1,416.94,100.76,4.41,1.06,15.93,22.48,6.49,15.0,1.0,,,
11,AB,turn,gen,416.94,100.76,27.23,6.53,9.11,27.23,38.5,15.0,1.072,,,
11,AB,turn,cor_k1,416.94,100.76,24.47,5.87,32.86,42.51,14.16,15.0,1.0,,,
11,AB,turn,cor,416.94,100.76,17.07,4.09,10.82,17.07,21.24,15.0,1.071,,,
11,AB,turn,cor_lm,416.94,100.76,16.46,3.95,10.95,16.46,21.24,15.0,1.07,,,
11,AB,c30r,gen_k1,,,,,,,,,,17.209380489543182,16.315514030705554,1.2736858107782223
11,AB,c30r,gen,,,,,,,,,,6.821962745934914,7.831476234202403,0.4688580812673837
11,AB,c30r,cor_k1,,,,,,,,,,17.194115927349003,16.24097979569676,1.2745750981319426
11,AB,c30r,cor,,,,,,,,,,6.957832678210902,7.920869579262694,0.5097753543272019
11,AB,c30r,cor_lm,,,,,,,,,,6.957832678210902,7.920869579262694,0.5097753543272019
12,BA,c10,plain,856.14,271.94,71.24,8.32,48.66,71.27,71.25,15.0,1.0,,,
12,BA,c10,gen_k1,856.14,271.94,64.51,7.54,44.82,64.53,64.52,15.0,1.0,,,
12,BA,c10,gen,856.14,271.94,38.59,4.51,26.83,38.62,38.58,15.0,0.949,,,
12,BA,c10,cor_k1,856.14,271.94,13.47,1.57,39.83,67.27,13.48,15.0,1.0,,,
12,BA,c10,cor,856.14,271.94,13.47,1.57,10.71,20.93,13.48,15.0,0.94,,,
12,BA,c10,cor_lm,856.14,271.94,13.47,1.57,10.74,20.93,13.48,15.0,0.94,,,
12,BA,c30,plain,792.18,251.94,60.06,7.58,43.32,60.07,60.09,15.0,1.0,,,
12,BA,c30,gen_k1,792.18,251.94,59.66,7.53,43.78,59.66,59.68,15.0,1.0,,,
12,BA,c30,gen,792.18,251.94,50.07,6.32,37.55,50.07,50.09,15.0,0.985,,,
12,BA,c30,cor_k1,792.18,251.94,13.28,1.68,41.46,67.38,13.29,15.0,1.0,,,
12,BA,c30,cor,792.18,251.94,13.28,1.68,23.9,36.05,13.29,15.0,0.963,,,
12,BA,c30,cor_lm,792.18,251.94,13.28,1.68,23.76,35.82,13.29,15.0,0.963,,,
12,BA,c60,plain,700.53,221.94,46.93,6.7,34.54,46.94,46.96,15.0,1.0,,,
12,BA,c60,gen_k1,700.53,221.94,54.99,7.85,42.9,54.99,55.01,15.0,1.0,,,
12,BA,c60,gen,700.53,221.94,18.22,2.6,15.18,19.98,18.23,15.0,0.911,,,
12,BA,c60,cor_k1,700.53,221.94,14.52,2.07,40.25,63.31,14.53,15.0,1.0,,,
12,BA,c60,cor,700.53,221.94,15.94,2.28,12.23,18.76,15.95,15.0,0.905,,,
12,BA,c60,cor_lm,700.53,221.94,15.69,2.24,12.06,18.5,15.7,15.0,0.905,,,
12,BA,turn,plain,473.14,153.51,33.49,7.08,18.03,33.51,33.49,15.0,1.0,,,
12,BA,turn,gen_k1,473.14,153.51,32.84,6.94,23.52,32.86,32.85,15.0,1.0,,,
12,BA,turn,gen,473.14,153.51,21.37,4.52,15.02,24.19,21.36,15.0,0.893,,,
12,BA,turn,cor_k1,473.14,153.51,13.4,2.83,24.55,39.95,13.41,15.0,1.0,,,
12,BA,turn,cor,473.14,153.51,24.65,5.21,21.05,27.59,24.65,15.0,0.901,,,
12,BA,turn,cor_lm,473.14,153.51,24.36,5.15,20.77,27.3,24.36,15.0,0.901,,,
12,BA,c30r,gen_k1,,,,,,,,,,14.135651267243503,14.918749382384684,0.3961328679410007
12,BA,c30r,gen,,,,,,,,,,11.943669237666029,12.504947780842986,0.39000892189662034
12,BA,c30r,cor_k1,,,,,,,,,,14.44834248342276,14.593827479394205,1.0158081000901706
12,BA,c30r,cor,,,,,,,,,,9.012715736045374,8.518725864112465,1.0121907516180597
12,BA,c30r,cor_lm,,,,,,,,,,9.012715736045374,8.518725864112465,1.0121907516180597
