run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
10,BA,c10,cor_k1,850.28,206.99,3.96,0.47,8.73,15.73,3.94,15.0,1.0,,,
10,BA,c10,cor,850.28,206.99,13.3,1.56,15.03,21.88,13.49,15.0,0.987,,,
10,BA,c10,cor_lm,850.28,206.99,12.79,1.5,14.67,21.48,12.98,15.0,0.987,,,
10,BA,c30,plain,762.25,186.99,11.54,1.51,3.56,11.54,11.3,15.0,1.0,,,
10,BA,c30,gen_k1,762.25,186.99,8.24,1.08,4.22,8.33,8.01,15.0,1.0,,,
10,BA,c30,gen,762.25,186.99,19.28,2.53,9.56,19.38,19.05,15.0,1.018,,,
10,BA,c30,cor_k1,762.25,186.99,3.53,0.46,7.79,13.58,3.4,15.0,1.0,,,
10,BA,c30,cor,762.25,186.99,12.52,1.64,5.46,12.6,12.28,15.0,1.013,,,
10,BA,c30,cor_lm,762.25,186.99,12.96,1.7,5.49,12.98,12.72,15.0,1.013,,,
10,BA,c60,plain,634.67,156.99,21.99,3.46,9.54,21.99,21.85,15.0,1.0,,,
10,BA,c60,gen_k1,634.67,156.99,18.3,2.88,8.36,18.31,18.17,15.0,1.0,,,
10,BA,c60,gen,634.67,156.99,20.17,3.18,9.34,20.19,20.01,15.0,1.006,,,
10,BA,c60,cor_k1,634.67,156.99,6.05,0.95,8.25,14.35,5.89,15.0,1.0,,,
10,BA,c60,cor,634.67,156.99,13.74,2.16,7.14,13.74,13.5,15.0,1.014,,,
10,BA,c60,cor_lm,634.67,156.99,13.74,2.16,7.18,13.74,13.5,15.0,1.014,,,
10,BA,turn,plain,470.15,118.44,15.85,3.37,6.18,15.85,15.67,15.0,1.0,,,
10,BA,turn,gen_k1,470.15,118.44,12.78,2.72,5.45,12.82,12.61,15.0,1.0,,,
10,BA,turn,gen,470.15,118.44,10.5,2.23,4.42,10.51,10.35,15.0,0.993,,,
10,BA,turn,cor_k1,470.15,118.44,6.12,1.3,7.1,10.81,5.9,15.0,1.0,,,
10,BA,turn,cor,470.15,118.44,7.22,1.53,6.39,10.19,6.99,15.0,1.0,,,
10,BA,turn,cor_lm,470.15,118.44,7.48,1.59,6.29,9.7,7.25,15.0,1.0,,,
10,BA,c30r,gen_k1,,,,,,,,,,2.1749382361546563,2.2435304814763217,0.45633191804203305
10,BA,c30r,gen,,,,,,,,,,4.331591185524615,4.501999153764482,0.46448985945516114
10,BA,c30r,cor_k1,,,,,,,,,,3.1357149385203624,2.2773963213619584,0.9545591383283436
10,BA,c30r,cor,,,,,,,,,,1.8687081890084394,0.4796381427630869,0.939017664956488
10,BA,c30r,cor_lm,,,,,,,,,,1.8687081890084394,0.4796381427630869,0.939017664956488
11,AB,c10,plain,842.08,191.29,18.1,2.15,9.43,18.1,18.15,15.0,1.0,,,
11,AB,c10,gen_k1,842.08,191.29,18.46,2.19,10.53,18.46,18.54,15.0,1.0,,,
11,AB,c10,gen,842.08,191.29,20.06,2.38,9.47,20.07,20.11,15.0,1.005,,,
11,AB,c10,cor_k1,842.08,191.29,3.92,0.47,13.81,22.88,4.08,15.0,1.0,,,
11,AB,c10,cor,842.08,191.29,2.37,0.28,11.03,19.66,2.36,15.0,1.006,,,
11,AB,c10,cor_lm,842.08,191.29,2.3,0.27,11.08,19.74,2.3,15.0,1.006,,,
11,AB,c30,plain,734.6,171.29,18.61,2.53,4.95,18.61,18.55,15.0,1.0,,,
11,AB,c30,gen_k1,734.6,171.29,13.12,1.79,7.06,13.14,13.14,15.0,1.0,,,
