run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
1,AB,c30r,cor,,,,,,,,,,7.6286280224340315,6.73022123806302,0.5772574508920019
1,AB,c30r,cor_lm,,,,,,,,,,8.33971908984265,7.490658512807058,0.5779486184540753
2,BA,c10,plain,281.02,85.21,5.19,1.85,1.14,5.19,5.4,15.0,1.0,,,
2,BA,c10,gen_k1,281.02,85.21,2.0,0.71,1.02,2.0,2.22,15.0,1.0,,,
2,BA,c10,gen,281.02,85.21,12.38,4.4,6.15,12.38,12.6,15.0,1.042,,,
2,BA,c10,cor_k1,281.02,85.21,6.38,2.27,7.82,16.37,6.15,15.0,1.0,,,
2,BA,c10,cor,281.02,85.21,7.12,2.53,4.93,9.6,7.32,15.0,1.044,,,
2,BA,c10,cor_lm,281.02,85.21,7.1,2.53,4.93,9.57,7.29,15.0,1.044,,,
2,BA,c30,plain,209.8,65.21,6.08,2.9,1.72,6.08,6.3,15.0,1.0,,,
2,BA,c30,gen_k1,209.8,65.21,4.09,1.95,1.74,4.09,4.3,15.0,1.0,,,
2,BA,c30,gen,209.8,65.21,8.58,4.09,4.45,8.58,8.81,15.0,1.022,,,
2,BA,c30,cor_k1,209.8,65.21,5.53,2.63,7.73,14.08,5.3,15.0,1.0,,,
2,BA,c30,cor,209.8,65.21,3.37,1.61,5.09,9.27,3.44,15.0,1.025,,,
2,BA,c30,cor_lm,209.8,65.21,3.38,1.61,5.08,9.26,3.45,15.0,1.025,,,
2,BA,c60,plain,103.4,35.21,5.47,5.29,1.75,5.47,5.68,15.0,1.0,,,
2,BA,c60,gen_k1,103.4,35.21,3.85,3.73,1.76,3.85,4.08,15.0,1.0,,,
2,BA,c60,gen,103.4,35.21,4.84,4.68,2.56,4.84,5.07,15.0,1.003,,,
2,BA,c60,cor_k1,103.4,35.21,3.91,3.78,9.17,13.95,3.68,15.0,1.0,,,
2,BA,c60,cor,103.4,35.21,2.04,1.97,7.62,12.22,1.82,15.0,1.005,,,
2,BA,c60,cor_lm,103.4,35.21,2.01,1.95,7.6,12.21,1.8,15.0,1.005,,,
2,BA,turn,plain,100.16,34.26,5.4,5.39,1.74,5.4,5.62,15.0,1.0,,,
2,BA,turn,gen_k1,100.16,34.26,3.85,3.85,1.77,3.85,4.08,15.0,1.0,,,
2,BA,turn,gen,100.16,34.26,4.84,4.84,2.57,4.84,5.07,15.0,1.003,,,
2,BA,turn,cor_k1,100.16,34.26,3.91,3.9,9.28,13.95,3.68,15.0,1.0,,,
2,BA,turn,cor,100.16,34.26,2.04,2.03,7.69,12.22,1.82,15.0,1.005,,,
2,BA,turn,cor_lm,100.16,34.26,2.01,2.01,7.67,12.21,1.8,15.0,1.005,,,
2,BA,c30r,gen_k1,,,,,,,,,,1.6201835699312934,0.6669275320376906,0.3395742419992308
2,BA,c30r,gen,,,,,,,,,,4.225878743807011,3.808301174931697,0.34706617225262654
2,BA,c30r,cor_k1,,,,,,,,,,2.3663419967387203,10.1242252310783,2.3154637130570466
2,BA,c30r,cor,,,,,,,,,,6.618356133397395,6.187780717749919,5.13340641310567
2,BA,c30r,cor_lm,,,,,,,,,,6.639781288081997,6.171369510862862,5.133472250872943
3,AB,c10,plain,285.48,91.73,1.53,0.54,3.08,4.42,1.46,15.0,1.0,,,
3,AB,c10,gen_k1,285.48,91.73,2.57,0.9,3.97,5.02,2.73,15.0,1.0,,,
3,AB,c10,gen,285.48,91.73,1.71,0.6,2.42,3.52,1.6,15.0,1.016,,,
3,AB,c10,cor_k1,285.48,91.73,9.93,3.48,11.2,17.02,10.09,15.0,1.0,,,
3,AB,c10,cor,285.48,91.73,6.65,2.33,9.45,15.72,6.81,15.0,1.012,,,
3,AB,c10,cor_lm,285.48,91.73,7.02,2.46,9.7,16.0,7.18,15.0,1.011,,,
3,AB,c30,plain,218.77,71.73,2.63,1.2,1.88,2.67,2.47,15.0,1.0,,,
3,AB,c30,gen_k1,218.77,71.73,0.56,0.25,2.27,2.95,0.69,15.0,1.0,,,
3,AB,c30,gen,218.77,71.73,7.98,3.65,4.61,8.01,7.82,15.0,1.038,,,
3,AB,c30,cor_k1,218.77,71.73,12.1,5.53,12.61,14.71,12.23,15.0,1.0,,,
3,AB,c30,cor,218.77,71.73,9.16,4.19,10.29,12.07,9.27,15.0,1.015,,,
3,AB,c30,cor_lm,218.77,71.73,9.87,4.51,10.9,12.66,9.98,15.0,1.011,,,
3,AB,c60,plain,105.57,41.73,4.59,4.34,2.1,4.63,4.43,15.0,1.0,,,
3,AB,c60,gen_k1,105.57,41.73,1.34,1.26,1.02,1.39,1.22,15.0,1.0,,,
3,AB,c60,gen,105.57,41.73,5.93,5.62,4.16,5.97,5.77,15.0,1.025,,,
3,AB,c60,cor_k1,105.57,41.73,5.67,5.37,6.4,7.73,5.77,15.0,1.0,,,
3,AB,c60,cor,105.57,41.73,7.53,7.14,5.17,7.57,7.38,15.0,1.051,,,
3,AB,c60,cor_lm,105.57,41.73,7.53,7.14,5.13,7.57,7.38,15.0,1.051,,,
3,AB,turn,plain,220.07,72.1,2.69,1.22,1.85,2.74,2.54,15.0,1.0,,,
3,AB,turn,gen_k1,220.07,72.1,0.64,0.29,2.32,3.03,0.77,15.0,1.0,,,
3,AB,turn,gen,220.07,72.1,7.44,3.38,4.23,7.47,7.28,15.0,1.035,,,
3,AB,turn,cor_k1,220.07,72.1,12.94,5.88,12.98,15.51,13.06,15.0,1.0,,,
3,AB,turn,cor,220.07,72.1,10.65,4.84,11.1,13.29,10.75,15.0,1.012,,,
3,AB,turn,cor_lm,220.07,72.1,11.4,5.18,11.75,14.04,11.51,15.0,1.008,,,
3,AB,c30r,gen_k1,,,,,,,,,,2.788269063532952,2.3880630119337733,0.3748898035555131
3,AB,c30r,gen,,,,,,,,,,2.894264151082277,3.882707653324007,0.37997457708452403
3,AB,c30r,cor_k1,,,,,,,,,,12.11330707795656,11.550125248772279,0.961330949059948
3,AB,c30r,cor,,,,,,,,,,9.805273009994513,9.01215429412941,0.9734043474139367
3,AB,c30r,cor_lm,,,,,,,,,,10.440224631429539,9.679975761939923,0.9738599368359657
4,BA,c10,plain,275.02,76.58,4.02,1.46,1.69,4.02,3.96,15.0,1.0,,,
4,BA,c10,gen_k1,275.02,76.58,1.55,0.57,1.87,3.26,1.48,15.0,1.0,,,
4,BA,c10,gen,275.02,76.58,2.61,0.95,1.62,2.86,2.54,15.0,1.005,,,
4,BA,c10,cor_k1,275.02,76.58,6.24,2.27,8.59,17.69,6.28,15.0,1.0,,,
4,BA,c10,cor,275.02,76.58,4.68,1.7,7.83,16.49,4.72,15.0,1.005,,,
4,BA,c10,cor_lm,275.02,76.58,4.53,1.65,7.77,16.38,4.58,15.0,1.005,,,
4,BA,c30,plain,193.22,56.58,4.33,2.24,1.75,4.33,4.29,15.0,1.0,,,
4,BA,c30,gen_k1,193.22,56.58,2.64,1.37,1.06,2.64,2.59,15.0,1.0,,,
4,BA,c30,gen,193.22,56.58,3.66,1.89,1.27,3.66,3.6,15.0,1.005,,,
4,BA,c30,cor_k1,193.22,56.58,5.66,2.93,8.27,14.26,5.72,15.0,1.0,,,
4,BA,c30,cor,193.22,56.58,3.83,1.98,6.97,12.35,3.91,15.0,1.01,,,
4,BA,c30,cor_lm,193.22,56.58,3.78,1.96,6.92,12.28,3.86,15.0,1.01,,,
4,BA,c60,plain,80.49,26.58,5.43,6.75,2.04,5.43,5.38,15.0,1.0,,,
4,BA,c60,gen_k1,80.49,26.58,3.57,4.43,1.54,3.57,3.51,15.0,1.0,,,
4,BA,c60,gen,80.49,26.58,5.86,7.28,3.17,5.86,5.8,15.0,1.019,,,
4,BA,c60,cor_k1,80.49,26.58,5.13,6.37,8.64,10.9,5.2,15.0,1.0,,,
4,BA,c60,cor,80.49,26.58,6.27,7.79,5.93,7.07,6.3,15.0,1.029,,,
4,BA,c60,cor_lm,80.49,26.58,6.3,7.83,5.93,7.05,6.33,15.0,1.03,,,
4,BA,turn,plain,97.59,31.55,5.75,5.9,2.11,5.75,5.71,15.0,1.0,,,
4,BA,turn,gen_k1,97.59,31.55,3.48,3.56,1.4,3.48,3.42,15.0,1.0,,,
4,BA,turn,gen,97.59,31.55,5.25,5.38,2.57,5.25,5.18,15.0,1.011,,,
4,BA,turn,cor_k1,97.59,31.55,4.34,4.45,9.33,12.92,4.41,15.0,1.0,,,
4,BA,turn,cor,97.59,31.55,3.16,3.24,6.88,10.33,3.22,15.0,1.021,,,
4,BA,turn,cor_lm,97.59,31.55,3.19,3.27,6.84,10.3,3.24,15.0,1.021,,,
4,BA,c30r,gen_k1,,,,,,,,,,0.935383182789736,1.6227724656630538,0.3866530396105048
4,BA,c30r,gen,,,,,,,,,,0.32603466626960775,1.0484545715933828,0.3898338451954677
4,BA,c30r,cor_k1,,,,,,,,,,13.231648507296065,13.000521728311435,1.7283280647659796
4,BA,c30r,cor,,,,,,,,,,11.747582680671965,11.00665765015586,1.7287755976128498
4,BA,c30r,cor_lm,,,,,,,,,,11.6726933209256,10.917582013054282,1.717269624895329
5,AB,c10,plain,282.05,84.07,5.39,1.91,2.0,5.39,5.2,15.0,1.0,,,
5,AB,c10,gen_k1,282.05,84.07,2.8,0.99,2.6,3.51,2.81,15.0,1.0,,,
5,AB,c10,gen,282.05,84.07,6.0,2.13,2.08,6.0,5.71,15.0,1.024,,,
5,AB,c10,cor_k1,282.05,84.07,7.89,2.8,9.48,13.54,8.17,15.0,1.0,,,
5,AB,c10,cor,282.05,84.07,2.87,1.02,6.99,11.64,3.1,15.0,1.018,,,
5,AB,c10,cor_lm,282.05,84.07,3.14,1.11,7.17,11.75,3.38,15.0,1.017,,,
5,AB,c30,plain,212.32,64.07,4.29,2.02,1.31,4.3,4.02,15.0,1.0,,,
5,AB,c30,gen_k1,212.32,64.07,1.5,0.71,1.29,1.8,1.23,15.0,1.0,,,
5,AB,c30,gen,212.32,64.07,9.17,4.32,4.94,9.18,8.89,15.0,1.035,,,
5,AB,c30,cor_k1,212.32,64.07,7.99,3.76,9.85,11.89,8.23,15.0,1.0,,,
5,AB,c30,cor,212.32,64.07,3.26,1.54,6.02,9.25,3.25,15.0,1.027,,,
5,AB,c30,cor_lm,212.32,64.07,3.49,1.64,6.38,9.52,3.54,15.0,1.024,,,
5,AB,c60,plain,104.22,34.07,5.56,5.34,1.68,5.57,5.31,15.0,1.0,,,
5,AB,c60,gen_k1,104.22,34.07,3.31,3.18,1.12,3.31,3.08,15.0,1.0,,,
5,AB,c60,gen,104.22,34.07,6.34,6.09,3.61,6.35,6.06,15.0,1.018,,,
5,AB,c60,cor_k1,104.22,34.07,3.93,3.77,5.17,6.61,4.04,15.0,1.0,,,
5,AB,c60,cor,104.22,34.07,4.08,3.91,4.77,7.23,3.83,15.0,1.051,,,
5,AB,c60,cor_lm,104.22,34.07,4.08,3.91,4.75,7.2,3.83,15.0,1.051,,,
5,AB,turn,plain,222.98,67.19,4.2,1.88,1.36,4.2,3.93,15.0,1.0,,,
5,AB,turn,gen_k1,222.98,67.19,1.32,0.59,1.44,2.03,1.07,15.0,1.0,,,
5,AB,turn,gen,222.98,67.19,8.42,3.77,4.35,8.42,8.13,15.0,1.032,,,
5,AB,turn,cor_k1,222.98,67.19,11.14,5.0,11.27,14.43,11.3,15.0,1.0,,,
5,AB,turn,cor,222.98,67.19,9.57,4.29,9.97,12.85,9.69,15.0,1.008,,,
5,AB,turn,cor_lm,222.98,67.19,10.14,4.55,10.46,13.46,10.28,15.0,1.005,,,
5,AB,c30r,gen_k1,,,,,,,,,,1.383951966586179,0.9934693327187121,0.38890018856268443
5,AB,c30r,gen,,,,,,,,,,3.9593490039757713,4.778515545886103,0.40258583610217624
5,AB,c30r,cor_k1,,,,,,,,,,9.260061556736222,9.171243245434999,0.4051977033190321
5,AB,c30r,cor,,,,,,,,,,4.991966536859719,4.54104274333214,0.4208464879704821
5,AB,c30r,cor_lm,,,,,,,,,,5.444072430792008,5.020513397425796,0.42172916764068213
6,BA,c10,plain,284.08,77.59,2.54,0.89,1.96,3.65,2.6,15.0,1.0,,,
6,BA,c10,gen_k1,284.08,77.59,0.39,0.14,2.65,4.7,0.38,15.0,1.0,,,
6,BA,c10,gen,284.08,77.59,10.35,3.64,5.22,10.36,10.5,15.0,1.041,,,
6,BA,c10,cor_k1,284.08,77.59,7.28,2.56,8.75,16.57,7.17,15.0,1.0,,,
6,BA,c10,cor,284.08,77.59,6.91,2.43,4.88,9.21,6.95,15.0,1.045,,,
6,BA,c10,cor_lm,284.08,77.59,6.91,2.43,4.88,9.21,6.95,15.0,1.045,,,
6,BA,c30,plain,203.65,57.59,1.66,0.82,2.99,4.66,1.81,15.0,1.0,,,
6,BA,c30,gen_k1,203.65,57.59,1.6,0.79,2.74,4.41,1.68,15.0,1.0,,,
6,BA,c30,gen,203.65,57.59,5.77,2.83,3.31,5.77,5.93,15.0,1.023,,,
6,BA,c30,cor_k1,203.65,57.59,5.96,2.93,8.25,13.42,5.82,15.0,1.0,,,
6,BA,c30,cor,203.65,57.59,4.41,2.16,5.25,8.26,4.36,15.0,1.029,,,
6,BA,c30,cor_lm,203.65,57.59,4.43,2.18,5.24,8.24,4.38,15.0,1.029,,,
6,BA,c60,plain,90.64,27.59,6.06,6.68,2.5,6.06,6.1,15.0,1.0,,,
6,BA,c60,gen_k1,90.64,27.59,1.93,2.12,1.35,2.78,2.04,15.0,1.0,,,
6,BA,c60,gen,90.64,27.59,4.88,5.38,2.56,4.91,5.02,15.0,1.019,,,
6,BA,c60,cor_k1,90.64,27.59,9.81,10.82,11.56,13.22,9.66,15.0,1.0,,,
6,BA,c60,cor,90.64,27.59,9.61,10.61,9.53,10.62,9.5,15.0,1.022,,,
6,BA,c60,cor_lm,90.64,27.59,9.62,10.62,9.52,10.61,9.51,15.0,1.022,,,
6,BA,turn,plain,102.5,31.02,4.77,4.65,1.52,4.77,4.85,15.0,1.0,,,
6,BA,turn,gen_k1,102.5,31.02,1.78,1.73,1.5,2.89,1.89,15.0,1.0,,,
6,BA,turn,gen,102.5,31.02,4.91,4.8,2.64,4.94,5.06,15.0,1.019,,,
6,BA,turn,cor_k1,102.5,31.02,3.81,3.71,9.48,13.38,3.68,15.0,1.0,,,
6,BA,turn,cor,102.5,31.02,1.76,1.72,6.63,10.76,1.7,15.0,1.021,,,
6,BA,turn,cor_lm,102.5,31.02,1.79,1.75,6.6,10.74,1.74,15.0,1.022,,,
6,BA,c30r,gen_k1,,,,,,,,,,4.325462603256882,2.665698199616513,0.3618428031338333
6,BA,c30r,gen,,,,,,,,,,4.326743221896978,3.218288641059555,0.37029289785462116
6,BA,c30r,cor_k1,,,,,,,,,,10.889127482984987,12.19525260864997,1.6531059922421247
6,BA,c30r,cor,,,,,,,,,,7.411225416565279,6.810755264219973,1.6570848345214766
6,BA,c30r,cor_lm,,,,,,,,,,7.3945758084536575,6.780819376965372,1.65691505913349
7,AB,c10,plain,284.52,81.98,2.93,1.03,2.48,3.56,3.04,15.0,1.0,,,
7,AB,c10,gen_k1,284.52,81.98,3.06,1.08,4.77,5.81,2.74,15.0,1.0,,,
7,AB,c10,gen,284.52,81.98,8.1,2.85,4.71,8.1,8.05,15.0,1.032,,,
7,AB,c10,cor_k1,284.52,81.98,7.53,2.65,10.26,15.27,7.32,15.0,1.0,,,
7,AB,c10,cor,284.52,81.98,0.44,0.16,6.38,12.05,0.39,15.0,1.029,,,
7,AB,c10,cor_lm,284.52,81.98,0.44,0.16,6.49,12.27,0.22,15.0,1.029,,,
7,AB,c30,plain,211.79,61.98,4.84,2.28,2.35,4.84,4.89,15.0,1.0,,,
7,AB,c30,gen_k1,211.79,61.98,2.68,1.26,2.82,3.87,2.53,15.0,1.0,,,
7,AB,c30,gen,211.79,61.98,11.83,5.58,6.84,11.83,11.84,15.0,1.042,,,
7,AB,c30,cor_k1,211.79,61.98,7.69,3.63,9.72,11.27,7.39,15.0,1.0,,,
7,AB,c30,cor,211.79,61.98,5.39,2.55,4.88,7.71,5.36,15.0,1.039,,,
7,AB,c30,cor_lm,211.79,61.98,5.06,2.39,5.07,7.96,5.01,15.0,1.037,,,
7,AB,c60,plain,103.22,31.98,5.5,5.32,1.89,5.5,5.66,15.0,1.0,,,
7,AB,c60,gen_k1,103.22,31.98,3.11,3.01,1.95,3.11,3.19,15.0,1.0,,,
7,AB,c60,gen,103.22,31.98,6.16,5.97,4.15,6.16,6.22,15.0,1.012,,,
7,AB,c60,cor_k1,103.22,31.98,3.6,3.49,4.59,5.87,3.31,15.0,1.0,,,
7,AB,c60,cor,103.22,31.98,4.78,4.63,5.35,7.77,4.79,15.0,1.044,,,
7,AB,c60,cor_lm,103.22,31.98,4.78,4.63,5.33,7.75,4.79,15.0,1.045,,,
7,AB,turn,plain,224.04,65.26,4.46,1.99,1.73,4.46,4.58,15.0,1.0,,,
7,AB,turn,gen_k1,224.04,65.26,2.48,1.11,2.97,3.98,2.3,15.0,1.0,,,
7,AB,turn,gen,224.04,65.26,10.27,4.59,5.79,10.27,10.28,15.0,1.036,,,
7,AB,turn,cor_k1,224.04,65.26,9.98,4.45,10.79,13.08,9.67,15.0,1.0,,,
7,AB,turn,cor,224.04,65.26,7.18,3.2,7.97,9.53,6.9,15.0,1.02,,,
7,AB,turn,cor_lm,224.04,65.26,7.45,3.32,8.43,10.11,7.15,15.0,1.017,,,
7,AB,c30r,gen_k1,,,,,,,,,,2.1452286842889854,2.118766621084723,0.4204147914964083
7,AB,c30r,gen,,,,,,,,,,5.855050007489651,6.871957643256263,0.4384619922108535
7,AB,c30r,cor_k1,,,,,,,,,,8.65858539410775,8.354258007734268,0.5109779950811224
7,AB,c30r,cor,,,,,,,,,,2.4358941303018793,1.5543230409518964,0.5208662282994884
7,AB,c30r,cor_lm,,,,,,,,,,2.8518818611577803,1.9985680196912583,0.5217067849743842
9,BA,c10,plain,285.95,82.78,7.28,2.55,2.78,7.28,6.58,15.0,1.0,,,
9,BA,c10,gen_k1,285.95,82.78,5.61,1.96,3.25,5.69,4.88,15.0,1.0,,,
9,BA,c10,gen,285.95,82.78,9.0,3.15,3.56,9.11,8.48,15.0,1.023,,,
9,BA,c10,cor_k1,285.95,82.78,6.01,2.1,7.83,17.29,6.32,15.0,1.0,,,
9,BA,c10,cor,285.95,82.78,3.66,1.28,4.91,11.35,2.93,15.0,1.026,,,
9,BA,c10,cor_lm,285.95,82.78,3.71,1.3,4.89,11.17,2.98,15.0,1.026,,,
9,BA,c30,plain,219.91,62.78,7.16,3.25,2.32,7.16,6.53,15.0,1.0,,,
9,BA,c30,gen_k1,219.91,62.78,4.74,2.16,1.97,4.84,4.1,15.0,1.0,,,
9,BA,c30,gen,219.91,62.78,8.67,3.94,3.6,8.78,8.3,15.0,1.023,,,
9,BA,c30,cor_k1,219.91,62.78,5.26,2.39,8.05,15.77,5.45,15.0,1.0,,,
9,BA,c30,cor,219.91,62.78,3.79,1.72,5.5,11.16,3.09,15.0,1.023,,,
9,BA,c30,cor_lm,219.91,62.78,3.82,1.74,5.48,11.11,3.12,15.0,1.023,,,
9,BA,c60,plain,107.12,32.78,6.8,6.35,2.36,6.8,6.34,15.0,1.0,,,
9,BA,c60,gen_k1,107.12,32.78,4.12,3.85,1.59,4.22,3.72,15.0,1.0,,,
9,BA,c60,gen,107.12,32.78,7.65,7.14,4.07,7.75,7.43,15.0,1.022,,,
9,BA,c60,cor_k1,107.12,32.78,3.5,3.26,8.85,13.99,3.56,15.0,1.0,,,
9,BA,c60,cor,107.12,32.78,3.89,3.63,6.23,10.71,3.15,15.0,1.023,,,
9,BA,c60,cor_lm,107.12,32.78,3.94,3.68,6.19,10.56,3.21,15.0,1.023,,,
9,BA,turn,plain,101.63,31.28,6.85,6.74,2.45,6.85,6.4,15.0,1.0,,,
9,BA,turn,gen_k1,101.63,31.28,4.16,4.09,1.63,4.26,3.75,15.0,1.0,,,
9,BA,turn,gen,101.63,31.28,7.58,7.45,4.08,7.67,7.35,15.0,1.022,,,
9,BA,turn,cor_k1,101.63,31.28,2.6,2.56,9.13,14.93,2.92,15.0,1.0,,,
9,BA,turn,cor,101.63,31.28,2.8,2.75,6.53,11.9,2.08,15.0,1.021,,,
9,BA,turn,cor_lm,101.63,31.28,2.86,2.81,6.5,11.87,2.15,15.0,1.021,,,
9,BA,c30r,gen_k1,,,,,,,,,,1.976054243143568,1.5773041348354113,0.3646793287740494
9,BA,c30r,gen,,,,,,,,,,2.063152968182276,2.0238519697154373,0.37309485501770123
9,BA,c30r,cor_k1,,,,,,,,,,2.2866411500669956,3.4382279086116494,1.5405785937972252
9,BA,c30r,cor,,,,,,,,,,2.861242014170816,5.502630967936649,0.7464468053638972
9,BA,c30r,cor_lm,,,,,,,,,,2.929250164559708,5.554677022718995,0.7465416080075392
10,AB,c10,plain,272.58,59.46,11.16,4.1,3.24,11.16,11.45,15.0,1.0,,,
10,AB,c10,gen_k1,272.58,59.46,7.06,2.59,2.89,7.06,7.3,15.0,1.0,,,
10,AB,c10,gen,272.58,59.46,13.25,4.86,5.29,13.32,13.62,15.0,1.039,,,
10,AB,c10,cor_k1,272.58,59.46,4.24,1.55,9.27,14.6,3.88,15.0,1.0,,,
10,AB,c10,cor,272.58,59.46,3.78,1.39,5.38,11.19,4.14,15.0,1.038,,,
10,AB,c10,cor_lm,272.58,59.46,3.78,1.39,5.44,11.39,4.14,15.0,1.038,,,
10,AB,c30,plain,178.84,39.46,10.7,5.98,3.18,10.7,11.04,15.0,1.0,,,
10,AB,c30,gen_k1,178.84,39.46,6.63,3.71,1.97,6.63,6.97,15.0,1.0,,,
10,AB,c30,gen,178.84,39.46,12.27,6.86,6.14,12.35,12.64,15.0,1.034,,,
10,AB,c30,cor_k1,178.84,39.46,8.58,4.8,9.17,11.05,8.53,15.0,1.0,,,
10,AB,c30,cor,178.84,39.46,9.12,5.1,6.86,9.21,9.3,15.0,1.03,,,
10,AB,c30,cor_lm,178.84,39.46,9.12,5.1,6.92,9.21,9.3,15.0,1.028,,,
10,AB,turn,plain,218.36,48.11,10.75,4.92,3.5,10.75,11.05,15.0,1.0,,,
10,AB,turn,gen_k1,218.36,48.11,6.24,2.86,1.81,6.24,6.57,15.0,1.0,,,
10,AB,turn,gen,218.36,48.11,11.17,5.11,4.88,11.23,11.54,15.0,1.028,,,
10,AB,turn,cor_k1,218.36,48.11,6.72,3.08,9.78,11.69,6.51,15.0,1.0,,,
10,AB,turn,cor,218.36,48.11,5.49,2.51,7.34,9.94,5.57,15.0,1.018,,,
10,AB,turn,cor_lm,218.36,48.11,5.47,2.5,7.59,10.15,5.51,15.0,1.016,,,
10,AB,c30r,gen_k1,,,,,,,,,,0.3260036626865295,1.340120392886471,0.4952969159036053
10,AB,c30r,gen,,,,,,,,,,6.478250619202463,6.842569494918241,0.49277937060346166
10,AB,c30r,cor_k1,,,,,,,,,,8.806058951377668,5.58279314787264,2.5833789516608445
10,AB,c30r,cor,,,,,,,,,,5.688546370339458,1.302090608520234,2.497960174012848
10,AB,c30r,cor_lm,,,,,,,,,,5.675187015442346,0.9258831106635013,2.5029379986186493
11,BA,c10,plain,268.5,51.6,11.62,4.33,14.02,18.72,11.76,15.0,1.0,,,
11,BA,c10,gen_k1,268.5,51.6,14.3,5.33,14.51,18.49,14.04,15.0,1.0,,,
11,BA,c10,gen,268.5,51.6,8.82,3.28,11.1,15.23,8.55,15.0,1.024,,,
11,BA,c10,cor_k1,268.5,51.6,26.91,10.02,23.26,36.79,26.14,15.0,1.0,,,
11,BA,c10,cor,268.5,51.6,19.4,7.23,19.37,31.63,18.61,15.0,1.024,,,
11,BA,c10,cor_lm,268.5,51.6,18.86,7.02,19.04,31.11,18.07,15.0,1.024,,,
11,BA,c30,plain,137.97,31.6,8.01,5.81,3.32,8.01,8.97,15.0,1.0,,,
11,BA,c30,gen_k1,137.97,31.6,8.93,6.47,10.66,11.7,9.4,15.0,1.0,,,
11,BA,c30,gen,137.97,31.6,15.37,11.14,7.9,15.37,15.82,15.0,1.134,,,
11,BA,c30,cor_k1,137.97,31.6,18.49,13.4,20.26,25.32,17.98,15.0,1.0,,,
11,BA,c30,cor,137.97,31.6,13.57,9.84,8.37,13.57,14.63,15.0,1.143,,,
11,BA,c30,cor_lm,137.97,31.6,13.69,9.92,8.37,13.69,14.74,15.0,1.143,,,
11,BA,turn,plain,96.85,24.4,7.31,7.55,2.47,7.31,8.1,15.0,1.0,,,
11,BA,turn,gen_k1,96.85,24.4,5.49,5.67,6.95,8.0,6.1,15.0,1.0,,,
11,BA,turn,gen,96.85,24.4,17.97,18.55,11.19,17.97,18.33,15.0,1.145,,,
11,BA,turn,cor_k1,96.85,24.4,12.77,13.19,17.58,22.19,12.08,15.0,1.0,,,
