run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
6,AB,c30r,gen,,,,,,,,,,24.8496665611901,25.39392010939424,0.9532861685219792
6,AB,c30r,cor_k1,,,,,,,,,,23.59350942569336,24.44152796623211,0.680471875594152
6,AB,c30r,cor,,,,,,,,,,22.770451682827318,23.52077379846562,0.7094394044205228
6,AB,c30r,cor_lm,,,,,,,,,,22.770451682827318,23.52077379846562,0.7094394044205228
8,BA,c10,plain,845.74,238.18,32.39,3.83,25.71,33.03,32.41,15.01,1.0,,,
8,BA,c10,gen_k1,845.74,238.18,35.84,4.24,28.84,36.16,35.86,15.01,1.0,,,
8,BA,c10,gen,845.74,238.18,20.33,2.4,14.14,20.33,20.36,15.01,1.045,,,
8,BA,c10,cor_k1,845.74,238.18,48.0,5.68,41.0,50.82,47.99,15.01,1.0,,,
8,BA,c10,cor,845.74,238.18,15.78,1.87,21.56,33.55,15.76,15.01,1.039,,,
8,BA,c10,cor_lm,845.74,238.18,15.12,1.79,21.1,33.29,15.1,15.01,1.039,,,
8,BA,c30,plain,753.56,218.18,22.59,3.0,19.29,23.39,22.62,15.01,1.0,,,
8,BA,c30,gen_k1,753.56,218.18,29.2,3.87,25.36,29.73,29.22,15.01,1.0,,,
8,BA,c30,gen,753.56,218.18,43.49,5.77,23.17,43.68,43.49,15.01,1.11,,,
8,BA,c30,cor_k1,753.56,218.18,43.67,5.79,38.78,46.49,43.65,15.01,1.0,,,
8,BA,c30,cor,753.56,218.18,14.56,1.93,16.34,36.98,14.55,15.01,1.105,,,
8,BA,c30,cor_lm,753.56,218.18,14.56,1.93,16.54,37.33,14.55,15.01,1.105,,,
8,BA,c60,plain,621.59,188.18,13.87,2.23,11.78,14.19,13.9,15.01,1.0,,,
8,BA,c60,gen_k1,621.59,188.18,22.27,3.58,20.05,22.77,22.29,15.01,1.0,,,
8,BA,c60,gen,621.59,188.18,30.01,4.83,16.11,30.18,30.03,15.01,1.08,,,
8,BA,c60,cor_k1,621.59,188.18,35.86,5.77,33.94,38.68,35.84,15.01,1.0,,,
8,BA,c60,cor,621.59,188.18,15.04,2.42,14.92,31.03,15.02,15.01,1.092,,,
8,BA,c60,cor_lm,621.59,188.18,15.04,2.42,15.07,31.3,15.02,15.01,1.092,,,
8,BA,turn,plain,468.67,151.83,3.83,0.82,4.07,5.47,3.86,15.01,1.0,,,
8,BA,turn,gen_k1,468.67,151.83,15.66,3.34,14.0,16.11,15.68,15.01,1.0,,,
8,BA,turn,gen,468.67,151.83,26.95,5.75,15.89,27.09,26.96,15.01,1.071,,,
8,BA,turn,cor_k1,468.67,151.83,24.98,5.33,26.0,27.81,24.97,15.01,1.0,,,
8,BA,turn,cor,468.67,151.83,14.6,3.12,16.11,30.47,14.59,15.01,1.089,,,
8,BA,turn,cor_lm,468.67,151.83,14.6,3.12,16.7,31.58,14.59,15.01,1.091,,,
8,BA,c30r,gen_k1,,,,,,,,,,15.747660079644522,16.656520597018446,0.4003705392808143
8,BA,c30r,gen,,,,,,,,,,6.075966487174854,6.050261530956455,0.4353750683498011
8,BA,c30r,cor_k1,,,,,,,,,,18.74988335097759,19.87495341694533,0.7188198444692504
8,BA,c30r,cor,,,,,,,,,,2.416905880774158,1.9209211130682466,0.7141298949545305
8,BA,c30r,cor_lm,,,,,,,,,,2.416905880774158,1.9209211130682466,0.7141298949545305
9,AB,c10,plain,841.08,218.62,43.36,5.16,21.39,43.53,43.35,15.0,1.0,,,
9,AB,c10,gen_k1,841.08,218.62,41.72,4.96,20.62,41.91,41.69,15.0,1.0,,,
9,AB,c10,gen,841.08,218.62,40.74,4.84,20.26,40.93,40.71,15.0,0.995,,,
9,AB,c10,cor_k1,841.08,218.62,15.45,1.84,6.66,15.47,15.54,15.0,1.0,,,
9,AB,c10,cor,841.08,218.62,15.78,1.88,6.82,15.79,15.86,15.0,1.0,,,
9,AB,c10,cor_lm,841.08,218.62,15.62,1.86,6.74,15.63,15.7,15.0,1.0,,,
9,AB,c30,plain,757.55,198.62,29.53,3.9,13.76,29.69,29.54,15.0,1.0,,,
9,AB,c30,gen_k1,757.55,198.62,28.72,3.79,13.77,28.89,28.71,15.0,1.0,,,
9,AB,c30,gen,757.55,198.62,25.83,3.41,12.87,26.03,25.8,15.0,0.987,,,
9,AB,c30,cor_k1,757.55,198.62,16.84,2.22,8.42,16.86,16.92,15.0,1.0,,,
9,AB,c30,cor,757.55,198.62,18.05,2.38,9.03,18.07,18.13,15.0,1.001,,,
9,AB,c30,cor_lm,757.55,198.62,17.8,2.35,8.91,17.83,17.88,15.0,1.001,,,
9,AB,c60,plain,616.21,168.62,29.62,4.81,14.96,29.77,29.62,15.0,1.0,,,
9,AB,c60,gen_k1,616.21,168.62,29.58,4.8,15.54,29.75,29.57,15.0,1.0,,,
9,AB,c60,gen,616.21,168.62,31.03,5.04,16.27,31.2,31.03,15.0,1.004,,,
9,AB,c60,cor_k1,616.21,168.62,17.33,2.81,9.26,17.35,17.41,15.0,1.0,,,
9,AB,c60,cor,616.21,168.62,20.83,3.38,12.19,20.89,20.91,15.0,1.008,,,
9,AB,c60,cor_lm,616.21,168.62,20.83,3.38,12.06,20.84,20.91,15.0,1.008,,,
9,AB,turn,plain,421.59,115.57,24.58,5.83,14.95,24.71,24.6,15.0,1.0,,,
9,AB,turn,gen_k1,421.59,115.57,23.95,5.68,14.5,24.09,23.96,15.0,1.0,,,
9,AB,turn,gen,421.59,115.57,14.45,3.43,8.98,14.63,14.44,15.0,0.975,,,
9,AB,turn,cor_k1,421.59,115.57,16.47,3.91,10.47,16.49,16.55,15.0,1.0,,,
9,AB,turn,cor,421.59,115.57,3.67,0.87,7.35,10.87,3.66,15.0,0.972,,,
9,AB,turn,cor_lm,421.59,115.57,3.55,0.84,7.48,10.88,3.53,15.0,0.971,,,
9,AB,c30r,gen_k1,,,,,,,,,,2.3886241421021026,2.2430488490805236,0.4145372722682611
9,AB,c30r,gen,,,,,,,,,,0.3166429115784965,0.39672320887157214,0.5243124654969069
9,AB,c30r,cor_k1,,,,,,,,,,1.0718088943448159,0.9319697185622576,0.9423587269173228
9,AB,c30r,cor,,,,,,,,,,1.6370663362463098,1.5318352707224565,0.9402673921392679
9,AB,c30r,cor_lm,,,,,,,,,,1.6370663362463098,1.5318352707224565,0.9402673921392679
10,BA,c10,plain,850.28,206.99,5.1,0.6,6.79,10.98,5.23,15.0,1.0,,,
10,BA,c10,gen_k1,850.28,206.99,11.82,1.39,10.4,13.48,12.02,15.0,1.0,,,
