run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
3,AB,c10,cor_k1,285.48,91.73,12.24,4.29,10.45,13.88,12.4,15.0,1.0,,,
3,AB,c10,cor,285.48,91.73,5.7,2.0,6.97,11.52,5.85,15.0,1.023,,,
3,AB,c10,cor_lm,285.48,91.73,6.07,2.13,7.2,11.66,6.23,15.0,1.022,,,
3,AB,c30,plain,218.77,71.73,1.21,0.55,1.87,3.49,1.26,15.0,1.0,,,
3,AB,c30,gen_k1,218.77,71.73,3.9,1.78,2.61,4.29,4.05,15.0,1.0,,,
3,AB,c30,gen,218.77,71.73,6.19,2.83,5.03,6.58,6.08,15.0,1.037,,,
3,AB,c30,cor_k1,218.77,71.73,14.09,6.44,11.78,14.44,14.23,15.0,1.0,,,
3,AB,c30,cor,218.77,71.73,11.13,5.09,9.52,11.44,11.25,15.0,1.013,,,
3,AB,c30,cor_lm,218.77,71.73,11.96,5.47,10.17,12.29,12.09,15.0,1.009,,,
3,AB,c60,plain,105.57,41.73,0.9,0.85,1.08,1.87,0.75,15.0,1.0,,,
3,AB,c60,gen_k1,105.57,41.73,2.89,2.74,2.34,3.3,3.05,15.0,1.0,,,
3,AB,c60,gen,105.57,41.73,1.86,1.76,2.37,2.9,1.78,15.0,1.02,,,
3,AB,c60,cor_k1,105.57,41.73,8.22,7.79,7.39,8.56,8.35,15.0,1.0,,,
3,AB,c60,cor,105.57,41.73,4.74,4.49,3.5,4.76,4.65,15.0,1.045,,,
3,AB,c60,cor_lm,105.57,41.73,4.71,4.46,3.46,4.72,4.62,15.0,1.045,,,
3,AB,turn,plain,220.07,72.1,1.13,0.51,1.79,3.4,1.18,15.0,1.0,,,
3,AB,turn,gen_k1,220.07,72.1,3.93,1.79,2.63,4.32,4.09,15.0,1.0,,,
3,AB,turn,gen,220.07,72.1,5.76,2.62,4.7,6.21,5.66,15.0,1.035,,,
3,AB,turn,cor_k1,220.07,72.1,14.8,6.73,12.17,15.14,14.94,15.0,1.0,,,
3,AB,turn,cor,220.07,72.1,12.45,5.66,10.34,12.76,12.57,15.0,1.011,,,
3,AB,turn,cor_lm,220.07,72.1,13.33,6.06,11.02,13.64,13.45,15.0,1.006,,,
3,AB,c30r,gen_k1,,,,,,,,,,1.8577285907125811,1.8229446108655454,0.3761603085203215
3,AB,c30r,gen,,,,,,,,,,4.217758997688652,5.139486658511236,0.3849488107516577
3,AB,c30r,cor_k1,,,,,,,,,,10.415411230451408,9.933609885670887,0.9607342961711662
3,AB,c30r,cor,,,,,,,,,,8.231647935750761,7.769052718154478,0.9706171610497103
3,AB,c30r,cor_lm,,,,,,,,,,8.869864391195907,8.464918949656251,0.9710968121312321
4,BA,c10,plain,275.02,76.58,4.67,1.7,2.84,4.96,4.6,15.0,1.0,,,
4,BA,c10,gen_k1,275.02,76.58,5.39,1.96,3.18,5.56,5.36,15.0,1.0,,,
