t_s,lat,lon,x_m,y_m,v,heading_deg,mode,sim,k,sigma_pos,v_model,sigma_model,stop,tick_ms,model_ms,corridor_id,s_m,d_m
3.900,28.52268302,77.57399673,0.022,0.014,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.155,1,0.117,0.081,,,
4.000,28.52268302,77.57399673,0.022,0.014,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.162,1,0.110,0.082,,,
4.100,28.52268302,77.57399673,0.022,0.014,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.155,1,0.092,0.080,,,
4.200,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.156,1,0.099,0.079,,,
4.300,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.160,1,0.418,0.078,,,
4.400,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.155,1,0.107,0.087,,,
4.500,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.155,1,0.110,0.082,,,
4.600,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.155,1,0.108,0.083,,,
4.700,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.153,1,0.101,0.084,,,
4.800,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.154,1,0.403,0.078,,,
4.900,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.158,1,0.112,0.083,,,
5.000,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.153,1,0.118,0.079,,,
5.100,28.52268298,77.57399689,0.037,0.010,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.153,1,0.109,0.083,,,
5.200,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.151,1,0.100,0.085,,,
5.300,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.152,1,0.396,0.102,,,
5.400,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.152,1,0.107,0.084,,,
5.500,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.151,1,0.095,0.080,,,
5.600,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.109,0.077,,,
5.700,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.151,1,0.114,0.082,,,
5.800,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.438,0.082,,,
5.900,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.096,0.086,,,
6.000,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.095,0.082,,,
6.100,28.52268297,77.57399697,0.046,0.008,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.131,0.082,,,
6.200,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.151,1,0.106,0.083,,,
6.300,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.150,1,0.389,0.081,,,
6.400,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.149,1,0.097,0.081,,,
6.500,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.151,1,0.091,0.081,,,
6.600,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.149,1,0.090,0.081,,,
6.700,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.149,1,0.089,0.079,,,
6.800,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.150,1,0.426,0.081,,,
6.900,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.150,1,0.109,0.087,,,
7.000,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.152,1,0.097,0.084,,,
7.100,28.52268294,77.57399699,0.048,0.005,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.151,1,0.106,0.080,,,
7.200,28.52268293,77.57399698,0.046,0.004,-0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.152,1,0.121,0.084,,,
7.300,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.152,1,0.385,0.084,,,
7.400,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.150,1,0.109,0.083,,,
7.500,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.151,1,0.155,0.089,,,
7.600,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.153,1,0.114,0.082,,,
7.700,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.152,1,0.108,0.079,,,
7.800,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.152,1,0.411,0.080,,,
7.900,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.151,1,0.124,0.081,,,
8.000,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.150,1,0.121,0.086,,,
8.100,28.52268293,77.57399698,0.046,0.004,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.150,1,0.114,0.081,,,
8.200,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.150,1,0.121,0.084,SNU_R1,14.75,6.20
8.300,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.152,1,0.116,0.088,SNU_R1,14.75,6.20
8.400,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.153,1,0.114,0.084,SNU_R1,14.75,6.20
8.500,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.152,1,0.112,0.083,SNU_R1,14.75,6.20
8.600,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.152,1,0.108,0.081,SNU_R1,14.75,6.20
8.700,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.153,1,0.111,0.080,SNU_R1,14.75,6.20
8.800,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.153,1,0.108,0.081,SNU_R1,14.75,6.20
8.900,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.152,1,0.100,0.080,SNU_R1,14.75,6.20
9.000,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.153,1,0.094,0.080,SNU_R1,14.75,6.20
9.100,28.52268306,77.57399660,0.009,0.018,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.153,1,0.090,0.080,SNU_R1,14.75,6.20
9.200,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.152,1,0.116,0.083,SNU_R1,14.76,6.17
9.300,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.152,1,0.106,0.080,SNU_R1,14.76,6.17
9.400,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.152,1,0.104,0.077,SNU_R1,14.76,6.17
9.500,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.151,1,0.101,0.082,SNU_R1,14.76,6.17
9.600,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.150,1,0.098,0.079,SNU_R1,14.76,6.17
9.700,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.151,1,0.089,0.078,SNU_R1,14.76,6.17
9.800,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.152,1,0.089,0.080,SNU_R1,14.76,6.17
9.900,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.151,1,0.100,0.081,SNU_R1,14.76,6.17
10.000,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.151,1,0.151,0.089,SNU_R1,14.76,6.17
10.100,28.52268311,77.57399626,-0.024,0.024,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.151,1,0.105,0.084,SNU_R1,14.76,6.17
10.200,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.151,1,0.100,0.080,SNU_R1,14.77,6.15
10.300,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.151,1,0.097,0.085,SNU_R1,14.77,6.15
10.400,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.152,1,0.103,0.081,SNU_R1,14.77,6.15
10.500,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.152,1,0.112,0.083,SNU_R1,14.77,6.15
10.600,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.153,1,0.106,0.083,SNU_R1,14.77,6.15
10.700,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.150,1,0.099,0.079,SNU_R1,14.77,6.15
10.800,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.152,1,0.090,0.080,SNU_R1,14.77,6.15
10.900,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.151,1,0.096,0.081,SNU_R1,14.77,6.15
11.000,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.150,1,0.089,0.081,SNU_R1,14.77,6.15
11.100,28.52268310,77.57399602,-0.047,0.023,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.150,1,0.103,0.082,SNU_R1,14.77,6.15
11.200,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.147,1,0.110,0.083,SNU_R1,14.78,6.14
11.300,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.150,1,0.095,0.084,SNU_R1,14.78,6.14
11.400,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,0.087,0.079,SNU_R1,14.78,6.14
11.500,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.147,1,0.104,0.081,SNU_R1,14.78,6.14
11.600,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.150,1,0.105,0.083,SNU_R1,14.78,6.14
11.700,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.155,0.089,SNU_R1,14.78,6.14
11.800,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.108,0.080,SNU_R1,14.78,6.14
11.900,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.150,1,0.110,0.082,SNU_R1,14.78,6.14
12.000,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.110,0.081,SNU_R1,14.78,6.14
12.100,28.52268308,77.57399588,-0.062,0.020,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.151,1,0.109,0.079,SNU_R1,14.78,6.14
12.200,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.150,1,0.115,0.084,SNU_R1,14.78,6.13
12.300,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.105,0.078,SNU_R1,14.78,6.13
12.400,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.152,1,0.108,0.081,SNU_R1,14.78,6.13
12.500,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.150,1,0.118,0.090,SNU_R1,14.78,6.13
12.600,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.149,1,0.110,0.082,SNU_R1,14.78,6.13
12.700,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.150,1,0.108,0.081,SNU_R1,14.78,6.13
12.800,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.111,0.083,SNU_R1,14.78,6.13
12.900,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.104,0.076,SNU_R1,14.78,6.13
13.000,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.106,0.079,SNU_R1,14.78,6.13
13.100,28.52268305,77.57399578,-0.071,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.108,0.081,SNU_R1,14.78,6.13
13.200,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.115,0.080,SNU_R1,14.79,6.12
13.300,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.108,0.081,SNU_R1,14.79,6.12
13.400,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.118,0.083,SNU_R1,14.79,6.12
13.500,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.091,0.079,SNU_R1,14.79,6.12
13.600,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.093,0.079,SNU_R1,14.79,6.12
13.700,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.098,0.078,SNU_R1,14.79,6.12
13.800,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.090,0.079,SNU_R1,14.79,6.12
13.900,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.111,0.082,SNU_R1,14.79,6.12
14.000,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.107,0.078,SNU_R1,14.79,6.12
14.100,28.52268306,77.57399567,-0.082,0.018,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.090,0.081,SNU_R1,14.79,6.12
14.200,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.148,1,0.101,0.081,SNU_R1,14.79,6.11
14.300,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.147,1,0.090,0.077,SNU_R1,14.79,6.11
14.400,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.148,1,0.095,0.080,SNU_R1,14.79,6.11
14.500,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.149,1,0.112,0.082,SNU_R1,14.79,6.11
14.600,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.148,1,0.100,0.079,SNU_R1,14.79,6.11
14.700,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.150,1,0.109,0.096,SNU_R1,14.79,6.11
14.800,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.147,1,0.101,0.081,SNU_R1,14.79,6.11
14.900,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.147,1,0.101,0.079,SNU_R1,14.79,6.11
15.000,28.52268305,77.57399562,-0.087,0.017,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.150,0,0.094,0.084,SNU_R1,14.79,6.11
15.100,28.52268305,77.57399562,-0.087,0.017,0.000,0.005,GNSS_INS,0,1.0000,1.375,0.000,0.150,0,0.095,0.085,SNU_R1,14.79,6.11
15.200,28.52268305,77.57399557,-0.091,0.017,0.000,0.029,GNSS_INS,0,1.0000,1.293,0.000,0.146,0,0.100,0.081,SNU_R1,14.79,6.11
15.300,28.52268305,77.57399557,-0.091,0.017,0.000,0.033,GNSS_INS,0,1.0000,1.293,0.000,0.147,0,0.088,0.080,SNU_R1,14.79,6.11
15.400,28.52268305,77.57399557,-0.091,0.017,0.000,0.041,GNSS_INS,0,1.0000,1.293,0.000,0.137,0,0.099,0.080,SNU_R1,14.79,6.11
15.500,28.52268305,77.57399557,-0.091,0.017,0.000,0.040,GNSS_INS,0,1.0000,1.293,0.000,0.129,1,0.103,0.081,SNU_R1,14.79,6.11
15.600,28.52268305,77.57399557,-0.091,0.017,0.000,0.063,GNSS_INS,0,1.0000,1.293,0.000,0.124,1,0.088,0.080,SNU_R1,14.79,6.11
15.700,28.52268305,77.57399557,-0.091,0.017,0.000,0.033,GNSS_INS,0,1.0000,1.293,0.000,0.120,1,0.101,0.079,SNU_R1,14.79,6.11
15.800,28.52268305,77.57399557,-0.091,0.017,0.000,0.009,GNSS_INS,0,1.0000,1.293,0.000,0.120,1,0.090,0.081,SNU_R1,14.79,6.11
15.900,28.52268305,77.57399557,-0.091,0.017,0.000,0.087,GNSS_INS,0,1.0000,1.293,0.000,0.124,0,0.098,0.078,SNU_R1,14.79,6.11
16.000,28.52268305,77.57399557,-0.091,0.017,0.000,-0.016,GNSS_INS,0,1.0000,1.293,0.000,0.127,0,0.098,0.080,SNU_R1,14.79,6.11
16.100,28.52268305,77.57399557,-0.091,0.017,0.000,-0.018,GNSS_INS,0,1.0000,1.293,0.000,0.139,0,0.092,0.084,SNU_R1,14.79,6.11
16.200,28.52268304,77.57399555,-0.094,0.016,0.013,-0.094,GNSS_INS,0,1.0000,1.223,0.028,0.152,0,0.103,0.080,SNU_R1,14.79,6.11
16.300,28.52268304,77.57399555,-0.094,0.016,0.027,-0.244,GNSS_INS,0,1.0000,1.223,0.043,0.153,0,0.100,0.080,SNU_R1,14.79,6.11
16.400,28.52268304,77.57399555,-0.094,0.016,0.042,-0.266,GNSS_INS,0,1.0000,1.223,0.059,0.159,0,0.100,0.081,SNU_R1,14.79,6.11
16.500,28.52268304,77.57399555,-0.094,0.016,0.004,-0.400,GNSS_INS,0,1.0000,1.223,0.052,0.173,1,0.090,0.081,SNU_R1,14.79,6.11
16.600,28.52268304,77.57399555,-0.094,0.016,0.001,-0.464,GNSS_INS,0,1.0000,1.223,0.076,0.165,1,0.090,0.080,SNU_R1,14.79,6.11
16.700,28.52268304,77.57399555,-0.094,0.016,0.017,-0.438,GNSS_INS,0,1.0000,1.223,0.057,0.170,0,0.086,0.079,SNU_R1,14.79,6.11
16.800,28.52268304,77.57399555,-0.094,0.016,0.072,-0.618,GNSS_INS,0,1.0000,1.223,0.170,0.181,0,0.100,0.079,SNU_R1,14.79,6.11
16.900,28.52268304,77.57399555,-0.094,0.016,0.102,-0.704,GNSS_INS,0,1.0000,1.223,0.149,0.185,0,0.146,0.093,SNU_R1,14.79,6.11
17.000,28.52268304,77.57399555,-0.094,0.016,0.153,-0.729,GNSS_INS,0,1.0000,1.223,0.239,0.199,0,0.092,0.082,SNU_R1,14.79,6.11
17.100,28.52268304,77.57399555,-0.094,0.016,0.174,-0.562,GNSS_INS,0,1.0000,1.223,0.206,0.194,0,0.091,0.081,SNU_R1,14.79,6.11
17.200,28.52268265,77.57399607,-0.043,-0.028,0.194,-0.494,GNSS_INS,0,1.0000,1.164,0.227,0.201,0,0.104,0.081,SNU_R1,14.82,6.17
17.300,28.52268265,77.57399607,-0.043,-0.028,0.273,-0.771,GNSS_INS,0,1.0000,1.164,0.428,0.224,0,0.088,0.079,SNU_R1,14.82,6.17
17.400,28.52268265,77.57399607,-0.043,-0.028,0.363,-1.102,GNSS_INS,0,1.0000,1.164,0.570,0.248,0,0.091,0.081,SNU_R1,14.82,6.17
17.500,28.52268265,77.57399607,-0.043,-0.028,0.420,-1.106,GNSS_INS,0,1.0000,1.164,0.526,0.233,0,0.090,0.081,SNU_R1,14.82,6.17
17.600,28.52268265,77.57399607,-0.043,-0.028,0.523,-0.614,GNSS_INS,0,1.0000,1.164,0.801,0.277,0,0.089,0.079,SNU_R1,14.82,6.17
