t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-1.137632,8.831794,4.348135,0.001388,-0.001083,0.006855,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.010000,-1.059137,8.847003,4.405226,0.000398,-0.017413,0.011230,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.020000,-0.876989,8.814102,4.432648,0.001316,-0.021757,0.012464,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.030000,-0.765559,8.766022,4.381079,0.003507,-0.008345,0.006847,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.040000,-0.846974,8.783404,4.308859,0.003769,0.011229,-0.003187,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.050000,-1.078483,8.839540,4.297301,0.003139,0.016309,-0.006062,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.060000,-1.218576,8.844859,4.309414,0.002296,-0.002101,0.003532,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.070000,-1.095483,8.812881,4.272163,0.000761,-0.022660,0.016407,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.080000,-0.847867,8.797260,4.270160,-0.000000,-0.018495,0.016284,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.090000,-0.798519,8.813748,4.310689,-0.000146,0.006405,0.002909,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.100000,-0.997074,8.802856,4.381915,0.000824,0.017732,-0.003527,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.110000,-1.156418,8.744414,4.416634,0.002456,0.000368,0.005946,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.120000,-1.066433,8.752038,4.384499,0.003283,-0.018078,0.014723,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.130000,-0.904151,8.823556,4.346108,0.003009,-0.015219,0.011365,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.140000,-0.882525,8.870781,4.326217,0.003521,-0.001906,0.003600,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.150000,-0.960569,8.855239,4.292328,0.003313,0.003945,0.001386,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.160000,-1.043511,8.826135,4.272788,0.002070,0.001300,0.003752,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.170000,-1.081581,8.846428,4.279603,0.000089,-0.001872,0.005397,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.180000,-1.092876,8.846103,4.336091,-0.000130,-0.005879,0.007293,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.190000,-1.054375,8.815150,4.393373,0.001034,-0.012913,0.011293,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.200000,-0.969051,8.797242,4.400331,0.001816,-0.012466,0.011063,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.210000,-0.948141,8.801832,4.386095,0.002441,-0.004323,0.005690,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.220000,-1.018756,8.806012,4.371727,0.002687,-0.000609,0.004726,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.230000,-1.056215,8.804560,4.318588,0.003268,-0.005065,0.010330,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.240000,-1.032501,8.833744,4.224193,0.002655,-0.007820,0.014458,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.250000,-1.005704,8.855901,4.216253,0.000676,-0.003603,0.013922,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.260000,-0.990423,8.845669,4.278494,-0.000669,-0.002196,0.013290,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.270000,-0.934570,8.815308,4.339704,-0.000610,-0.010680,0.016919,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.280000,-0.806432,8.790144,4.379793,-0.000209,-0.013931,0.016571,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.290000,-0.746857,8.773430,4.376739,0.000389,-0.003678,0.009661,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.300000,-0.828097,8.776609,4.344437,0.001610,0.007025,0.004171,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.310000,-0.967671,8.820380,4.327260,0.002375,0.007800,0.001396,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.320000,-1.062771,8.875689,4.334885,0.001826,0.000359,0.001130,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.330000,-1.043708,8.868575,4.343625,0.001317,-0.012080,0.006213,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.340000,-0.915116,8.806593,4.330075,0.000817,-0.017108,0.010658,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.350000,-0.825953,8.801034,4.325052,0.000640,-0.002865,0.007418,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.360000,-0.943700,8.836124,4.310391,0.000916,0.014839,0.000117,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.370000,-1.164328,8.852337,4.309076,-0.000208,0.012662,0.000504,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.380000,-1.236936,8.831768,4.333595,-0.000971,-0.009355,0.011571,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.390000,-1.092334,8.777347,4.325493,-0.000569,-0.027639,0.020622,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.400000,-0.891485,8.760658,4.307909,-0.001116,-0.022589,0.018600,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.410000,-0.841701,8.787079,4.321129,-0.000408,-0.004079,0.011029,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.420000,-0.987106,8.804438,4.359477,0.000645,0.006595,0.006872,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.430000,-1.139549,8.824663,4.394314,0.001230,-0.000430,0.009747,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.440000,-1.119262,8.821173,4.387861,0.001137,-0.019015,0.017898,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.450000,-0.952236,8.781642,4.325470,0.001463,-0.029849,0.024590,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
0.460000,-0.785062,8.781101,4.306063,0.001602,-0.019088,0.021324,-0.043844,-0.100148,28.52154854,77.57160575,0.000000,,,CALIB
